"Maximal price_to_earnings_limit: 10000000000.0, Maximal enterprise_value_to_revenue_limit: 10000000000.0, Minimal profit_margin_limit: 0.0001"
Symbol,Name,Sector,Country,sss_value,annualized_revenue,annualized_earnings,quarterized_revenue,quarterized_earnings,effective_earnings,effective_revenue,annualized_total_revenue,annualized_net_income,quarterized_total_revenue,quarterized_net_income,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,pe_effective,enterprise_value_to_ebitda,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,held_percent_institutions,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,rqg_effective,rqg_factor_effective,price_to_earnings_to_growth_ratio,effective_peg_ratio,annualized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,annualized_debt_to_equity,quarterized_debt_to_equity,debt_to_equity_effective,debt_to_equity_effective_used,financial_currency,conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,annualized_total_ratio,quarterized_total_ratio,annualized_other_current_ratio,quarterized_other_current_ratio,annualized_other_ratio,quarterized_other_ratio,annualized_total_current_ratio,quarterized_total_current_ratio,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,skip_reason
CRNC,Cerence Inc.,Technology,United States,4080107327612.8794,309941666.66667,19670800.0,90623666.66667,10433666.66667,15052233.33333,200282666.66667,309941666.66667,19670800.0,90623666.66667,10433666.66667,15052233.33333,200282666.66667,10.557,10.557,271.49116,0,271.49116,11.77167,90.49705,46.02,0.03678,0.15859,2.25,0.10093,1.0,0.13471,1.03434,0,0,101.58,0.0,1000.0,37712700,12769000,0.33859,1500,3664814848,4086548224,8512.66667,-0.42862,-0.67044,-0.42862,-0.3812,-0.42862,-0.3812,-0.42862,0.62138,-0.3812,1.27784,2.88,2.88,69193200.0,14650200.0,52.96496,250.1546,151.55978,0.58701,0.73796,0.66249,0.81393,USD,1.0,0,0,0,0,101.58,34.232,139,99.88371,-10.48953,196.73989,-26.92086,1.28566,4.51602,2.90921,2.35697,0.0721,0.06587,0.72191,0.89998,1.0004,1.30416,2.64309,0.07899,0.82094,1.16228,1.90269,None
WTFC,Wintrust Financial Corporation,Financial Services,United States,4399971273905.519,1379396933.33333,314048133.33333,445986133.33333,124419266.66667,219233700.0,912691533.33333,1379396933.33333,314048133.33333,445986133.33333,124419266.66667,219233700.0,912691533.33333,2.223,2.223,13.15841,15.27068,13.68647,2.90135,27.37295,16.19226,0.24008,1.28446,5.625,1.69744,6.25,1.38125,0.92429,5.32,6.174,81.61,0.07565,1.2064,57022200,357008000,6.26086,5096,3549889536,4632483328,70056.51491,1.438,-0.67231,-0.02979,-0.02412,-0.02979,-0.02412,1.07105,6.40526,0.96663,1.18436,1.12,1.12,-128517200.0,-68297000.0,21304389.0093,141235499.14712,81269944.07821,10.13155,10.8848,10.50817,3.24163,USD,1.0,0.31,0.31,0.28,0.28,81.61,37.28,87.85,70.8392,15.20458,118.91094,-7.10302,1.75321,29.0408,1.10701,1.10196,8.29403,1660.88327,39.82944,37.9468,0.14677,0.16812,1.11449,834.59865,38.89812,0.16745,0.64097,None
ASAI,Sendas Distribuidora S.A.,Consumer Defensive,Brazil,4440460664436.696,30245533333.33333,1113333333.33333,6084000000.0,141333333.33333,627333333.33333,18164766666.66666,30245533333.33333,1113333333.33333,6084000000.0,141333333.33333,627333333.33333,18164766666.66666,0.327,0.327,15.33325,0,15.33325,0.25547,15.33325,4.018,0.04085,0.0,0.0,0.0,0.0,0.03334,0.07508,0,0,16.66,0.0,1000.0,268352000,1176999936,4.38603,50000,12318388224,9619057664,23539.99872,1.4,-0.66098,0.2165,0.14025,0.2165,0.14025,1.10412,6.57062,0.14025,1.75126,1,1,2903733333.33333,-557400000.0,4.24226,10940645.41461,5470324.82843,7.84825,9.81503,8.83164,2.97181,USD,1.0,0.056,0,0,0,0.37345,11.45,17.67,14.55738,14.44369,45.50218,-2.82684,1.67524,22.10365,1.28598,1.13272,0.12398,0.14227,2.73564,2.92022,0.92535,0.958,1.21935,0.14313,2.83793,0.95168,1.08551,None
APA,APA Corporation,Energy,United States,4592287686167.933,5430800000.0,-3447200000.0,1535266666.66667,183333333.33333,-1631933333.33333,3483033333.33333,5430800000.0,-3447200000.0,1535266666.66667,183333333.33333,-1631933333.33333,3483033333.33333,3.799,3.799,1115.2382,13.30682,839.75535,1.78183,839.75535,7.897,0.00161,-0.72343,0.0,0.90964,12.03125,0.42691,0.86442,1.76,0.021,23.26,0.0009,1000.0,377972992,8000000,0.02117,2272,18873307136,8852127744,3521.12676,-0.50884,-0.68601,-0.50884,-0.46896,-0.50884,-0.46896,-0.50884,0.54116,-0.46896,0.93993,-0.33,3.3,2170266666.66667,536800000.0,8.69631,35.15892,21.92761,-2.67657,-9.02465,59.50612,7.71402,USD,1.0,0.025,0.025,0.025,0.025,0.3119,7.45,23.86,17.82052,30.52373,212.21477,-11.64769,1.92687,51.18229,1.24842,1.02013,0.74939,0.66416,0.2242,0.20049,1.29423,1.54157,1.14428,0.71678,0.22234,1.4279,1.28609,None
FITBP,Fifth Third Bancorp - Depositar,Financial Services,United States,5020466151868.3,6956800000.0,1868666666.66667,1997600000.0,621666666.66667,1245166666.66667,4477200000.0,6956800000.0,1868666666.66667,1997600000.0,621666666.66667,1245166666.66667,4477200000.0,4.541,4.541,8.12913,0,8.12913,7.49552,16.25826,26.95136,0.28078,0.0,0.0,0.0,0.0,0.17045,0.45725,0,3.33,26.95,0.12356,0.98752,100000000,1960999936,19.61,19819,33558931456,33558931456,98945.45315,13.458,-0.03171,-0.1376,-0.03171,-0.1376,-0.03171,10.0591,51.34549,-0.03171,1.01829,1,1,1163733333.33333,-704428571.42857,28.8373,108804153.37895,54402091.10812,8.37008,8.83717,8.60363,2.93319,USD,1.0,0.375,0.375,0.375,0.375,26.95,25.4,27.46,26.85119,0.36801,6.10236,-1.85725,1.50485,11.6136,1.13133,1.12466,2.7874,2.5466,44.05317,41.12828,0.0791,0.06517,1.138,2.677,42.60072,0.08213,0.61006,None
HBB,Hamilton Beach Brands Holding C,Technology,United States,5182589344484.224,609937866.66667,24487733.33333,165964733.33333,6848800.0,15668266.66667,387951300.0,609937866.66667,24487733.33333,165964733.33333,6848800.0,15668266.66667,387951300.0,0.691,0.691,7.11368,11.72195,8.26575,0.52683,2.75525,9.277,0.0437,0.04045,1.0,0.03324,1.0,0.05128,0.49087,2.05,3.378,23.89,0.1414,4.10559,9815500,28297000,2.88289,700,436893088,333017376,40424.28571,-0.866,-0.00593,0.29343,-0.00593,0.29343,-0.00593,-0.57614,0.47386,-0.00593,1.04407,1,1,-13197600.0,-8554733.33333,36607530.71232,133984559.67172,85296045.19202,4.94984,3.56879,4.25931,2.06381,USD,1.0,0.1,0.095,0.095,0.095,23.89,9.41,26,19.21788,24.31129,153.87885,-8.11538,1.74563,28.29522,1.21535,1.28926,0.15929,0.07239,1.46717,1.49766,1.46684,1.77763,1.2623,0.12584,1.49242,1.63223,1.44727,None
CBT,Cabot Corporation,Basic Materials,United States,5346254200730.179,2897400000.0,-83600000.0,770400000.0,19333333.33333,-32133333.33333,1833900000.0,2897400000.0,-83600000.0,770400000.0,19333333.33333,-32133333.33333,1833900000.0,1.679,1.679,-114.26079,14.57303,740630.89518,1.32788,740630.89518,9.96,-0.05172,-0.03458,0.0,0.03287,2.5,0.01152,0.89658,4.45,-2.551,64.28,-0.03969,4.52768,56616500,-144000000,-2.54343,4500,4641448960,3671579904,-32000.0,-0.42857,-0.05271,-0.42857,-0.05271,-0.42857,-0.05271,-0.42857,0.62143,-0.05271,0.99729,0.24,0.24,360800000.0,63400000.0,12.86433,73.20897,43.03665,2.32082,2.55607,2.43845,1.56155,USD,1.0,0.35,0.35,0.35,0.35,64.28,34.81,65.14,50.51992,27.23693,84.65958,-1.32023,1.94329,53.85504,1.53245,1.458,0.02857,0.11429,0.71496,0.59211,1.83552,1.91444,1.50522,0.08143,0.66353,1.88498,1.6951,None
BALY,Bally's Corporation,Consumer Cyclical,United States,5377283976443.014,424851400.0,25449800.0,105217333.33333,8845866.66667,17147833.33333,265034366.66667,424851400.0,25449800.0,105217333.33333,8845866.66667,17147833.33333,265034366.66667,7.685,7.685,145.05288,0,145.05288,6.6722,145.05288,51.654,-0.01472,0.05185,1.0,-0.0073,0.0,0.03544,0.76985,0,0,57.16,0.0,1000.0,44544100,-5487000,-0.12318,5455,2865078016,2487342592,-1005.86618,0.514,-0.0678,-0.59842,-0.0678,-0.59842,-0.0678,0.23589,2.22947,-0.0678,0.9822,1,1,57249066.66667,10974800.0,50.04585,261.0597,155.55277,4.06048,5.85572,4.9581,2.22668,USD,1.0,0.1,0.1,0,0,57.16,19.5,75.92,55.29837,3.36652,193.12821,-24.71022,1.33499,5.66061,1.28231,1.17609,1.88501,2.65009,0.08687,0.14845,2.09689,2.62461,1.2392,2.27755,0.12766,2.37075,1.80497,None
AVGOP,Broadcom Inc. - 8.00% Mandatory,Technology,United States,5844784847955.55,22721600000.0,4052400000.0,6432800000.0,1217266666.66667,2634833333.33333,14577200000.0,22721600000.0,4052400000.0,6432800000.0,1217266666.66667,2634833333.33333,14577200000.0,24.831,24.831,232.63822,0,232.63822,42.04943,77.54607,50.641,0.16014,0.0,0.0,0.0,0.0,0.10151,0.12729,0,0,1491.12,0.0,1000.0,100000000,3662000128,36.62,21000,612962926592,612962926592,174380.95848,2.579,0.0393,-0.04989,0.0393,-0.04989,0.0393,1.92178,10.65888,0.0393,1.24648,1,1,10639133333.33333,3191000000.0,57.61399,192.09117,124.85258,1.83704,2.23535,2.0362,1.42695,USD,1.0,20.0,20.0,20.0,20.0,1491.12,1037.73,1587.55,1451.5964,2.72277,43.69056,-6.07414,1.64923,20.1228,1.60253,1.44831,0.18204,0.16225,0.14134,0.197,2.31555,2.05302,1.53542,0.18214,0.17917,2.19429,1.86485,None
NVGS,Navigator Holdings Ltd.,Energy,United Kingdom,5848161816630.192,318945800.0,-5102400.0,84731133.33333,2010800.0,-1545800.0,201838466.66667,318945800.0,-5102400.0,84731133.33333,2010800.0,-1545800.0,201838466.66667,4.032,4.032,-366.64585,6.80537,7571001.00489,1.70457,7571001.00489,12.074,-0.00133,-0.01677,0.0,0.02311,1.0,0.02043,0.28864,1.49,-0.01,10.54,-0.00095,0.6026,55893600,-443000,-0.00793,10000000,1340627200,566761152,-0.0443,0.25944,0.02669,0.25944,0.02669,0.25944,0.02669,0.25944,2.34722,0.02669,1.18343,1.05,1.05,52475933.33333,3984933.33333,25.54747,336.424,180.98573,0.95794,0.9632,0.96057,0.98008,USD,1.0,0,0,0,0,10.54,6.05,12.46,9.99818,5.41923,74.21488,-15.40931,1.40094,7.55979,2.04577,2.04006,0.1226,0.18853,0.03327,380.82854,1.20342,1.09555,2.05291,0.16556,190.44091,1.15949,1.6062,None
WING,Wingstop Inc.,Consumer Cyclical,United States,5857317725793.306,215258200.0,22382000.0,67515266.66667,7422733.33333,14902366.66667,141386733.33333,215258200.0,22382000.0,67515266.66667,7422733.33333,14902366.66667,141386733.33333,19.684,19.684,145.05264,74.8913,127.51231,15.51789,127.51231,73.017,0.10744,0.60851,5.625,0.10492,1.0,0.4034,1.05364,1.84,0.95,137.55,0.00691,1000.0,29736800,28370000,0.95404,238,5197839360,4097731072,119201.68067,0.625,0.11016,0.02157,0.11016,0.02157,0.11016,0.47414,3.42071,0.11016,1.60078,5.5,5.5,52236466.66667,16052200.0,99.50595,323.80853,211.65724,-1.76174,-1.7446,18.53171,4.30485,USD,1.0,0.14,0.14,5.14,0.14,137.55,112.47,172.87,139.02853,-1.06347,22.29928,-20.43154,0.83046,0.83146,0.41797,0.4201,3.34737,2.39513,0.04162,0.24551,1.21787,1.56754,0.42903,2.88125,0.15357,1.4027,0.91587,None
CPTAL,Capitala Finance Corp. - 6% Not,None,Unknown,5998576662754.322,57296000.0,333066.66667,12057066.66667,2214466.66667,1273766.66667,34676533.33333,57296000.0,333066.66667,12057066.66667,2214466.66667,1273766.66667,34676533.33333,0,3.74919,102.06647,0,102.06647,3.74919,102.06647,102.06647,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0,0,25.05,0.0,1000.0,100000000,0,0.0,10000000,130008872,130008872,0.0,-0.48693,-0.05488,-0.48693,-0.05488,-0.48693,-0.05488,-0.48693,0.56307,-0.05488,0.99512,1,1,20989866.66667,9857200.0,6.19389,13.18923,9.69156,1.37023,1.4117,1.39097,1.17939,USD,1.0,0.375,0.375,0.375,0.375,0.0,11,25.29,22.9663,9.07286,127.72727,-0.94899,1.96641,57.81553,1.73075,1.70861,0.0,0.0,3.18357,0.04092,4.63057,3.40621,1.72968,0.01,1.62224,4.02839,2.87903,None
NEN,New England Realty Associates L,Real Estate,United States,6072341458462.153,61518154.86667,3524089.53333,14891086.46667,-347895.66667,1588096.93333,38204620.66667,61518154.86667,3524089.53333,14891086.46667,-347895.66667,1588096.93333,38204620.66667,7.893,7.893,153.97437,0,153.97437,3.52285,153.97437,14.652,0.02288,0.32492,5.625,-0.02653,0.0,0.19841,0.02454,0,0.39,60.05,0.00649,1000.0,3652700,1424528,0.38999,10000000,491436096,219344640,0.14245,-0.33941,0.00995,-0.33941,0.00995,-0.33941,0.00995,-0.33941,0.71059,0.00995,1.09974,1,1,20285267.06667,4207824.2,24.22626,116.79102,70.50864,-8.26108,-8.38566,84.23368,9.17789,USD,1.0,0.32,0.32,0.32,0.32,60.05,45.7,63.54,53.83058,11.55368,31.40044,-5.4926,1.60874,17.33494,0.87745,0.87932,0.33693,0.25662,0.00732,0.00363,0.62134,0.5715,0.88839,0.30677,0.01547,0.60642,0.7474,None
PPD,"PPD, Inc.",Healthcare,United States,6196181718644.102,4256085200.0,128347400.0,1330848666.66667,56292200.0,92319800.0,2793466933.33333,4256085200.0,128347400.0,1330848666.66667,56292200.0,92319800.0,2793466933.33333,3.987,3.987,85.33087,27.46745,70.86502,3.26671,70.86502,23.271,0.04319,0.17724,5.625,0.26383,6.25,0.21757,0.7748,1.69,0.544,46.27,0.01176,1000.0,350976992,190422000,0.54255,27000,19883153408,16292350976,7052.66667,0.12579,0.07454,0.12579,0.07454,0.12579,0.07454,0.12579,1.67897,0.07454,1.42268,2.1,2.1,329889800.0,100231733.33333,60.27211,198.37184,129.32197,-6.73865,-9.80481,83.71731,9.14972,USD,1.0,0,0,0,0,46.27,24.75,46.55,38.47854,20.24885,86.94949,-0.6015,1.97431,59.22357,0.81656,0.89976,0.08305,0.02076,0.55643,0.67222,1.0379,1.13206,0.86816,0.0619,0.62433,1.09498,0.98157,None
HONE,"HarborOne Bancorp, Inc.",Financial Services,United States,6281988558515.797,190012666.66667,30971666.66667,65992333.33333,17326466.66667,24149066.66667,128002500.0,190012666.66667,30971666.66667,65992333.33333,17326466.66667,24149066.66667,128002500.0,2.229,2.229,13.45173,13.80374,13.53973,3.28809,27.07946,23.31147,0.23541,5.31702,34.80469,4.48911,17.1875,4.36453,0.58623,1.07,1.098,14.78,0.07429,1.11346,56228800,59460000,1.05747,633,562950336,830499392,93933.64929,3.105,0.1212,0.31322,0.1212,0.31322,0.1212,2.40706,13.08528,0.1212,1.65601,1,1,-12927933.33333,-5054000.0,83140288.42627,1385714305.31375,734427296.87001,5.94317,5.52162,5.73239,2.39424,USD,1.0,0.05,0.03,0.03,0.03,14.78,7.48,15.27,12.50102,18.23033,97.59358,-3.20891,1.8742,43.34035,1.17463,1.18115,23.76204,26.63951,120.0996,79.22365,0.11137,0.13602,1.18789,25.21077,99.67163,0.13369,0.66079,None
MTSI,MACOM Technology Solutions Hold,Technology,United States,6461027081346.206,538579733.33333,-156884200.0,148696333.33333,6172400.0,-75355900.0,343638033.33333,538579733.33333,-156884200.0,148696333.33333,6172400.0,-75355900.0,343638033.33333,6.853,6.853,-53.60988,25.57826,166846.65425,6.92221,55615.55142,32.379,-0.00283,-0.30007,0.0,0.10011,2.5,0.02353,0.73431,2.3,-0.024,57.65,-0.00042,9.80173,68669400,-1651000,-0.02404,1050,3999337472,4039820800,-1572.38095,0.32955,-0.01649,0.32955,-0.01649,0.32955,-0.01649,0.32955,2.69775,-0.01649,1.03351,2.01,2.01,105840800.0,36367333.33333,37.78635,109.9706,73.87847,2.41234,2.09916,2.25575,1.50192,USD,1.0,0,0,0,0,57.65,30.78,69.29,57.24526,0.70704,87.29695,-16.79896,1.39548,7.3849,1.46472,1.5103,0.99041,0.2476,1.2554,15.3537,5.01715,4.98057,1.49751,0.62901,8.31455,5.00886,3.25318,None
MFD,Mayfield Childcare Ltd,Financial Services,United States,6676761403770.922,9930329.4,-777550.66667,2307372.0,906094.8,64272.06667,6118850.7,9930329.4,-777550.66667,2307372.0,906094.8,64272.06667,6118850.7,11.464,11.464,1332.7966,0,1332.7966,9.81276,2665.5932,1557.07805,-0.72381,-0.12764,0.0,0.27799,1.0,0.02898,0.39392,0,-0.739,10.01,-0.07383,1.05627,8547440,-6318593,-0.73924,10000000,100076624,85661592,-0.63186,0.183,-0.68273,-0.42857,-0.39344,-0.42857,-0.39344,0.03011,1.20054,0.01937,0.97274,1,1,15934782.33333,1742989.6,6.28039,57.41665,31.84852,0.43821,0.42945,0.43383,0.65866,USD,1.0,0.2,0.2,0.2,0.2,10.01,7.31,10.23,9.10489,9.94091,36.9357,-2.15054,1.84932,40.0005,3.28458,3.33596,0.0,0.0,0.0,0.0,0.29345,0.37152,3.32027,0.01,0.01,0.34249,1.83138,None
BSMX,"Banco Santander Mexico, S.A., I",Financial Services,Mexico,6691747519732.883,3067825140.0,948343998.0,729677172.0,195193692.0,571768845.0,1898751156.0,3067825140.0,948343998.0,729677172.0,195193692.0,571768845.0,1898751156.0,2.04,2.04,8.84211,8.52174,8.76201,0.12604,17.52403,229.0592,0.28067,0.77413,2.5,0.6597,2.5,0.68094,0.00943,0.69,0.665,5.78,0.11505,0.04992,1355010048,18019000320,13.29806,22280,130968911872,8091879424,808752.25853,-0.394,0.02384,0.00342,0.02384,0.00342,0.02384,-0.29464,0.75536,0.02384,1.16922,6.32,6.32,-2466567174.0,416755194.0,150548785.96913,314.25862,75274550.11387,10.17337,10.47224,10.32281,3.21291,MXN,0.04689,0.21,0.187,0.18,0.162,0.33796,2.86,6.02,5.31919,8.66314,102.0979,-3.98671,1.8481,39.84323,1.09873,1.09587,3.69614,1.25017,18.671,16.03227,0.4238,0.46011,1.1073,2.48315,17.36164,0.45195,0.77963,None
TCMD,"Tactile Systems Technology, Inc",Healthcare,United States,6853964345886.314,176786200.0,3868333.33333,47496800.0,1421466.66667,2644900.0,112141500.0,176786200.0,3868333.33333,47496800.0,1421466.66667,2644900.0,112141500.0,5.454,5.454,371.56093,57.48276,293.04139,5.27712,293.04139,291.852,-0.00848,0.02339,1.0,0.00656,1.0,0.02403,1.0193,0.87,-0.081,50.68,-0.0016,7.84963,19650900,-1579000,-0.08035,707,1015645184,982741504,-2233.38048,-0.49203,0.05509,-0.49203,0.05509,-0.49203,0.05509,-0.49203,0.55797,0.05509,1.32547,25.39,25.39,3639866.66667,1089133.33333,279.03362,932.52603,605.77983,0.3446,0.40326,0.37393,0.6115,USD,1.0,0,0,0,0,50.68,30.31,64.53,51.28281,-1.17546,67.20554,-21.46289,1.19053,2.84738,4.09386,3.48467,0.0,0.0,6.17068,6.73757,4.87372,4.50219,3.79927,0.01,6.46413,4.69796,4.24861,None
STT,State Street Corporation,Financial Services,United States,7035684092217.53,11693333333.33333,2378000000.0,2919533333.33333,540266666.66667,1459133333.33333,7306433333.33333,11693333333.33333,2378000000.0,2919533333.33333,540266666.66667,1459133333.33333,7306433333.33333,-5.113,4.13622,14.31631,10.83541,13.44609,2.61767,26.89217,20.71164,0.19965,0.50829,2.5,0.46314,2.5,0.4613,0.95677,8.02,6.07,87.09,0.0697,1.3133,347768000,2166000128,6.22829,39318,30221039616,30221039616,55089.27534,-0.181,-0.00243,0.01422,-0.00243,0.01422,-0.00243,-0.13219,0.91781,-0.00243,1.04757,0.75,0.75,5220400000.0,-1696933333.33333,5.78903,5744195.08167,2872100.43535,11.37802,12.1856,11.78181,3.43246,USD,1.0,0.52,0.52,0.52,0.52,87.09,56.63,89.28,78.63255,10.75566,53.78775,-2.45296,1.86585,42.19493,1.09978,1.09022,586.29817,904.21429,578.83127,694.20548,0.4598,0.47751,1.105,745.26623,636.52837,0.47866,0.79183,None
BRG,Bluerock Residential Growth REI,Real Estate,United States,7038482064584.661,216788266.66667,24942866.66667,58185466.66667,2073933.33333,13508400.0,137486866.66667,216788266.66667,24942866.66667,58185466.66667,2073933.33333,13508400.0,137486866.66667,11.264,11.264,16.41444,-5.36111,4903.5781,0.95948,4903.5781,24.747,0.13258,0.24012,2.25,0.03962,1.0,0.19075,0.55781,-1.8,-1.91,9.52,-0.20063,1000.0,22900900,-45997000,-2.00852,10000000,2603138560,221732864,-4.5997,0.35722,0.05794,0.35722,0.05794,0.35722,0.05794,0.35722,2.8361,0.05794,1.33972,-0.76,7.6,68818733.33333,16152266.66667,37.82602,161.16243,99.49422,-92.2705,-85.39652,889.33511,29.82172,USD,1.0,0.1625,0.1625,0.1625,0.1625,9.52,6.71,12.83,10.61489,-10.31465,41.87779,-25.79891,0.9183,0.9193,1.55422,1.56866,3.33931,3.61091,0.0,0.0,8.69466,9.46028,1.57144,3.48511,0.01,9.08747,5.32946,None
GLO,Clough Global Opportunities Fun,Financial Services,United States,7287950222766.632,11412752.06667,31443131.86667,1940084.8,21199637.2,26321384.53333,6676418.43333,11412752.06667,31443131.86667,1940084.8,21199637.2,26321384.53333,6676418.43333,66.224,66.224,12.48741,0,12.48741,44.10489,24.97482,22.79439,3.53196,0.0,0.0,0.0,0.0,2.02826,0.2657,0,0.993,12.3,0.08073,1.18298,32224400,31998928,0.993,10000000,599979968,399582560,3.19989,9.7,-0.68823,0.14559,0.1178,0.14559,0.1178,7.3114,37.60699,6.56703,33.93806,1,1,67971940.6,-15779628.8,8.82688,55404115.07563,27702061.95126,0.70427,0.73012,0.71719,0.84687,USD,1.0,0.109,0.1087,0.1087,0.1087,12.3,8.23,13.11,12.04818,2.09015,49.45322,-6.17849,1.66803,21.5391,2.43202,2.40918,1.16375,1.21131,401433.01635,749745.35545,1.45255,1.45944,2.4306,1.19753,575589.1959,1.466,1.9483,None
GWRS,"Global Water Resources, Inc.",Utilities,United States,7598928968239.046,36875866.66667,1899533.33333,9936266.66667,171333.33333,1035433.33333,23406066.66667,36875866.66667,1899533.33333,9936266.66667,171333.33333,1035433.33333,23406066.66667,12.11,12.11,359.1837,97.77778,293.83222,10.29199,293.83222,28.582,0.02861,0.13337,2.5,0.01515,1.0,0.09655,0.35657,0.18,0.049,17.28,0.00284,12.35088,22588000,1105000,0.04892,79,467777984,397548800,13987.34177,-0.26625,-0.67166,-0.26625,-0.23629,-0.26625,-0.23629,-0.26625,0.78375,-0.23629,1.21691,10.68,10.68,13104133.33333,3757866.66667,35.69698,124.47967,80.08832,8.89871,7.51741,8.20806,2.86497,USD,1.0,0.024,0.02434,0.02434,0.02434,17.28,9.75,18.15,16.23482,6.4379,77.23077,-4.79339,1.79286,33.2104,1.11584,1.13328,0.0,0.0,0.03446,0.0379,1.64742,2.07776,1.13456,0.01,0.04618,1.87259,1.50358,None
HTBI,"HomeTrust Bancshares, Inc.",Financial Services,United States,7811713348894.303,123444933.33333,21277666.66667,38223933.33333,7726466.66667,14502066.66667,80834433.33333,123444933.33333,21277666.66667,38223933.33333,7726466.66667,14502066.66667,80834433.33333,3.814,3.814,18.12732,20.80142,18.79584,3.46182,37.59168,37.18183,0.1887,0.96366,5.625,1.25342,6.25,1.02853,0.59573,1.41,1.618,29.2,0.05541,1.19223,16686600,26442000,1.58462,539,539213312,489417984,49057.51391,5.596,-0.67332,0.07708,0.01683,0.07708,0.01683,4.21627,22.13136,3.79633,20.03164,1.61,1.61,-15214333.33333,15047600.0,44894593.96275,35.83384,22447314.89829,7.74447,8.04379,7.89413,2.80965,USD,1.0,0.08,0.08,0.08,0.07,29.2,12.81,29.55,23.17694,25.98732,127.94692,-2.85785,1.95818,56.37947,1.12953,1.12433,0.0,0.0,53.28479,55.77484,0.08616,0.11829,1.13693,0.01,54.53982,0.11223,0.62458,None
RKT,"Rocket Companies, Inc.",Financial Services,United States,7983456932585.464,10781681066.66667,156953933.33333,4576892666.66667,83618333.33333,120286133.33333,7679286866.66667,10781681066.66667,156953933.33333,4576892666.66667,83618333.33333,120286133.33333,7679286866.66667,2.11,2.11,326.16043,0,326.16043,2.455,652.32087,3.359,0.01239,0.04205,2.25,0.02097,1.0,0.04179,0.63292,0,0,19.56,0.0,1000.0,135575008,197951008,1.46008,24000,33717209088,39232577536,8247.95867,0.0,0.31785,0.0,0.31785,0.0,0.31785,0.0,1.05,0.31785,2.63927,0.24,0.24,-2580948133.33333,312940666.66667,2281141.46601,107.74314,1140624.60457,36.348,58.44189,47.39494,6.8844,USD,1.0,1.11,0,0,0,19.56,16.22,43,21.36307,-8.44011,20.59186,-54.51163,0.24944,0.25044,1.25766,1.24122,120.30876,39.40892,0.54071,0.60462,17.12507,3.51287,1.25944,79.86884,0.58267,10.32897,5.79421,None
CHNR,"China Natural Resources, Inc.",Basic Materials,Hong Kong,8124013823454.027,1093114.008,1429730.736,105415.317,1444421.643,1437076.1895,599264.6625,1093114.008,1429730.736,105415.317,1444421.643,1437076.1895,599264.6625,-11.435,98.78612,11.22302,0,11.22302,8.6208,11.22302,11.116,3.72492,14.46754,6.1875,0.99789,2.5,9.48398,0.01212,0,0.139,1.54,0.09026,0.52384,37948100,25579000,0.67405,10,59199032,59199032,2557900.0,0.67834,-0.69258,0.67834,0.59293,0.67834,0.59293,0.67834,4.44169,0.59293,0.87422,1,1,-814831.08,-222313.182,385064204.44178,18903288314.55846,9644176259.50012,-0.50498,0.09406,26.45967,5.1439,CNY,0.15351,0,0,0,0,1.54,0.75,6.04,1.68178,-17.46045,105.33333,-74.50331,0.29868,0.29968,1.98306,2.79131,0.0035,0.00287,0.0,0.0,2.56835,3.67955,2.39718,0.01318,0.01,3.13395,2.76557,None
