"Maximal price_to_earnings_limit: 10000000000.0, Maximal enterprise_value_to_revenue_limit: 10000000000.0, Minimal profit_margin_limit: 0.0001"
Symbol,Name,Sector,Country,sss_value,annualized_revenue,annualized_earnings,quarterized_revenue,quarterized_earnings,effective_earnings,effective_revenue,annualized_total_revenue,annualized_net_income,quarterized_total_revenue,quarterized_net_income,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,pe_effective,enterprise_value_to_ebitda,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,held_percent_institutions,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,rqg_effective,rqg_factor_effective,price_to_earnings_to_growth_ratio,effective_peg_ratio,annualized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,annualized_debt_to_equity,quarterized_debt_to_equity,debt_to_equity_effective,debt_to_equity_effective_used,financial_currency,conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,annualized_total_ratio,quarterized_total_ratio,annualized_other_current_ratio,quarterized_other_current_ratio,annualized_other_ratio,quarterized_other_ratio,annualized_total_current_ratio,quarterized_total_current_ratio,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,skip_reason
SMTC,Semtech Corporation,Technology,United States,551950.8293,586214866.7,52042333.33,156915600,16072066.67,34057200,371565233.3,586214866.7,52042333.33,156915600,16072066.67,34057200,371565233.3,6.842,6.842,69.23077,23.07692,57.69231,6.87566,19.23077,38.213,0.10066,0.21985,2.5,0.64067,6.25,0.45329,0.9956,2.73,0.91,62.87,0.01447,5.8692,64949600,59903000,0.9223,1394,4071638016,4091824896,42972.02296,4.336,-0.75,0.11617,0.11617,0.11617,0.11617,3.28104,17.45521,3.28104,17.45521,1.47,1.47,126967666.7,28803666.67,32.06831,141.35832,86.71331,0.55671,0.54936,0.55303,0.74366,USD,1,0.05,0.05,0,0,62.87,48.5,83.94,70.25094,-10.50654,29.62887,-25.10126,0.81095,0.81195,2.79893,2.82094,1.10254,3.40161,0.8499,1.0562,4.29795,4.34586,2.81994,2.26207,0.96305,4.3319,3.57592,None
SNCY,"Sun Country Airlines Holdings, ",Industrials,United States,2.30072E+15,513013571.4,14581571.43,127889857.1,-4450000,5065785.714,320451714.3,513013571.4,14581571.43,127889857.1,-4450000,5065785.714,320451714.3,5.702,5.702,419.69999,0,419.69999,5.2956,419.69999,5361.523,-0.00972,0.01948,1,-0.04333,0,0.01216,0.81835,0,0,35.99,0,1000,57153500,-3904000,-0.06831,1699,2289370112,2126110208,-2297.82225,-0.57111,-0.75,-0.57111,-0.57111,-0.57111,-0.57111,-0.57111,0.47889,-0.57111,0.47889,1,1,20912285.71,11962285.71,109.47489,191.38233,150.42861,2.54527,2.54527,2.54527,1.59539,USD,1,0,0,0,0,35.99,31.02,44.13,37.68382,-8.52175,16.02192,-18.4455,0.7582,0.7592,1.3992,1.3992,0.13402,0.13402,1.46556,1.46556,0.42853,0.42853,1.4092,0.14402,1.47556,0.43853,0.92386,None
SND,"Smart Sand, Inc.",Energy,United States,8885.66096,164877600,32790133.33,26402133.33,8749600,20769866.67,95639866.67,164877600,32790133.33,26402133.33,8749600,20769866.67,95639866.67,1.278,1.278,2.7234,128,34.04255,0.90681,34.04255,11.404,0.31023,0.56178,2.5,0.37616,1,0.48281,0.43826,0.02,0.94,2.58,0.36434,0.3685,43335400,37954000,0.87582,228,156337360,110938624,166464.9123,0.11075,-0.75,0.11075,0.11075,0.11075,0.11075,0.11075,1.60375,0.11075,1.60375,2.45,2.45,33353733.33,3445800,4.68725,45.37041,25.02883,0.475,0.47904,0.47702,0.69067,USD,1,0,0,0,0,2.58,0.968,3.67,2.3033,12.01334,166.52893,-29.70027,1.19319,2.88575,3.13957,3.09207,0.15925,0.03981,0.42863,0.41222,2.6306,2.87802,3.12582,0.10953,0.43043,2.76431,2.94506,None
SNP,China Petroleum & Chemical Corp,Energy,China,687.39453,3.76745E+11,6848797480,85315352108,2790607120,4819702300,2.3103E+11,3.76745E+11,6848797480,85315352108,2790607120,4819702300,2.3103E+11,0.168,0.168,6,8.02377,6.50594,0.03759,6.50594,2.136,0.03331,0.04465,2.5,0.082,2.5,0.07437,0.03685,6.73,9,53.64,0.16779,0.08561,1210710016,70868000768,58.53425,384065,3.56573E+11,79975079936,184520.8513,-0.15066,-0.75,-0.15066,-0.15066,-0.15066,-0.15066,-0.15066,0.89934,-0.15066,0.89934,-1.3,13,25557276094,4160131234,13.95191,85.71192,49.83191,1.13566,1.19528,1.16547,1.07957,CNY,0.15351,1.03014,2.69,1.68,3.872,53.64,38.18,58.4,50.51217,6.19222,40.4924,-8.15068,1.52918,12.78645,2.05007,2.00057,0.15133,0.08511,1.06659,1.15699,0.85059,0.90399,2.03532,0.12822,1.12179,0.88729,1.46131,None
SO,Southern Company (The),Utilities,United States,63377068.45,21246466667,3280133333,5573866667,916133333.3,2098133333,13410166667,21246466667,3280133333,5573866667,916133333.3,2098133333,13410166667,6.007,6.007,20.10063,17.95506,19.56423,3.18181,19.56423,13.369,0.15921,0.38928,2.5,0.40276,2.5,0.37412,0.59923,3.56,3.18,63.66,0.04995,2.37577,1058630016,3385999872,3.19847,27700,1.27751E+11,67667628032,122238.2625,0.308,-0.75,0.04973,0.04973,0.04973,0.04973,0.24343,2.26716,0.24343,2.26716,3.02,3.02,6465066667,1502600000,19.76023,85.02012,52.39018,3.27116,3.22196,3.24656,1.80182,USD,1,0.66,0.64,0.64,0.64,63.66,50.4,66.93,61.58986,3.36118,26.30952,-4.8857,1.60436,17.05313,1.35539,1.36221,0.58518,0.60871,0.56944,0.56871,0.72797,0.81088,1.3688,0.60694,0.57907,0.77942,1.07411,None
SONO,"Sonos, Inc.",Technology,United States,1061841632,1261363867,-15027266.67,479849200,64380000,24676366.67,870606533.3,1261363867,-15027266.67,479849200,64380000,24676366.67,870606533.3,2.912,2.912,102.49307,37,86.1198,3.14249,28.7066,39.838,0.02937,-0.01188,0,0.32088,4.375,0.20005,0.74521,1,0.361,37.56,0.00961,8.6388,119740000,41402000,0.34577,1427,4105994496,4430380032,29013.31465,0.869,-0.75,-0.20714,-0.20714,-0.20714,-0.20714,0.59996,4.04982,0.59996,4.04982,1.7,1.7,126902133.3,136235866.7,32.3556,30.13887,31.24723,766.19969,1.31705,383.75837,19.58975,USD,1,0,0,0,0,37.56,10.18,44.72,31.85109,17.92376,268.95874,-16.01073,1.58541,15.87986,1.55511,1.79182,0.0052,0.00347,0.1337,0.24349,1.66,1.89942,1.68347,0.01433,0.1986,1.78971,1.73659,None
SPG,"Simon Property Group, Inc.",Real Estate,United States,1.47293E+11,5086146933,1608995067,1117918800,247607266.7,928301166.7,3102032867,5086146933,1608995067,1117918800,247607266.7,928301166.7,3102032867,14.661,14.661,35.79109,28.11597,33.87231,9.15913,33.87231,20.63,0.24165,0.77253,2.5,0.54721,2.5,0.64231,0.91294,4.57,3.59,128.29,0.02798,14.08264,328180992,1109227008,3.37992,2400,67501637632,42169004032,462177.92,-0.467,-0.75,-0.18111,-0.18111,-0.18111,-0.18111,-0.39553,0.65447,-0.39553,0.65447,3.28,3.28,2996019200,701144600,22.53044,96.27349,59.40197,10.15725,13.2232,11.69022,3.4191,USD,1,1.3,1.3,1.3,1.3,128.29,56.36,129.19,103.46159,23.99771,127.62598,-4.05563,1.97528,59.39891,1.12313,1.09908,0.20185,0.08653,0.44618,1.16877,0.54788,0.56785,1.12111,0.15419,0.81748,0.56786,0.84448,None
SPKE,"Spark Energy, Inc.",Utilities,United States,113915537.9,700262066.7,18999533.33,129241133.3,6504066.667,12751800,414751600,700262066.7,18999533.33,129241133.3,6504066.667,12751800,414751600,0.52,0.52,7.02027,-43.29167,193544.5202,0.66336,193544.5202,2.731,0.05279,0.03237,1,0.12423,2.5,0.10069,0.57204,-0.24,1.48,10.6888,0.13846,2.34326,14627300,21849000,1.49371,159,288550944,368089664,137415.0943,0.4584,-0.75,0.4584,0.4584,0.4584,0.4584,0.4584,3.342,0.4584,3.342,1,1,85549666.67,14393400,3.37291,20.04745,11.71018,4.20046,3.09195,3.6462,1.9095,USD,1,0.181,0.181,0.181,0.181,10.6888,6.56,12.4,10.3117,3.65698,62.93902,-13.8,1.41397,7.99183,1.7713,1.90341,1.57775,1.68694,100.89084,108.24747,2.05403,2.19777,1.84736,1.64235,104.57916,2.1359,1.99163,None
SPLP,Steel Partners Holdings LP LTD ,Industrials,United States,328138.8351,1389769000,33985866.67,330475866.7,58111133.33,46048500,860122433.3,1389769000,33985866.67,330475866.7,58111133.33,46048500,860122433.3,2.237,2.237,15.77063,0,15.77063,0.45525,15.77063,15.711,0.05545,0.02654,1,0.83363,4.8125,0.506,0.45041,0,1.648,26.62,0.06191,1.11421,22957500,82874000,3.60989,4300,2931531264,596665408,19273.02326,0.68774,-0.75,0.68774,0.68774,0.68774,0.68774,0.68774,4.48872,0.68774,4.48872,1,1,208223200,48886600,14.07879,59.96595,37.02237,5.16467,6.80735,5.98601,2.44663,USD,1,0.15,0,0,0,26.62,4.61,28.5,13.90674,91.41799,477.44035,-6.59649,1.84261,39.13842,1.21033,1.15171,0.33943,0.23342,4.48925,7.08392,1.48145,1.46588,1.19102,0.29643,5.79658,1.48366,1.33734,None
SPRT,"Support.com, Inc.",Technology,United States,948071529.4,53564200,-51600,10647533.33,-31066.66667,-41333.33333,32105866.67,53564200,-51600,10647533.33,-31066.66667,-41333.33333,32105866.67,0.855,0.855,141,-18.8,108241,1.54868,36080.33333,60.903,0.01017,0.00248,1,-0.00384,0,0.01597,0.51662,-0.15,0.02,2.83,0.00707,1.59593,23589800,446000,0.01891,780,37516108,67931264,571.79487,-0.879,-0.75,-0.26878,-0.26878,-0.26878,-0.26878,-0.72645,0.32355,-0.72645,0.32355,1,1,1021666.667,510200,36.7205,73.53216,55.12633,0.16981,0.14751,0.15866,0.39832,USD,1,1,0,0,0,2.83,1.2,9.45,2.71775,-5.6208,135.83333,-70.05291,0.39515,0.39615,7.47652,7.80105,0,0,0.69212,0.6237,8.6245,9.03799,7.64878,0.01,0.66791,8.84124,8.24501,None
SQM,Sociedad Quimica y Minera S.A.,Basic Materials,Chile,367444286.9,1933405133,249064066.7,482061800,45960866.67,147512466.7,1207733467,1933405133,249064066.7,482061800,45960866.67,147512466.7,1207733467,8.282,8.282,69.392,25.36257,58.38464,6.28159,58.38464,26.867,0.09053,0.31385,2.5,0.23244,2.5,0.26869,0.38365,1.71,0.625,42.65,0.01465,5.37622,263196992,164518000,0.62508,5507,15049666560,11414853632,29874.34175,0.002,-0.75,-0.20901,-0.20901,-0.20901,-0.20901,-0.05075,0.99925,-0.05075,0.99925,2.3,2.3,327962066.7,31195000,45.88844,482.43842,264.16343,1.1917,1.28342,1.23756,1.11246,USD,1,0.0166,0.37228,0.1777,0.254,42.65,24.11,60.74,51.53514,-17.24094,76.89755,-29.78268,1.01229,1.07601,1.86445,1.79574,1.1443,1.1737,0.45349,0.46231,4.59547,4.64174,1.84009,1.169,0.4679,4.6286,3.23435,None
SR,Spire Inc.,Utilities,United States,15262742.77,1888233333,135813333.3,780966666.7,114873333.3,125343333.3,1334600000,1888233333,135813333.3,780966666.7,114873333.3,125343333.3,1334600000,3.366,3.366,38.52688,16.36073,32.98534,1.69016,32.98534,11.662,0.075,0.17851,2.5,0.29457,2.75,0.24004,0.84798,4.38,1.86,71.77,0.02592,1.57876,51664600,149300000,2.88979,3583,7374126080,3702285312,41668.99246,0.403,-0.75,-0.20201,-0.20201,-0.20201,-0.20201,0.25175,2.30874,0.25175,2.30874,2.39,2.39,450953333.3,93833333.33,16.3523,78.58749,47.4699,2.34962,2.48969,2.41966,1.55552,USD,1,0.65,0.65,0.6225,0.6225,71.77,50.58,77.95,68.51732,4.74724,41.89403,-7.92816,1.54841,13.78215,1.4635,1.4423,0.33108,0.2926,0.64725,0.67945,0.43951,0.58869,1.4629,0.32184,0.67335,0.5241,0.9935,None
SRC,"Spirit Realty Capital, Inc.",Real Estate,United States,180788064.8,480343466.7,83732000,122843333.3,18125266.67,50928633.33,301593400,480343466.7,83732000,122843333.3,18125266.67,50928633.33,301593400,16.614,16.614,315.06665,47.26,248.11499,11.24972,248.11499,19.571,0.0553,0.43373,2.5,0.69432,4.8125,0.53858,1.04888,1,0.15,47.11,0.00318,1.57965,114953000,15630000,0.13597,82,8023102976,5432678400,190609.7561,5.264,-0.75,-0.34263,-0.34263,-0.34263,-0.34263,3.86234,20.36171,3.86234,20.36171,1.27,1.27,329161333.3,90346666.67,24.37438,88.80353,56.58895,0.83223,0.84004,0.83613,0.9144,USD,1,0.625,0.625,0.625,0.625,47.11,28.06,48.05,41.61681,13.19945,67.89024,-1.9563,1.90595,47.93725,2.28212,2.25171,2.53437,1.85371,0.23293,0.16084,2.62698,1.91128,2.27691,2.20404,0.20688,2.27913,2.27802,None
SRCE,1st Source Corporation,Financial Services,United States,6271571.289,296858466.7,83481000,79758733.33,25954266.67,54717633.33,188308600,296858466.7,83481000,79758733.33,25954266.67,54717633.33,188308600,4.031,4.031,13.63561,13.6281,13.63373,4.06851,27.26747,22.63234,0.30311,0.70214,2.5,3.9016,12.03125,2.4834,0.76068,3.63,3.628,49.08,0.07392,1.40249,25268700,92458000,3.65899,1175,1238387840,1250042624,78687.65957,0.712,-0.75,-0.0054,-0.0054,-0.0054,-0.0054,0.53265,3.71325,0.53265,3.71325,1.19,1.19,156897066.7,45746533.33,7.893,27.07064,17.48182,7.14639,7.32186,7.23413,2.68963,USD,1,0.3,0.29,0.28,0.28,49.08,28.72,50.38,43.91522,11.7608,70.89136,-2.58039,1.87996,44.14646,1.1446,1.14319,0,0,231.40784,870.22499,0.04162,0.05569,1.15389,0.01,550.82641,0.05865,0.60627,None
SRE,Sempra Energy,Utilities,United States,7229965.673,10941333333,2839866667,2935000000,708800000,1774333333,6938166667,10941333333,2839866667,2935000000,708800000,1774333333,6938166667,6.208,6.208,10.51941,15.88394,11.86054,3.60784,11.86054,16.086,0.34582,8.84582,34.80469,0.63859,2.5,5.29661,0.83609,8.53,12.88,135.3,0.0952,1.9324,302760992,1914000000,6.32182,14706,70584557568,41021087744,130150.9588,-0.044,-0.75,0.34962,0.34962,0.34962,0.34962,0.0544,1.32202,0.0544,1.32202,3.91,3.91,2915800000,722666666.7,24.20761,97.67236,60.93999,2.31785,2.11449,2.21617,1.48868,USD,1,1.1,1.045,1.045,1.045,135.3,112.16,140.46,129.35406,4.59664,20.63124,-3.67364,1.63534,19.12676,1.54214,1.58608,0.49716,0.40565,0.57715,0.5086,0.54727,0.71097,1.57411,0.46141,0.55287,0.63912,1.10662,None
SRI,"Stoneridge, Inc.",Consumer Cyclical,United States,1.16E+20,738536400,22029266.67,184023800,470266.6667,11249766.67,461280100,738536400,22029266.67,184023800,470266.6667,11249766.67,461280100,1.513,1.513,73.49965,28.99048,62.37236,1.25502,62.37236,29.902,-0.01717,0.02467,1,-0.00407,0,0.02048,1.00583,1.05,-0.419,30.68,-0.01366,2.9043,27163400,-11310000,-0.41637,4800,996539456,826853888,-2356.25,-0.963,-0.75,-0.54279,-0.54279,-0.54279,-0.54279,-0.85795,0.19205,-0.85795,0.19205,222.82,222.82,37840000,-1785266.667,26.33561,1.74023E+11,87011688672,1.08726,1.1655,1.12638,1.06131,USD,1,0,0,0,0,30.68,17.07,38.2,30.7979,-0.38282,79.73052,-19.68586,1.28822,4.57016,1.92304,1.8593,1.22185,1.07045,0.01443,0.00361,2.29787,2.38613,1.90117,1.15615,0.01902,2.352,2.12658,None
SRLP,Sprague Resources LP,Energy,United States,1.87071E+14,2872716267,38976466.67,550506333.3,3693333.333,21334900,1711611300,2872716267,38976466.67,550506333.3,3693333.333,21334900,1711611300,0.564,0.564,23.01802,18.12057,21.79365,0.28685,21.79365,12.419,0.01447,0.03403,2.5,0.00265,1,0.03396,0.11443,1.41,1.11,25.42,0.04367,9.98827,26226300,25519000,0.97303,765,1316809856,670081920,33358.16993,-0.787,-0.75,-0.03672,-0.03672,-0.03672,-0.03672,-0.59943,0.45057,-0.59943,0.45057,0.1,0.1,89951200,-14380733.33,14.63916,770279241.7,385139628.2,15.42699,16.58736,16.00717,4.0009,USD,1,0.6675,0.6675,0.6675,0.6675,25.42,14.19,26.11,21.14471,20.21919,79.14024,-2.64267,1.88423,44.75082,1.07222,1.06311,1.22787,1.21457,0.40371,0.55025,1.0475,0.992,1.07767,1.23122,0.48698,1.02975,1.05371,None
SSNT,"SilverSun Technologies, Inc.",Technology,United States,978321.6798,39388856,1908031.667,10702154.53,201871.8,1054951.733,25045505.27,39388856,1908031.667,10702154.53,201871.8,1054951.733,25045505.27,0.795,0.795,172.82051,23.24138,135.42573,0.82756,45.14191,35.274,0.00426,0.11108,2.25,0.08593,4.8125,0.09863,0.06899,0.29,0.039,6.88,0.00567,4.16821,5061180,175647,0.0347,165,32780872,34112352,1064.52727,-0.13531,-0.75,-0.13531,-0.13531,-0.13531,-0.13531,-0.13531,0.91469,-0.13531,0.91469,1,1,1142739.267,840006.8667,28.68622,39.02453,33.85538,1.25868,1.09069,1.17469,1.08383,USD,1,0.4,0.5,0.05,0.04,6.88,1.72,13.42,5.30638,29.65532,300,-48.73323,0.88205,0.88305,1.80971,1.92519,0.24546,0.20153,33.11589,8.27897,1.24963,1.38772,1.87745,0.23349,20.70743,1.32867,1.60306,None
SSTI,"ShotSpotter, Inc.",Technology,United States,7108817003,41476600,104133.3333,11973600,149933.3333,127033.3333,26725100,41476600,104133.3333,11973600,149933.3333,127033.3333,26725100,8.278,8.278,407.09998,145.39285,341.6732,10.39309,113.89107,49.087,0.02679,-0.0124,0,0.03586,2.5,0.03637,0.64651,0.28,0.1,38.98,0.00257,13.69324,11675700,1225000,0.10492,157,378605344,475317728,7802.54777,0.25898,-0.75,0.25898,0.25898,0.25898,0.25898,0.25898,2.34489,0.25898,2.34489,1,1,9670333.333,2552266.667,39.15122,148.34083,93.74602,1.1886,0.92307,1.05584,1.02754,USD,1,0,0,0,0,38.98,21.72,53.97,38.76007,0.56741,79.46593,-27.77469,1.07039,1.504,1.89959,2.08698,0.05165,0.05906,2.44389,3.44741,1.06834,1.19986,2.00328,0.06535,2.95565,1.1441,1.57369,None
SSY,"SunLink Health Systems, Inc.",Healthcare,United States,1769.95623,47216266.67,-1108933.333,10462200,1447733.333,169400,28839233.33,47216266.67,-1108933.333,10462200,1447733.333,169400,28839233.33,0.301,0.301,10.43796,0,10.43796,0.44919,10.43796,31.76,0.04318,-0.02428,0,0.14352,1,0.10088,0.16924,0,0.274,3,0.09133,1.19765,6899320,2209000,0.32018,10000000,13212065,19732054,0.2209,-0.03536,-0.75,-0.03536,-0.03536,-0.03536,-0.03536,-0.03536,1.01464,-0.03536,1.01464,1,1,1415066.667,913133.3333,9.33671,14.46893,11.90282,0.83004,0.85891,0.84447,0.91895,USD,1,0.262,0.02992,0.46849,0.02992,3,0.76,7.62,1.97413,51.96565,294.73684,-60.62992,0.65306,0.65406,2.30389,2.22369,0.8396,0.2099,2.05645,2.22594,1.94177,1.96993,2.27379,0.53475,2.1512,1.96585,2.11982,None
ST,Sensata Technologies Holding pl,Technology,United States,523680.4129,3234475667,270099400,887954600,68496600,169298000,2061215133,3234475667,270099400,887954600,68496600,169298000,2061215133,3.459,3.459,44.68421,14.78358,37.20905,2.92376,12.40302,15.747,0.06521,0.20382,2.5,0.18564,2.5,0.18883,1.0182,4.02,1.33,58.9,0.02258,3.36276,158110000,209588000,1.32558,19000,11115435008,9396476928,11030.94737,5.373,-0.75,-0.22685,-0.22685,-0.22685,-0.22685,3.97304,20.91519,3.97304,20.91519,0.63,0.63,583681333.3,147979733.3,19.04367,75.11458,47.07912,1.79069,1.87252,1.83161,1.35337,USD,1,0,0,0,0,58.9,34.42,64.8,55.58565,5.9626,71.12144,-9.10494,1.61159,17.51951,1.5613,1.53421,0.3698,0.42768,0.31165,0.41969,2.48396,3.41476,1.55775,0.40874,0.37567,2.95936,2.25856,None
STAG,"Stag Industrial, Inc.",Real Estate,United States,99851232.12,432944066.7,135427400,124171333.3,64311333.33,99869366.67,278557700,432944066.7,135427400,124171333.3,64311333.33,99869366.67,278557700,15.75,15.75,27.05303,67.37736,37.13411,11.75153,37.13411,21.369,0.41817,1.6741,5.625,1.26328,2.5,1.3873,0.88512,0.53,1.32,35.69,0.03699,2.13909,159082000,196720000,1.23659,78,7613747712,5680818176,2522051.282,4.506,-0.75,0.33067,0.33067,0.33067,0.33067,3.46217,18.36084,3.46217,18.36084,11.05,11.05,256162666.7,72539733.33,29.72232,104.95969,67.341,0.79723,0.75386,0.77554,0.88065,USD,1,0.121,0.12083,0.12083,0.12083,35.69,26.44,37.16,32.635,9.36112,34.98487,-3.95587,1.72575,26.41567,2.34853,2.39786,3.13904,2.47113,0.03946,0.03222,1.71899,2.04748,2.38319,2.81508,0.04584,1.89323,2.13821,None
STAY,"Extended Stay America, Inc. - P",Consumer Cyclical,United States,72650820.31,1122224067,135086666.7,259301666.7,42785666.67,88936166.67,690762866.7,1122224067,135086666.7,259301666.7,42785666.67,88936166.67,690762866.7,5.653,5.653,36.5,24.94937,33.61234,3.40947,33.61234,16.298,0.09368,0.29482,2.5,0.16374,1,0.23864,0.94337,0.79,0.54,19.74,0.02736,3.0768,177731008,96256000,0.54158,10000000,5808309760,3503077888,9.6256,1.755,-0.75,-0.1712,-0.1712,-0.1712,-0.1712,1.27345,7.41725,1.27345,7.41725,0.91,0.91,313068533.3,37877533.33,18.55284,153.34446,85.94865,2.43223,2.66386,2.54805,1.59626,USD,1,0.09,0.35,0.01,0.01,19.74,10.64,20.085,16.60949,18.8477,85.52632,-1.7177,1.92695,51.1937,1.41514,1.37639,0.93536,0.46887,4.28579,4.28579,1.90025,1.72684,1.40576,0.71212,4.29579,1.82354,1.61465,None
STKL,"SunOpta, Inc.",Consumer Defensive,Canada,35390526.53,803175000,17558800,257480600,39347933.33,28453366.67,530327800,803175000,17558800,257480600,39347933.33,28453366.67,530327800,1.825,1.825,16.68892,208.33334,64.60003,1.63882,64.60003,32.357,0.09822,0.07282,2.75,0.47684,2.5,0.32095,0.63012,0.06,0.749,12.5,0.05992,5.1717,103555000,-57630000,-0.55652,1451,1440130176,1293374976,-39717.43625,0.86846,-0.75,0.86846,0.86846,0.86846,0.86846,0.86846,5.3923,0.86846,5.3923,9.84,9.84,52132333.33,26246066.67,27.62451,54.87032,41.24742,2.98137,2.98137,2.98137,1.72666,USD,1,0,0,0,0,12.5,4.15,17.07,12.7579,-2.02148,201.20482,-26.77211,1.29257,4.66363,1.85649,1.87225,2.22431,0.03851,1.06201,0.27893,1.54186,1.59043,1.87437,1.14141,0.68047,1.57615,1.72526,None
STLA,Stellantis N.V.,Consumer Cyclical,Netherlands,4533499.352,78905271760,2994592027,19931489440,821518580,1908055303,49418380600,78905271760,2994592027,19931489440,821518580,1908055303,49418380600,0.136,0.136,32.04382,0,32.04382,1.00671,32.04382,1.448,0.03578,0.09414,2.5,0.10046,2.5,0.09941,0.40432,0,0,19.59,0,1000,3124239872,2172999936,0.69553,204000,8272756736,61141372928,10651.96047,0.153,-0.75,-0.06443,-0.06443,-0.06443,-0.06443,0.09864,1.54321,0.09864,1.54321,1,1,8459409267,3928350320,0.97794,2.10591,1.54192,2.43297,2.32872,2.38085,1.543,EUR,1.1894,0.383,0.116,0,0,19.59,8.68,19.7199,16.98174,15.35921,125.69124,-5.37357,1.97647,59.61254,1.46643,1.48162,0.00937,0.01171,0.33182,0.31545,1.0587,1.13494,1.48402,0.02054,0.33363,1.10682,1.29542,None
STLD,"Steel Dynamics, Inc.",Basic Materials,United States,63201.06076,10123619667,694699133.3,3034515000,298080666.7,496389900,6579067333,10123619667,694699133.3,3034515000,298080666.7,496389900,6579067333,1.363,1.363,16.69251,14.89976,16.24432,1.24742,16.24432,9.481,0.07511,0.16893,2.5,2.77213,30.07812,1.65307,0.8564,4.19,3.74,61.96,0.06036,2.78855,211219008,793988992,3.75908,9625,14407184384,13186402304,82492.36281,1.298,-0.75,-0.11247,-0.11247,-0.11247,-0.11247,0.94538,5.77691,0.94538,5.77691,1.67,1.67,1136784933,229261466.7,12.67362,62.84172,37.75767,1.07898,1.11984,1.09941,1.04853,USD,1,0.26,0.25,0.25,0.25,61.96,24,66.27,44.94304,37.86338,158.16667,-6.5037,1.79607,33.56941,1.92694,1.89457,29.63567,18.64317,0.05715,0.14533,3.72774,3.15154,1.92075,24.14942,0.11124,3.44964,2.6852,None
STOR,STORE Capital Corporation,Real Estate,United States,1177390703,649911133.3,229119333.3,174979533.3,53344800,141232066.7,412445333.3,649911133.3,229119333.3,174979533.3,53344800,141232066.7,412445333.3,18.875,18.875,41.00119,34.74748,39.43776,13.32287,39.43776,20.937,0.30497,1.99843,5.625,0.76116,2.5,1.413,0.90008,0.99,0.839,34.04,0.02465,1.82068,270008000,211838000,0.78456,106,13159081984,9288275968,1998471.698,-0.085,-0.75,-0.02368,-0.02368,-0.02368,-0.02368,-0.06967,0.98033,-0.06967,0.98033,6.41,6.41,425253666.7,118546666.7,30.94408,111.00339,70.97373,0.82024,0.81928,0.81976,0.90541,USD,1,0.36,0.36,0.36,0.35,34.04,19.26,36.4,33.1234,2.76721,76.73936,-6.48352,1.72462,26.31247,2.22048,2.22679,0.27388,0.25981,0,0,2.37861,3.18334,2.23363,0.27684,0.01,2.79097,2.5123,None
STRL,Sterling Construction Company I,Industrials,United States,14274.00306,1263846667,37336200,338559600,10417333.33,23876766.67,801203133.3,1263846667,37336200,338559600,10417333.33,23876766.67,801203133.3,0.658,0.658,12.81321,10.86957,12.3273,0.445,12.3273,6.772,0.0344,0.45322,15.46875,0.07658,2.5,0.29578,0.87135,2.07,1.756,22.71,0.07732,2.31315,28599400,49746000,1.73941,2600,950815360,643486528,19133.07692,2.388,-0.75,0.13398,0.13398,0.13398,0.13398,1.82449,10.17247,1.82449,10.17247,1.03,1.03,81490066.67,36130800,11.66787,26.31592,18.9919,2.63124,2.59538,2.61331,1.61657,USD,1,0.001,0,0,0,22.71,8.65,24.49,20.52377,10.6522,162.54335,-7.26827,1.77525,31.30119,1.39697,1.38974,0.1503,0.12451,0.24276,0.1721,1.25688,1.12905,1.40336,0.14741,0.21743,1.20297,1.30316,None
