"Maximal price_to_earnings_limit: 10000000000.0, Maximal enterprise_value_to_revenue_limit: 10000000000.0, Minimal profit_margin_limit: 0.0001"
Symbol,Name,Sector,Country,sss_value,annualized_revenue,annualized_earnings,quarterized_revenue,quarterized_earnings,effective_earnings,effective_revenue,annualized_total_revenue,annualized_net_income,quarterized_total_revenue,quarterized_net_income,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,pe_effective,enterprise_value_to_ebitda,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,held_percent_institutions,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,rqg_effective,rqg_factor_effective,price_to_earnings_to_growth_ratio,effective_peg_ratio,annualized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,annualized_debt_to_equity,quarterized_debt_to_equity,debt_to_equity_effective,debt_to_equity_effective_used,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,annualized_total_ratio,quarterized_total_ratio,annualized_other_current_ratio,quarterized_other_current_ratio,annualized_other_ratio,quarterized_other_ratio,annualized_total_current_ratio,quarterized_total_current_ratio,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,skip_reason
TLV:SPGE,SUPERGAS ENERGY LT,Utilities,Israel,102.53219,579001266.66667,59931200.0,148853666.66667,20138933.33333,40035066.66667,363927466.66667,579001266.66667,59931200.0,148853666.66667,20138933.33333,40035066.66667,363927466.66667,0.78179,0.78179,4.94978,4.94978,4.94978,0.61585,4.94978,9.623,0.11961,0.0,0.0,0.0,0.0,0.07835,0.214,0,4.174,6928,0.0006,0.43507,16000000,64203000,4.01269,369,419588800,330566217,173991.86992,-0.13,-0.01701,0.07706,-0.01701,0.07706,-0.01701,-0.07823,0.97177,-0.01701,1.03299,1,1,108684200.0,23732933.33333,3.86062,17.6796,10.77011,1.61859,0.78183,1.20021,1.09554,USD,ILS,1.0,0.30034,93.75,160.937,0,0,-0.15384,6780,9599,7550.6387,-8.24617,2.18289,-27.82582,0.105,0.106,1.94363,2.3172,0.19623,0.04906,0.54727,0.19384,0.94447,0.94465,2.14041,0.13264,0.38056,0.95456,1.54749,None
TLV:SPNS,SAPIENS INTL CP NV,Technology,Israel,754517.21261,347635200.0,26874000.0,104782200.0,9328733.33333,18101366.66667,226208700.0,347635200.0,26874000.0,104782200.0,9328733.33333,18101366.66667,226208700.0,3.60168,3.60168,37.98291,37.98291,37.98291,3.6377,12.66097,69.608,0.09153,0.0,0.0,0.0,0.0,0.0623,0.25958,0,0.699,8931,8e-05,3.75691,54679700,36790000,0.67283,3438,1447782501,1462215121,10700.98895,0.442,0.06809,0.29636,0.06809,0.29636,0.06809,0.40559,3.07794,0.06809,1.39047,1,1,53021066.66667,15088733.33333,27.3058,95.95123,61.62851,0.9055,0.89615,0.90082,0.94912,USD,ILS,1.0,0.30034,37.0,37.0,14.0,22.0,-0.07626,8680,11960,10126.035,-11.80161,2.89171,-25.32609,0.15305,0.15405,2.11776,2.146,1.08545,0.27136,0.37612,0.3621,1.69729,1.77051,2.14188,0.68841,0.37911,1.7439,1.94289,None
TLV:SPNTC,SPUNTECH INDUSTRIE,Consumer Cyclical,Israel,0.86585,202125956.75867,17893015.79467,52140485.65467,8230237.04267,13061626.41867,127133221.20667,202125956.75867,17893015.79467,52140485.65467,8230237.04267,13061626.41867,127133221.20667,0.32587,0.32587,1.82989,1.82989,1.82989,0.25598,1.82989,4.927,0.14112,0.21418,2.5,0.69345,4.375,0.48761,0.05232,0,1.51,906.9,0.00167,0.71528,66354800,101077000,1.52328,402,233421768,183346796,251435.32338,1.232,0.0465,0.27286,0.0465,0.27286,0.0465,0.99221,6.01107,0.0465,1.28252,1,1,29306996.996,10715830.86,7.96471,21.78289,14.8738,1.51478,1.44349,1.47914,1.2162,ILS,ILS,0.30034,0.30034,60.0,45.2714,25.0,38.0,0.08083,807,1240,941.7917,-3.70482,12.37918,-26.8629,0.46143,0.46243,1.675,1.69468,0.0,0.0,0.00794,0.00199,0.9696,1.15077,1.69484,0.01,0.01496,1.07018,1.38251,None
TLV:SPRG,SPRING VENTURES,Financial Services,Israel,1276706619.37682,4183676.132,1356495.62133,1556632.186,703486.382,1029991.00167,2870154.159,4183676.132,1356495.62133,1556632.186,703486.382,1029991.00167,2870154.159,1.1473,1.1473,3.59813,3.59813,3.59813,1.62585,3.59813,5.113,0.45218,0.04426,1.0,1.12994,2.5,0.79119,0.01,0,1.01,1205,0.00084,0.4141,8419880,8510000,1.0107,5,21591596,30598514,1702000.0,-0.131,0.24853,0.46441,0.24853,0.46441,0.24853,0.01785,1.13926,0.24853,2.29267,1,1,-1028344.13733,-265620.696,9389216.42392,539101270.87141,274245243.64766,0.08318,0.09947,0.09132,0.3022,ILS,ILS,0.30034,0.30034,0,0,0,0,0.68383,11.06,1306,900.6762,33.78837,10795.11754,-7.73354,1.84401,39.3167,16.5607,11.26991,2.58124,3.46667,10.38331,8.21255,24.05842,18.27087,13.92531,3.03396,9.30793,21.17464,17.54998,None
TLV:SRAC,S.R ACCORD LTD,Financial Services,Israel,461066273707.918,24641415.32267,14968745.37333,7871851.332,4710512.53733,9839628.95533,16256633.32733,24641415.32267,14968745.37333,7871851.332,4710512.53733,9839628.95533,16256633.32733,4.66548,4.66548,4.63722,4.63722,4.63722,2.91015,4.63722,46.99715,0.61971,9.31445,15.46875,1.5234,2.5,5.85633,0.1,0,4.592,7007,0.00066,1.14067,13545800,61424000,4.53454,37,462434487,288445709,1660108.10811,0.491,0.1021,0.10864,0.1021,0.10864,0.1021,0.39541,3.02705,0.1021,1.56049,1,1,-25431729.99867,-8290104.816,6111791.81965,174503516.35773,90307654.08869,3.04424,2.52499,2.78461,1.66872,ILS,ILS,0.30034,0.30034,59.059,59.059,73.8238,46.1886,0.48561,3900,7297,6094.4653,14.97317,79.66667,-3.97424,1.82926,37.46746,1.36194,1.39852,0.18769,0.04461,6.52154,1.63038,1.55513,1.62101,1.39023,0.12615,4.08596,1.59807,1.49415,None
TLV:SRFT,ZVI SARFATI & SONS,Real Estate,Israel,48014650475876.4,157406866.66667,10196800.0,49719266.66667,1666466.66667,5931633.33333,103563066.66667,157406866.66667,10196800.0,49719266.66667,1666466.66667,5931633.33333,103563066.66667,1.55876,1.55876,32.57336,32.57336,32.57336,0.78741,32.57336,32.437,0.02414,0.0,0.0,0.0,0.0,0.02379,0.21415,0,0.233,2527,9e-05,0.51098,17398000,4049000,0.23273,40,261409342,132043716,101225.0,-0.668,0.03501,-0.38365,0.03501,-0.38365,0.03501,-0.59691,0.45309,0.03501,1.22507,1,1,-37917733.33333,-8000466.66667,342136.13058,35204546.83377,17773341.48217,2.24871,2.28812,2.26841,1.50613,USD,ILS,1.0,0.30034,25.1,81.555,52.0376,0,1.00397,1200,2590,1938.9028,30.33144,110.58333,-2.43243,1.90935,48.45256,1.45483,1.43832,0.08496,0.0648,12.85861,14.44815,1.25886,1.22934,1.45657,0.08488,13.66338,1.2541,1.35534,None
TLV:STCM,SATCOM SYSTEMS,Communication Services,Israel,21463834.73071,53306133.33333,-811400.0,13208333.33333,-258866.66667,-535133.33333,33257233.33333,53306133.33333,-811400.0,13208333.33333,-258866.66667,-535133.33333,33257233.33333,0.43099,0.43099,52111.09707,52111.09707,52111.09707,0.1882,52111.09707,9.874,-0.03029,0.0,0.0,0.0,0.0,0.00567,0.2969,0,-0.032,87.6,-0.00037,0.84686,39757700,-1653000,-0.04158,73,23508291,10269085,-22643.83562,-0.08596,0.02235,-0.08596,0.02235,-0.08596,0.02235,-0.08596,0.96404,0.02235,1.16174,1,1,14530133.33333,4743666.66667,1.6179,4.95572,3.28681,3.07712,3.50953,3.29332,1.81475,USD,ILS,1.0,0.30034,8.411,33.325,22.6968,68.09,-0.00582,68.8,125,100.70834,-13.01614,27.32558,-29.92,0.66904,0.67004,1.33205,1.28909,4.53287,4.31003,1.45057,1.18254,0.76202,0.72032,1.32057,4.43145,1.32655,0.75117,1.03587,None
TLV:STEC-L,SURE TECH INVS,,Israel,1e+50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,5000000000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.01,0.05989,0,0,101,0.0,10000.0,100000000,0,0.0,10000000,0,0,0.0,-0.9,-0.9,-0.9,-0.9,0,0,-0.9,0.15,-0.9,0.15,1,1,0,10000000000000.0,10000000000000.0,0.0,5000000000000.0,10000000000000.0,10000000000000.0,0.0,0.0,USD,ILS,1.0,0.30034,0,0,0,0,101,100.2,101,101,0.0,0.7984,0.0,2.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,None
TLV:STG,STG INTERNATIONAL,Technology,Israel,444863744.75573,105522466.66667,4604533.33333,25782000.0,579600.0,2592066.66667,65652233.33333,105522466.66667,4604533.33333,25782000.0,579600.0,2592066.66667,65652233.33333,0.22015,0.22015,4.91911,4.91911,4.91911,0.23091,1.6397,9.006,0.04695,0.0,0.0,0.0,0.0,0.03683,0.05838,0,1.226,1936,0.00063,0.35124,4342890,5325000,1.22614,59,24971831,26190676,90254.23729,-0.87,0.05695,0.20574,0.05695,0.20574,0.05695,-0.60107,0.44893,0.05695,1.33475,1,1,-1584400.0,-1833600.0,3990221.96225,2582076.45004,3286149.20615,0.41738,0.48754,0.45246,0.67265,USD,ILS,1.0,0.30034,0,0,0,0,-0.19824,10.14,2008,12.74,15096.23234,18992.70217,-3.58566,1.92792,51.3497,3.53558,3.07588,0.14983,0.09891,1.64354,1.5273,2.9716,2.57088,3.31573,0.13437,1.59542,2.78124,3.04848,None
TLV:STRS,STRAUSS GROUP LTD,Consumer Defensive,Israel,705.0392,1730999578.66667,154374760.0,446565534.66667,48414808.0,101394784.0,1088782556.66667,1730999578.66667,154374760.0,446565534.66667,48414808.0,101394784.0,1088782556.66667,0.63101,0.63101,5.45252,6.13007,5.53722,0.53785,5.53722,14.666,0.09937,0.50108,5.625,0.26952,2.5,0.38753,0.18612,4.41,4.958,9030,0.00055,1.43521,116130000,580000000,4.9944,16550,3682516775,3139412251,35045.31722,0.301,0.01269,0.03817,0.01269,0.03817,0.01269,0.23529,2.22646,0.01269,1.11346,1,1,178502073.33333,51217981.33333,20.63011,71.89891,46.26451,1.83629,1.89761,1.86695,1.36636,ILS,ILS,0.30034,0.30034,232.4986,60.2866,155.4419,173.5316,-0.099,8670,10590,9394.027,-3.87509,4.15225,-14.73088,0.375,0.376,1.58725,1.57023,0.21,0.0612,0.60156,0.23262,1.19186,1.1629,1.58874,0.1456,0.42709,1.18738,1.38806,None
TLV:SVRT,SAVOREAT LTD,Technology,Israel,1e+50,0.0,-10900943.0,0.0,-6470110.0,-8685526.5,0.0,0.0,-10900943.0,0.0,-6470110.0,-8685526.5,0.0,0,0,187708.37634,187708.37634,187708.37634,13854849.04717,62569.45878,-3.48275,0,0.0,0.0,0.0,0.0,0.01,0.26332,0,-12.664,7497,-0.00169,1.01659,2055040,-16291143,-7.92741,7,30249478,46271384,-2327306.14286,-0.98531,0.0,-0.98531,0.0,-0.98531,0.0,-0.98531,0.06469,0.0,1.05,1,1,-1651478.0,-1092407.2,6246389.60638,21463308.48795,13854849.04717,0.29758,0.63295,0.46526,0.6821,USD,ILS,1.0,0.30034,0,0,0,0,-0.37977,7101,19600,11935.138,-37.18548,5.57668,-61.75,0.06337,0.06437,4.43047,4.10318,3.11566,3.49743,0.00894,0.00894,27.45352,31.72131,4.27682,3.31655,0.01894,29.59742,16.93712,None
TLV:TASE,TEL AVIV STOCK EXC,Financial Services,Israel,414440.12814,255298400.0,30647533.33333,76225400.0,8603600.0,19625566.66667,165761900.0,255298400.0,30647533.33333,76225400.0,8603600.0,19625566.66667,165761900.0,1.71794,1.71794,21.67436,21.67436,21.67436,2.07373,21.67436,25.004,0.09706,0.0,0.0,0.0,0.0,0.06546,0.37009,0,0.277,1999,0.00014,0.97227,101272000,28459000,0.28102,250,503705375,608016484,113836.0,-0.056,0.0125,-0.23559,0.0125,-0.23559,0.0125,-0.1009,0.9491,0.0125,1.1125,1,1,71357400.0,30185600.0,7.05891,16.68694,11.87293,1.62852,1.24149,1.43501,1.19792,USD,ILS,1.0,0.30034,18.2308,8.77,0,0,0.30013,1402,2490,1879.8472,6.33843,42.58203,-19.71888,1.09743,1.74684,1.77883,1.85253,0.95989,0.90246,0.26777,0.14926,1.37374,1.46718,1.82568,0.94117,0.21851,1.43046,1.62807,None
TLV:TATT,TAT TECHNOLOGIES,Industrials,Israel,1e+50,84983800.0,-3055200.0,17600800.0,-567333.33333,-1811266.66667,51292300.0,84983800.0,-3055200.0,17600800.0,-567333.33333,-1811266.66667,51292300.0,0.72532,0.72532,35264.18205,35264.18205,35264.18205,0.74364,35264.18205,-27.65838,-0.07511,0.0,0.0,0.0,0.0,-0.00073,0.68906,0,-0.585,1892,-0.00031,0.63606,8874700,-3814000,-0.42976,422,50096697,51362786,-9037.91469,0.316,-0.07191,-0.42857,-0.07191,-0.42857,-0.07191,0.12986,1.69929,-0.07191,0.97809,1,1,4609600.0,-160866.66667,10.86791,30230644728.52623,15115322369.69707,0.37731,0.41992,0.39861,0.63136,USD,ILS,1.0,0.30034,33.981,132.5262,22.7138,28.3,0.44184,1212,2611,1749.4861,8.14604,56.10561,-27.53734,0.97212,0.97312,3.81538,3.39009,2.78222,4.41556,1.0721,1.36778,3.78224,3.66435,3.61273,3.60889,1.22994,3.73329,3.67301,None
TLV:TAYA,TAYA INVESTMENT CO,Communication Services,Israel,10053375.21305,28112184.408,768049.47067,7884926.13333,733390.23467,750719.85267,17998555.27067,28112184.408,768049.47067,7884926.13333,733390.23467,750719.85267,17998555.27067,1.08843,1.08843,125.05929,125.05929,125.05929,0.48584,125.05929,47.075,0.00467,0.0741,2.5,0.24715,2.75,0.17307,0.33356,0,0.158,6539,2e-05,0.65604,2462250,468000,0.19007,87,108979623,48651519,5379.31034,-0.36147,0.04401,-0.36147,0.04401,-0.36147,0.04401,-0.36147,0.68853,0.04401,1.27004,1,1,2745608.16667,1184440.84667,39.69234,92.00934,65.85084,0.63414,0.67993,0.65703,0.81058,ILS,ILS,0.30034,0.30034,95.0,130.0,65.0,33.0,0.2619,4700,6619,5571.493,17.36531,39.12766,-1.20864,1.91662,49.57018,2.93654,2.74823,0.22679,0.0567,2.62591,2.40958,5.06377,3.41848,2.85239,0.15175,2.52774,4.25113,3.55176,None
TLV:TDGN-L,TADIR-GAN,Consumer Cyclical,Israel,1e+50,22149066.66667,-5387533.33333,4274133.33333,-1317333.33333,-3352433.33333,13211600.0,22149066.66667,-5387533.33333,4274133.33333,-1317333.33333,-3352433.33333,13211600.0,1.19866,1.19866,184413.12468,184413.12468,184413.12468,1.01592,184413.12468,759.653,-0.19124,0.0,0.0,0.0,0.0,-0.01732,0.61432,0,-0.008,15,-0.00053,22.07499,411753984,-3422000,-0.00831,154,21446500,18178930,-22220.77922,0.09709,-0.11866,0.09709,-0.11866,0.09709,-0.11866,0.09709,1.53546,-0.11866,0.93134,1,1,819133.33333,146533.33333,26.18194,146.3592,86.27057,11.61043,12.53367,12.07205,3.47448,USD,ILS,1.0,0.30034,48.46464,0,0,0,0.35455,0.088,22,9.89357,51.61364,16945.45455,-31.81818,1.36108,6.35775,1.24963,1.11838,0.6848,1.03,11.67283,7.37521,0.53929,0.45655,1.194,0.8674,9.53402,0.50792,0.85096,None
TLV:TDRN,TADIRAN GROUP LTD,Consumer Cyclical,Israel,176810.06974,274840933.77333,25618181.07067,81104994.93733,7890692.66133,16754436.866,177972964.35533,274840933.77333,25618181.07067,81104994.93733,7890692.66133,16754436.866,177972964.35533,0.86918,0.86918,8.81071,8.81071,8.81071,0.89126,8.81071,18.63,0.10184,0.23079,2.5,0.23893,2.5,0.22702,0.11528,0,13.008,38390,0.00034,2.58964,8524740,111640000,13.096,393,952765593,977013689,284071.24682,0.647,0.05105,0.10983,0.05105,0.10983,0.05105,0.51271,3.61353,0.05105,1.30524,1,1,43306144.736,11882631.73733,22.0007,80.18136,51.09103,0.93748,1.28801,1.11275,1.05487,ILS,ILS,0.30034,0.30034,586.5218,275.6652,248.9901,164.5557,1.25266,15240,42680,31651.527,21.28957,151.90289,-10.05155,1.68732,23.0771,2.08295,1.79857,0.12214,0.0867,1.28574,1.15328,2.55567,2.17581,1.95076,0.11442,1.22951,2.37574,2.16325,None
TLV:TEDE,TEDEA TECH DEV & A,Technology,Israel,1e+50,27691067.68267,-2043453.292,7877137.316,-534815.438,-1289134.365,17784102.49933,27691067.68267,-2043453.292,7877137.316,-534815.438,-1289134.365,17784102.49933,0.41897,0.41897,54444.79036,54444.79036,54444.79036,0.23857,18148.26345,20.149,-0.09789,0.03918,2.25,-0.07096,0.0,-0.00187,0.10707,0,-1.75,1499,-0.00117,0.85795,5551900,-9716000,-1.75003,55,41579213,23677827,-176654.54545,-0.14048,0.10574,-0.14048,0.10574,-0.14048,0.10574,-0.14048,0.90952,0.10574,1.57868,1,1,-1200659.20667,-247690.398,41891546.44676,4738896369.11772,2390393957.78224,2.30599,2.85993,2.58296,1.60716,ILS,ILS,0.30034,0.30034,36.024,26.117,108.071,45.0296,0.25461,976.6,1689,1500.132,-0.07546,53.49171,-11.24926,1.46659,9.95074,1.50578,1.35222,1.01286,1.53917,0.62722,0.81999,1.62425,1.57974,1.439,1.28602,0.73361,1.612,1.5255,None
TLV:TEVA,TEVA PHARMA IND,Healthcare,Israel,1e+50,17281000000.0,-3765400000.0,4099600000.0,-489466666.66667,-2127433333.33333,10690300000.0,17281000000.0,-3765400000.0,4099600000.0,-489466666.66667,-2127433333.33333,10690300000.0,1.17553,1.17553,182182.65771,3.34813,159410.24401,0.71711,159410.24401,14.482,-0.24453,-0.20882,0.0,-0.12406,0.0,-0.15549,0.03701,3.18,-3.632,3429,-0.00106,1.17362,1096780032,-3982000128,-3.63063,37100,19142552816,11677474464,-107331.53984,0.116,-0.02788,-0.12865,-0.02788,-0.12865,-0.02788,0.05484,1.32419,-0.02788,1.02212,1,1,1322466666.66667,-68600000.0,14.47488,21751741717.91974,10875870866.19731,3.57363,3.81829,3.69596,1.92249,USD,ILS,1.0,0.30034,8.5,8.5,34.0,34.0,-0.10705,2879,4529,3554.1807,-3.52207,19.10386,-24.28792,0.66667,0.66767,1.31477,1.28913,0.25858,0.26845,0.34102,0.38375,0.9751,1.01702,1.31195,0.27352,0.37238,1.00606,1.159,None
TLV:TFRLF,TEFRON,Consumer Cyclical,Israel,4288427.55487,164401133.33333,1931000.0,50292666.66667,1657600.0,1794300.0,107346900.0,164401133.33333,1931000.0,50292666.66667,1657600.0,1794300.0,107346900.0,0.45742,0.45742,16.59774,16.59774,16.59774,0.41244,16.59774,21.753,0.02533,0.0,0.0,0.0,0.0,0.02447,0.05763,0,0.38,2156,0.00018,2.71042,11770600,4560000,0.38741,855,82339176,74238819,5333.33333,0.42857,0.06617,0.42857,0.06617,0.42857,0.06617,0.42857,3.19286,0.06617,1.38086,1,1,2172000.0,1791066.66667,37.90938,45.97215,41.94076,2.77874,2.92277,2.85076,1.68842,USD,ILS,1.0,0.30034,377.0,0,0,0,9.29035,180,2270,965.0486,123.40844,1097.77778,-5.02203,1.89091,45.71133,1.3653,1.34231,2.03126,1.44045,1.68587,1.90321,1.21279,1.20543,1.3638,1.74586,1.80454,1.21911,1.29146,None
TLV:TGTR,TOGETHER PHARMA,Healthcare,Israel,106338246495.40201,5936000.0,-20243200.0,3144600.0,1685400.0,-9278900.0,4540300.0,5936000.0,-20243200.0,3144600.0,1685400.0,-9278900.0,4540300.0,4.16842,4.16842,3.73209,3.73209,3.73209,2.61608,3.73209,7.631,0.64259,0.0,0.0,0.0,0.0,0.37719,0.01,0,0.122,154,0.00079,3.07646,63949100,7152000,0.11184,10,46395374,29117013,715200.0,0.66149,0.0,0.66149,0.0,0.66149,0.0,0.66149,4.35746,0.0,1.05,1,1,-8072866.66667,-310000.0,199901.52988,3358994054.2654,1679596977.89764,5.27503,16.11318,10.6941,3.27018,USD,ILS,1.0,0.30034,1508.8829,0,0,0,-0.46794,150,317,209.0618,-26.33757,2.66667,-51.41956,0.0479,0.0489,0.94866,1.12211,0.06423,0.11288,0.18107,0.15741,1.31622,2.1669,1.04538,0.09855,0.17924,1.75156,1.39847,None
TLV:THES,THIRDEYE SYSTEMS L,Industrials,Israel,1e+50,0.0,453933.33333,0.0,212000.0,332966.66667,0.0,0.0,453933.33333,0.0,212000.0,332966.66667,0.0,0,0,144.408,144.408,144.408,204291961.79016,144.408,25.242,0,0.0,0.0,0.0,0.0,0.01,0.01,0,-0.099,906.3,-0.00011,10000.0,17592900,-304000,-0.01728,2,8404745,48083050,-152000.0,0.619,0.0,-0.33473,0.0,-0.33473,0.0,0.38057,2.95284,0.0,1.05,1,1,-886133.33333,-113500.0,880523.9052,407703399.67512,204291961.79016,-1.33583,-1.38869,14.62258,3.82395,USD,ILS,1.0,0.30034,4690.8545,0,0,0,381.543,1.62,1350,214.71446,322.09547,55844.44444,-32.86667,1.34188,5.83816,0.24737,0.27788,0.0022,0.00223,0.0,0.0,0.00274,0.00281,0.27263,0.01221,0.01,0.01277,0.1427,None
TLV:TIGBUR,TIGBUR - TEMPORARY,Real Estate,Israel,1787115942.04714,828418000.0,9444933.33333,231217000.0,3861133.33333,6653033.33333,529817500.0,828418000.0,9444933.33333,231217000.0,3861133.33333,6653033.33333,529817500.0,0.09971,0.09971,8.10657,8.10657,8.10657,0.08957,8.10657,13.72,0.01105,0.0,0.0,0.0,0.0,0.01631,0.01,0,1.037,2546,0.00041,0.82676,9388070,9741000,1.03759,13692,87877235,78920375,711.43734,0.809,0.04345,0.0183,0.04345,0.0183,0.04345,0.61133,4.10663,0.04345,1.26725,1,1,12725733.33333,-4185733.33333,6.90548,9386541.21192,4693274.0587,2.37357,2.31474,2.34415,1.53106,USD,ILS,1.0,0.30034,0,0,0,0,0.0009,8,2822,11.18,22672.80859,31725.0,-9.7803,1.80384,34.44967,1.44133,1.45335,0.13892,0.15162,3.36093,3.89621,1.22081,1.20384,1.45734,0.15527,3.63857,1.22232,1.33983,None
TLV:TIGI,TIGI LTD,Technology,Israel,1e+50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,5000000000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.01,0.01,0,0,3530,0.0,10000.0,4064170,0,0.0,10000000,41744924,41744924,0.0,-0.9,-0.9,-0.9,-0.9,0,0,-0.9,0.15,-0.9,0.15,1,1,0,10000000000000.0,10000000000000.0,0.0,5000000000000.0,10000000000000.0,10000000000000.0,0.0,0.0,USD,ILS,1.0,0.30034,0,0,0,0,0.01829,2851,3699,3358.5312,5.10547,23.8162,-4.5688,1.60142,16.86644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,None
TLV:TKUN,TIKUN OLAM - CANNB,Healthcare,Israel,1e+50,11551466.66667,-23306152.4,5419700.0,-9410800.0,-16358476.2,8485583.33333,11551466.66667,-23306152.4,5419700.0,-9410800.0,-16358476.2,8485583.33333,6.57895,6.57895,231896.87889,231896.87889,231896.87889,3.25694,231896.87889,-8.7106,-1.52089,0.0,0.0,0.0,0.0,-0.20727,0.10853,0,-0.964,584.1,-0.00165,0.4855,40495500,-32941000,-0.81345,100,142492117,70542028,-329410.0,-0.3365,0.0,-0.3365,0.0,-0.3365,0.0,-0.3365,0.7135,0.0,1.05,1,1,-14138019.06667,-6915300.0,1054557.56054,8876611.0683,4965584.31442,9.23907,0.41536,4.82721,2.19709,USD,ILS,1.0,0.30034,15031.949,9394.98,9394.98,9394.98,-0.15375,406.1799,740,575.44916,1.50332,43.80328,-21.06757,1.06596,1.46708,2.73751,3.38716,2.20103,2.16515,0.0,0.0,2.4206,1.7547,3.07233,2.19309,0.01,2.09765,2.58499,None
TLV:TLRD,TELRAD NETWORKS,Technology,Israel,154741.9646,163919000.0,-4349200.0,47191200.0,2450733.33333,-949233.33333,105555100.0,163919000.0,-4349200.0,47191200.0,2450733.33333,-949233.33333,105555100.0,0.41147,0.41147,7.2749,7.2749,7.2749,0.3701,2.42497,16.791,0.05258,0.0,0.0,0.0,0.0,0.04005,0.57696,0,0.18,438,0.00041,2.43851,52476500,9762000,0.18603,1592,76412892,68717051,6131.90955,0.793,0.06662,0.19067,0.06662,0.19067,0.06662,0.64242,4.26208,0.06662,1.38308,1,1,10627933.33333,937266.66667,7.18982,81.52738,44.3586,3.75187,3.55923,3.65555,1.91195,USD,ILS,1.0,0.30034,16.427,0,0,0,1.4383,121,470.4,378.30972,15.77815,261.98347,-6.88776,1.81454,35.69424,1.39613,1.28474,0.24324,0.06318,2.48439,0.79077,1.18004,1.11143,1.35044,0.16321,1.64758,1.15573,1.25309,None
TLV:TLSY,TELSYS LTD,Technology,Israel,77.73797,98671120.676,12248666.10667,23547717.20133,2763848.816,7506257.46133,61109418.93867,98671120.676,12248666.10667,23547717.20133,2763848.816,7506257.46133,61109418.93867,0.76136,0.76136,6.04049,6.04049,6.04049,0.75637,2.0135,9.141,0.12409,0.32782,2.5,0.2929,2.5,0.29874,0.32555,0,6.24,12710,0.00049,1.14473,6488940,40128000,6.18406,72,246242259,244583959,557333.33333,1.276,0.00153,0.01969,0.00153,0.01969,0.00153,0.96192,5.85961,0.00153,1.05765,1,1,26756389.58,8121734.212,9.20312,30.31893,19.76102,0.48508,0.4568,0.47094,0.68625,ILS,ILS,0.30034,0.30034,377.565,267.331,314.507,141.528,0.56297,6779,17000,13538.681,-6.12084,87.49078,-25.23529,1.16055,2.44336,3.29692,3.39705,0.59418,0.33178,1.73389,1.55016,2.11079,2.32866,3.35698,0.47298,1.65203,2.22973,2.79335,None
TLV:TMRP,TAMAR PETROLEUM,Energy,Israel,2667.93974,235579466.66667,99634800.0,57124933.33333,28471266.66667,64053033.33333,146352200.0,235579466.66667,99634800.0,57124933.33333,28471266.66667,64053033.33333,146352200.0,1.81255,1.81255,1.48664,1.48664,1.48664,0.61831,1.48664,6.781,0.41603,0.0,0.0,0.0,0.0,0.24773,0.39489,0,0.997,490.6,0.00203,0.41846,88495600,88257000,0.9973,7,384490289,131166224,12608142.85714,0.188,-0.03394,-0.05765,-0.03394,-0.05765,-0.03394,0.12659,1.68294,-0.03394,1.01606,1,1,190241733.33333,45262533.33333,2.02106,8.49467,5.25787,3.673,3.47534,3.57417,1.89055,USD,ILS,1.0,0.30034,7.91,11.3,33.9,44.436,490.6,174,531.1,407.3063,20.44989,181.95402,-7.62568,1.77317,31.08181,1.22872,1.29108,1.50827,1.34831,6.86593,5.53345,1.27645,1.33343,1.2699,1.43829,6.20969,1.31494,1.29242,None
