"Maximal price_to_earnings_limit: 10000000000.0, Maximal enterprise_value_to_revenue_limit: 10000000000.0, Minimal profit_margin_limit: 0.0001"
Symbol,Name,Sector,Country,sss_value,annualized_revenue,annualized_earnings,quarterized_revenue,quarterized_earnings,effective_earnings,effective_revenue,annualized_total_revenue,annualized_net_income,quarterized_total_revenue,quarterized_net_income,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,pe_effective,enterprise_value_to_ebitda,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,held_percent_institutions,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,rqg_effective,rqg_factor_effective,price_to_earnings_to_growth_ratio,effective_peg_ratio,annualized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,annualized_debt_to_equity,quarterized_debt_to_equity,debt_to_equity_effective,debt_to_equity_effective_used,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,annualized_total_ratio,quarterized_total_ratio,annualized_other_current_ratio,quarterized_other_current_ratio,annualized_other_ratio,quarterized_other_ratio,annualized_total_current_ratio,quarterized_total_current_ratio,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,annualized_total_assets,quarterized_total_assets,effective_total_assets,calculated_roa,skip_reason
TLV:AFRE,AFRICA ISRAEL RESI,Real Estate,Israel,11436388304.74198,1262028800.0,103345466.66667,291068466.66667,25612466.66667,64478966.66667,776548633.33333,1262028800.0,103345466.66667,291068466.66667,25612466.66667,64478966.66667,776548633.33333,0.95968,0.95968,5.40321,5.40321,5.40321,0.46809,5.40321,9.22839,0.08663,0.0,0.0,0.0,0.0,0.0595,0.32603,0,8.855,16190,0.00055,0.567,12643500,111959000,8.85506,54,1240189095,60493387879,2073314.81481,13.571,0.04763,-0.01169,0.04763,-0.01169,0.04763,10.17533,51.92664,0.04763,1.28817,1,1,-58948600.0,-60698133.33333,9445423.30869,8655632.74795,9050528.02832,2.47984,2.46319,2.47152,1.57211,USD,ILS,1.0,0.30749,474.5507,395.4589,395.4589,395.4589,0.9153,8000,18830,15235.139,6.26749,102.375,-14.02018,1.51247,11.97051,1.40381,1.40608,0.34251,0.34813,26.8335,24.98678,1.1847,1.07,1.41494,0.35532,25.92014,1.13735,1.27615,3752019266.66667,3728918400.0,3740468833.33333,0.03724,None
TLV:CRSO,CARASSO MOTORS LTD,Consumer Cyclical,Israel,12617943127.62052,3889963133.33333,136319200.0,1035809933.33333,48500333.33333,92409766.66667,2462886533.33333,3889963133.33333,136319200.0,1035809933.33333,48500333.33333,92409766.66667,2462886533.33333,0.34316,0.34316,3.17964,3.17964,3.17964,0.12368,3.17964,1.65706,0.03744,0.0,0.0,0.0,0.0,0.03139,0.18247,0,1.644,1711,0.00096,0.28505,91404896,144663008,1.58266,906,1326207499,47780357586,159672.19426,0.295,-0.02763,-0.03412,-0.02763,-0.03412,-0.02763,0.21272,2.11359,-0.02763,1.02237,1,1,-47290933.33333,245241000.0,22291456.24365,5.40777,11145730.82571,2.38061,2.66103,2.52082,1.58771,USD,ILS,1.0,0.30749,68.924,47.043,43.7787,87.5574,1711,880.8,1800,1516.2153,12.84677,94.25522,-4.94444,1.80635,34.73892,1.42631,1.37607,0.0581,0.046,2.92614,3.23134,1.11761,1.05361,1.41119,0.06205,3.08874,1.09561,1.2534,5220533466.66667,5964564733.33333,5592549100.0,0.03652,None
TLV:IMCO,IMCO INDUSTRIES,Industrials,Israel,21179484566.34092,48323570.45067,215857.98,12576033.51,55009.961,135433.9705,30449801.98033,48323570.45067,215857.98,12576033.51,55009.961,135433.9705,30449801.98033,0.1888,0.1888,14.12283,14.12283,14.12283,0.18325,14.12283,4.07578,0.01297,0.00418,1.0,0.00433,1.0,0.01924,0.09774,0,0.425,1952,0.00022,0.34385,5009510,2128000,0.42479,180,30997333,3006810359,11822.22222,0.6625,0.02942,0.6625,0.02942,0.6625,0.02942,0.6625,4.3625,0.02942,1.19708,1,1,1620000.81533,-660457.771,19.13415,104042540.68988,52021279.91201,0.80658,0.83709,0.82184,0.90655,ILS,ILS,0.30749,0.30749,35.4326,55.8937,59.8861,59.8861,0.4935,1201,2422,1948.8541,0.16142,62.53122,-19.40545,1.23014,3.46518,2.25224,2.20445,0.16138,0.08442,0.27482,0.22497,2.37351,2.37327,2.23834,0.1329,0.25989,2.38339,2.31087,48735812.044,49773467.798,49254639.921,0.02275,None
TLV:POLI,BANK HAPOALIM B.M.,Financial Services,Israel,27008281619.07409,3613806974.0,645606004.0,1128529298.66667,333257662.0,489431833.0,2371168136.33333,3613806974.0,645606004.0,1128529298.66667,333257662.0,489431833.0,2371168136.33333,-2.58691,448.35065,3.28438,2.53336,3.1905,0.83395,3.1905,2172.14063,0.25243,0.44611,2.5,4.90213,17.1875,2.97474,0.39845,3.14,2.422,2622,0.00092,0.26024,1336450048,3217999872,2.40787,8708,1063114771215,1063114771215,369545.23105,6.052,-0.02684,-0.01543,-0.02684,-0.01543,-0.02684,4.53514,23.72571,-0.02684,1.02316,1,1,1254764193.33333,1074841544.66667,847.2626,989.08977,918.17618,11.93652,12.48188,12.2092,3.49417,ILS,ILS,0.30749,0.30749,74.8969,18.825,18.345,14.08,0.23388,1772,2855,2491.3057,5.24602,47.9684,-8.16112,1.56971,14.9597,1.08414,1.08018,0.24058,0.02505,39.3093,24.75319,0.31966,0.35603,1.09216,0.14282,32.04124,0.34785,0.72,154725770104.0,166459588504.0,160592679304.0,0.02305,None
TLV:ILCO,THE ISRAEL CORP,Basic Materials,Israel,31793665477.7455,5197200000.0,32066666.66667,1397266666.66667,16733333.33333,24400000.0,3297233333.33333,5197200000.0,32066666.66667,1397266666.66667,16733333.33333,24400000.0,3297233333.33333,0.81577,0.81577,9983.35848,9983.35848,9983.35848,0.46541,9983.35848,4.93122,-0.01452,0.00453,1.0,0.11096,12.03125,0.07262,0.25265,0,-10.078,103300,-0.0001,1.67514,7698000,-76000000,-9.87269,1341,4270429621,243593946869,-56674.12379,-0.64297,-0.01836,-0.64297,-0.01836,-0.64297,-0.01836,-0.64297,0.40703,-0.01836,1.03164,1,1,940200000.0,242133333.33333,4.54204,17.63669,11.08937,5.07507,5.04034,5.05771,2.24893,USD,ILS,1.0,0.30749,5565.5903,5144.146,10380.08,1558.751,103300,27450,109000,79201.875,30.42621,276.32058,-5.22936,1.86021,41.43522,1.52452,1.53062,0.4053,0.4,0.28484,0.3169,1.42954,1.47463,1.53757,0.41265,0.31087,1.46209,1.49983,10785800000.0,10908333333.33333,10847066666.66667,0.02225,None
TLV:ADGR,ADGAR INVEST & DEV,Real Estate,Israel,33060213044.56733,73831198.40733,13838115.96533,19198589.13533,1064960.866,7451538.41567,46514893.77133,73831198.40733,13838115.96533,19198589.13533,1064960.866,7451538.41567,46514893.77133,4.88694,4.88694,4328.63821,4328.63821,4328.63821,1.32194,4328.63821,6.1335,-0.11855,0.18819,1.0,0.1226,2.5,0.13563,0.25364,0,-0.188,638.3,-0.00029,0.25153,163544992,-28926000,-0.17687,116,1192431460,32255013875,-249362.06897,0.486,0.00371,-0.47897,0.00371,-0.47897,0.00371,0.24476,2.27379,0.00371,1.06853,1,1,25007095.73467,5088836.504,47.68372,234.323,141.00336,2.87386,2.81893,2.8464,1.68713,ILS,ILS,0.30749,0.30749,7.3374,7.2151,6.9655,6.3741,0.56025,345,676.9,598.3257,6.68103,85.01449,-5.70247,1.7674,30.47957,1.3551,1.35632,0.70549,0.31826,19.26964,18.5273,0.9694,0.85429,1.36571,0.52187,18.90847,0.92185,1.14378,1442985833.10533,1476741388.328,1459863610.71667,0.0251,None
TLV:SRFT,ZVI SARFATI & SONS,Real Estate,Israel,70158572625.66791,157406866.66667,10196800.0,54976466.66667,3857133.33333,7026966.66667,106191666.66667,157406866.66667,10196800.0,54976466.66667,3857133.33333,7026966.66667,106191666.66667,1.23765,1.23765,9.67009,9.67009,9.67009,0.61063,9.67009,7.15744,0.06314,0.0,0.0,0.0,0.0,0.04608,0.21415,0,0.718,2340,0.00031,0.46542,17398000,12491000,0.71796,40,244832826,12079647099,312275.0,-0.38365,0.03501,-0.38365,0.03501,-0.38365,0.03501,-0.38365,0.66635,0.03501,1.22507,1,1,-37917733.33333,22995466.66667,281906.56407,10.647,140958.60554,2.24871,2.34769,2.2982,1.51598,USD,ILS,1.0,0.30749,25.1,81.555,52.0376,0,0.75544,1200,2590,1994.9236,17.29773,95.0,-9.65251,1.64029,19.47692,1.45483,1.42661,0.08496,0.04975,12.85861,13.13971,1.25886,1.25511,1.45072,0.07735,13.00916,1.26698,1.35885,833857800.0,868760000.0,851308900.0,0.02825,None
TLV:EXPO,EXPORT INVESTMENT,Financial Services,Israel,118833376216.1371,154960323.476,12331127.97467,40082346.46667,3931198.152,8131163.06333,97521334.97133,154960323.476,12331127.97467,40082346.46667,3931198.152,8131163.06333,97521334.97133,-0.30442,102.3113,2.77291,2.77291,2.77291,0.201,2.77291,1227.07346,0.07235,0.19499,2.5,0.23926,2.5,0.21277,0.01,0,3.187,2856,0.00112,0.14481,11290300,35913000,3.18087,572,9977534389,9977534389,62784.96503,0.922,-0.01349,-0.127,-0.01349,-0.127,-0.01349,0.65975,4.34875,-0.01349,1.03651,1,1,77476061.87133,8595390.966,128.78216,1160.80053,644.79134,21.32949,21.50457,21.41703,4.62785,ILS,ILS,0.30749,0.30749,35.4278,17.7139,17.7139,26.5709,0.38171,1848,2882,2272.4932,25.67694,54.54545,-0.90215,1.94971,54.93131,1.0569,1.0563,578.02905,73.15755,79.20774,50.24853,0.26698,0.25745,1.0666,325.6033,64.73813,0.27221,0.66941,4456049225.11733,4731801070.786,4593925147.95167,0.02177,None
TLV:KARE,KARDAN REAL ESTATE,Real Estate,Israel,119563742073.04987,443320266.66667,34757733.33333,147082133.33333,12273066.66667,23515400.0,295201200.0,443320266.66667,34757733.33333,147082133.33333,12273066.66667,23515400.0,295201200.0,0.55194,0.55194,5.78271,5.78271,5.78271,0.45052,5.78271,3.86146,0.07695,0.0,0.0,0.0,0.0,0.05397,0.2663,0,0.227,450,0.0005,0.46483,182806000,40988000,0.22422,10000000,294020698,23996483862,4.0988,0.876,0.0409,-0.01088,0.0409,-0.01088,0.0409,0.65428,4.32139,0.0409,1.25449,1,1,-33177533.33333,-5914333.33333,719815.08472,123604557.80382,62162186.44427,1.05391,1.30702,1.18046,1.08649,USD,ILS,1.0,0.30749,10.9405,4.7591,7.6594,21.337,1.33888,166.7,525,348.32986,29.18789,169.94601,-14.28571,1.58136,15.63791,1.96792,1.78239,0.65755,0.46289,160.89504,141.94802,1.85459,2.09922,1.88516,0.57022,151.43153,1.98691,1.93603,1086333933.33333,1236355266.66667,1161344600.0,0.04025,None
TLV:MTDS,MEITAV DASH INV,Financial Services,Israel,129451373146.14664,293427457.33333,37657275.33333,84170262.66667,11828115.33333,24742695.33333,188798860.0,293427457.33333,37657275.33333,84170262.66667,11828115.33333,24742695.33333,188798860.0,0.7472,0.7472,2.23335,2.23335,2.23335,0.36488,2.23335,2.44639,0.16148,0.71215,5.625,0.34197,2.5,0.53772,0.01855,0,2.565,1858,0.00138,0.38898,65479100,166000000,2.53516,945,768186651,37509955906,175661.37566,0.444,0.02764,0.19698,0.02764,0.19698,0.02764,0.38225,2.96123,0.02764,1.18819,1,1,-5022336.66667,14636524.0,3585372960.18984,52.48423,1792686506.33703,4.77524,2.47537,3.6253,1.90402,ILS,ILS,0.30749,0.30749,15.0,46.0,31.0,15.0,1858,885.1,2280,1730.1041,7.39238,109.91978,-18.50877,1.39494,7.36768,1.48972,1.52803,0.42818,0.35452,1.45209,0.54666,1.53159,1.64083,1.51888,0.40135,1.00937,1.59621,1.55755,1608951674.66667,1110223394.0,1359587534.33333,0.0382,None
TLV:STCM,SATCOM SYSTEMS,Communication Services,Israel,164217505551.94608,53306133.33333,-811400.0,13032066.66667,-601866.66667,-706633.33333,33169100.0,53306133.33333,-811400.0,13032066.66667,-601866.66667,-706633.33333,33169100.0,0.4271,0.4271,14740008.55112,14740008.55112,14740008.55112,0.19427,14740008.55112,3.61547,-0.03135,0.0,0.0,0.0,0.0,0.00552,0.2969,0,-0.031,83.8,-0.00037,0.90651,39757700,-1681000,-0.04228,73,22892335,1041578066,-23027.39726,-0.08596,0.02235,-0.08596,0.02235,-0.08596,0.02235,-0.08596,0.96404,0.02235,1.16174,1,1,14530133.33333,4608666.66667,1.57551,4.96724,3.27137,3.07712,3.28022,3.17867,1.78288,USD,ILS,1.0,0.30749,8.411,33.325,22.6968,68.09,0.16066,72.1,125,99.23055,-15.5502,16.22746,-32.96,0.44234,0.44334,1.33205,1.3083,4.53287,4.3411,1.45057,1.28581,0.76202,0.70927,1.33018,4.44699,1.37819,0.74564,1.03791,67382933.33333,71634333.33333,69508633.33333,0.00983,None
TLV:DSCT,ISRAEL DISCOUNT BK,Financial Services,Israel,198716358168.35785,2585191426.0,386965915.33333,748246166.0,144356305.33333,265661110.33333,1666718796.0,2585191426.0,386965915.33333,748246166.0,144356305.33333,265661110.33333,1666718796.0,-0.84468,335.00684,4.11041,3.17672,3.9937,0.62625,3.9937,2101.78374,0.15231,0.37143,2.5,3.18885,17.1875,1.96008,0.42238,1.51,1.167,1542,0.00076,0.28149,1164019968,1358000000,1.16665,8027,558362202935,558362202935,169179.0208,1.373,-0.01178,-0.12492,-0.01178,-0.12492,-0.01178,0.99852,6.0426,-0.01178,1.03822,1,1,1765997067.33333,380344630.66667,316.17391,1468.04282,892.10836,13.65954,14.28131,13.97043,3.7377,ILS,ILS,0.30749,0.30749,4.188,5.5025,7.023,5.219,1542,890.1,1669,1385.0834,11.32904,73.23896,-7.60935,1.6739,21.99762,1.07549,1.07201,0.10201,0.09303,37.0804,18.32019,0.18296,0.21472,1.08375,0.10752,27.7103,0.20884,0.64629,83854921422.0,91887605688.0,87871263555.0,0.02302,None
TLV:MISH,MIVTACH SHAMIR HDS,Financial Services,Israel,231231260254.07736,30594947.51,3560160.21867,29687524.02067,20551032.652,12055596.43533,30141235.76533,30594947.51,3560160.21867,29687524.02067,20551032.652,12055596.43533,30141235.76533,2.17272,2.17272,2.97017,2.97017,2.97017,1.46532,2.97017,2.83075,0.49358,0.09592,1.0,0.97244,2.5,0.72041,0.29739,0,12.361,11930,0.00104,0.29468,9519700,117728000,12.36678,530,518206314,34950918684,222128.30189,11.524,0.08833,-0.63738,0.08833,-0.63738,0.08833,8.48366,43.46828,0.08833,1.49164,1,1,-39192285.91267,-2167415.01267,2364411.34935,13684429333.93355,6843396872.64145,0.6133,0.64159,0.62744,0.79211,ILS,ILS,0.30749,0.30749,400.0,400.0,400.0,650.0,1.20926,5209,12850,10685.632,11.64524,129.02668,-7.15953,1.75919,29.64027,2.7597,2.73215,5.56137,1.37045,126.50373,96.30676,2.01515,3.93961,2.75593,3.47591,111.41525,2.98738,2.87165,551424973.89733,604310281.494,577867627.69567,0.04086,None
TLV:LAPD,LAPIDOTH CAP,Energy,Israel,231733746008.66357,1124247623.41267,36688763.83067,456892790.21467,7602218.76533,22145491.298,790570206.81367,1124247623.41267,36688763.83067,456892790.21467,7602218.76533,22145491.298,790570206.81367,0.21801,0.21801,7.39468,7.39468,7.39468,0.09265,7.39468,4.29656,0.01347,0.07414,2.5,0.01648,1.0,0.059,0.01,0,1.566,3782,0.00041,0.55716,47443800,77518000,1.63389,31,1292032716,54940269222,2500580.64516,-0.829,0.33972,0.32606,0.33972,0.32606,0.33972,-0.54023,0.50977,0.33972,2.74858,1,1,28583163.436,-20660191.602,45.20258,245753212.52834,122876628.86546,4.36892,6.68997,5.52945,2.35148,ILS,ILS,0.30749,0.30749,24.2584,24.2583,24.2584,36.3876,0.65659,2219,4262,3900.25,-3.03186,70.43713,-11.26232,1.5301,12.83287,1.90581,1.33645,8.75691,0.41022,6.51943,6.22588,3.9955,1.19403,1.63113,4.59357,6.38265,2.60476,2.11795,1291059041.97467,2202117309.1,1746588175.53733,0.03268,None
TLV:TFRLF,TEFRON,Consumer Cyclical,Israel,527099514878.79443,164401133.33333,1931000.0,54874466.66667,2722400.0,2326700.0,109637800.0,164401133.33333,1931000.0,54874466.66667,2722400.0,2326700.0,109637800.0,0.4228,0.4228,8.35334,8.35334,8.35334,0.35505,8.35334,4.9758,0.0423,0.0,0.0,0.0,0.0,0.03417,0.05763,0,0.734,2003,0.00037,2.32072,11770600,8598000,0.73046,855,85934451,7216967296,10056.14035,0.42857,0.06617,0.42857,0.06617,0.42857,0.06617,0.42857,3.19286,0.06617,1.38086,1,1,2172000.0,-3746000.0,39.56466,12231105.59425,6115572.57946,2.77874,3.06362,2.92118,1.70915,USD,ILS,1.0,0.30749,37.7,0,0,0,8.23041,180,2270,1055.991,89.67965,1012.77778,-11.76211,1.7445,28.18527,1.3653,1.32691,2.03126,1.44045,1.68587,1.91137,1.21279,1.2047,1.3561,1.74586,1.80862,1.21875,1.28743,96907400.0,117287666.66667,107097533.33333,0.04173,None
TLV:PEN,PENINSULA GROUP,Financial Services,Israel,662289552694.5917,90593800.0,47090466.66667,44870266.66667,24991200.0,36040833.33333,67732033.33333,90593800.0,47090466.66667,44870266.66667,24991200.0,36040833.33333,67732033.33333,2.82706,2.82706,3.23417,3.23417,3.23417,1.75754,3.23417,11.307,0.54352,0.0,0.0,0.0,0.0,0.32058,0.15138,0,0.334,352.2,0.00095,0.51146,234528000,78346000,0.33406,44,407513613,25334002742,1780590.90909,1.749,0.22419,0.25161,0.22419,0.25161,0.22419,1.37465,7.92327,0.22419,2.17095,1,1,-109929800.0,-6020000.0,55177.31989,311573245.48901,155814211.40445,2.26478,1.17088,1.71783,1.31066,USD,ILS,1.0,0.30749,5.5435,14.9428,1.2813,1.7086,0.51029,196.9,383,324.03403,8.69229,78.87252,-8.04178,1.669,21.61377,1.63264,1.86929,0.20977,0.05244,26.64894,26.03135,2.16795,2.34961,1.76096,0.14111,26.35015,2.26878,2.01487,950669466.66667,1065913133.33333,1008291300.0,0.05574,None
TLV:PCBT,P.C.B TECHNOLOGIES,Technology,Israel,668585984863.21,110750600.0,2639400.0,29922133.33333,201533.33333,1420466.66667,70336366.66667,110750600.0,2639400.0,29922133.33333,201533.33333,1420466.66667,70336366.66667,0.81639,0.81639,29.6661,29.6661,29.6661,0.80861,9.8887,14.88959,0.02156,0.05268,2.25,0.00675,1.0,0.04723,0.78928,0,0.046,445,0.0001,1.1516,71667400,2608000,0.03639,757,98746748,9780024145,3445.17834,-0.993,0.04413,0.21529,0.04413,0.21529,0.04413,-0.69093,0.35907,0.04413,1.27067,1,1,3930866.66667,-2234466.66667,25.12086,86894369.30486,43447197.21286,0.49405,0.51162,0.50283,0.70911,USD,ILS,1.0,0.30749,37.3949,9.8482,13.9676,22.1913,-0.08285,415.1,580,503.12082,-11.55206,7.20308,-23.27586,0.36264,0.36364,3.09964,2.95998,7.58698,2.98561,0.64639,0.62035,2.58905,2.56442,3.03981,5.2963,0.64337,2.58673,2.81327,128567620.53333,131082266.66667,129824943.6,0.03094,None
TLV:LUMI,BK LEUMI LE ISRAEL,Financial Services,Israel,1040378432099.5399,3633465834.66667,832067940.0,1094151916.66667,337706017.33333,584886978.66667,2363808875.66667,3633465834.66667,832067940.0,1094151916.66667,337706017.33333,584886978.66667,2363808875.66667,-2.2785,472.30288,3.04444,3.07367,3.0481,0.86438,3.0481,1908.80252,0.28445,0.56434,2.5,9.14557,30.07812,5.43792,0.37602,2.5,2.524,2548,0.00099,0.2854,1452899968,3673999872,2.52874,10000000,1116433738259,1116433738259,367.39999,-0.13122,-0.06561,-0.13122,-0.06561,-0.13122,-0.06561,-0.13122,0.91878,-0.06561,0.98439,1,1,2177705678.0,1163337166.66667,512.66512,959.682,736.17356,13.03708,13.49267,13.26487,3.6421,ILS,ILS,0.30749,0.30749,20.292,20.8659,24.9523,29.2693,0.42426,1465,2607,2195.5625,16.05226,73.92491,-2.26314,1.89667,46.55369,1.07804,1.07498,0.45128,0.37502,21.4974,16.82682,0.29219,0.32221,1.08651,0.42315,19.17211,0.3172,0.70185,157758810465.33334,170664370758.66666,164211590612.0,0.02356,None
TLV:JBNK,BANK OF JERUSALEM,Financial Services,Israel,1129478075754.7036,155655537.86667,19896652.93333,40082346.46667,5616817.33333,12756735.13333,97868942.16667,155655537.86667,19896652.93333,40082346.46667,5616817.33333,12756735.13333,97868942.16667,-0.29704,226.65216,3.83145,3.83145,3.83145,0.44686,3.83145,1738.86238,0.11604,0.31519,2.5,0.34488,2.5,0.3137,0.01,0,0.821,1012,0.00081,0.21421,70517696,57600000,0.81682,572,22182206824,22182206824,100699.3007,0.474,-0.01685,-0.09916,-0.01685,-0.09916,-0.01685,0.33071,2.70355,-0.01685,1.03315,1,1,80962117.0,9532190.0,273.98254,2327.084,1300.53327,13.97124,14.18528,14.07826,3.7521,ILS,ILS,0.30749,0.30749,16.7334,5.2469,11.77,4.2542,0.32409,618.8,1090,898.9167,12.57995,63.54234,-7.15596,1.66893,21.60873,1.07161,1.07051,0.43151,0.23438,82.32618,50.43377,0.26453,0.25652,1.08106,0.34294,66.38998,0.27053,0.67579,4438773944.93333,4712050557.6,4575412251.26667,0.02279,None
TLV:MZTF,MIZRAHI TEFAHOT BK,Financial Services,Israel,1246382646123.3599,2073343572.0,492127495.33333,662210464.0,175597289.33333,333862392.33333,1367777018.0,2073343572.0,492127495.33333,662210464.0,175597289.33333,333862392.33333,1367777018.0,-1.36187,579.88608,3.95473,4.2955,3.99733,1.04143,3.99733,2375.6939,0.25328,0.59229,2.5,7.89793,30.07812,4.72851,0.21589,7.23,7.853,9998,0.00079,0.40788,255391008,1928999936,7.55312,7512,793154849818,793154849818,256789.12886,0.894,0.0107,0.01332,0.0107,0.01332,0.0107,0.67383,4.41915,0.0107,1.1035,1,1,1228115060.0,450226858.0,645.83106,1761.67822,1203.75464,17.22141,17.93244,17.57692,4.19248,ILS,ILS,0.30749,0.30749,74.8927,71.8895,167.2094,58.91,0.45999,5819,10360,8553.973,16.88136,71.81646,-3.49421,1.84056,38.87811,1.06099,1.05837,0.04031,0.04164,57.6435,24.94608,0.28057,0.31118,1.06968,0.05097,41.30479,0.30587,0.68777,96949834057.33333,110481157000.0,103715495528.66666,0.02322,None
TLV:FIBIH,F.I.B.I. HLDGS,Financial Services,Israel,1611684310980.377,3803400000.0,370733333.33333,1036066666.66667,118666666.66667,244700000.0,2419733333.33333,3803400000.0,370733333.33333,1036066666.66667,118666666.66667,244700000.0,2419733333.33333,-3.64775,53.79178,3.13637,3.13637,3.13637,0.33171,3.13637,531.92382,0.10576,0.0,0.0,0.0,0.0,0.07043,0.02652,0,11.706,12120,0.00097,0.28376,35452600,415000000,11.70577,3791,130161758137,130161758137,109469.79689,0.683,-0.01434,-0.01218,-0.01434,-0.01218,-0.01434,0.50921,3.59603,-0.01434,1.03566,1,1,966666666.66667,21400000.0,134.65009,6082.32515,3108.48762,34.11721,35.33061,34.72391,5.8927,USD,ILS,1.0,0.30749,155.137,148.085,148.085,112.826,12120,7501,12440,10580.951,14.54547,61.57846,-2.57235,1.87042,42.81871,1.06351,1.06106,0.00199,0.00116,80.53843,31.76682,0.35326,0.39513,1.07229,0.01158,56.16262,0.38419,0.72824,154052600000.0,168167800000.0,161110200000.0,0.02152,None
TLV:DIFI,DIRECT FINANCE OF,Financial Services,Israel,1644996977125.5515,70851107.824,25197206.552,21834475.41267,12448712.15067,18822959.35133,46342791.61833,70851107.824,25197206.552,21834475.41267,12448712.15067,18822959.35133,46342791.61833,4.58775,4.58775,3.47804,3.47804,3.47804,1.90705,3.47804,66.56429,0.5303,2.02362,5.625,1.45148,2.5,1.65682,0.15755,0,59.234,66970,0.00088,0.73146,2528110,144832000,57.28865,444,1252936990,52083690153,326198.1982,-0.05175,0.0509,-0.05175,0.0509,-0.05175,0.0509,-0.05175,0.99825,0.0509,1.3045,1,1,-81709276.70133,-138938393.03133,3676568.48172,758034.64978,2217301.56575,4.49398,4.02473,4.25935,2.06382,ILS,ILS,0.30749,0.30749,906.467,527.835,459.2,0,0.15366,45680,69230,58944.516,13.61532,46.60683,-3.26448,1.80807,34.93723,1.22283,1.25128,0.0964,0.07637,2.68634,1.37058,1.89938,2.44605,1.24705,0.09639,2.03846,2.18272,1.71488,945874191.36333,1044071881.33867,994973036.351,0.03892,None
TLV:PFLT,PENNANTPARK FLTNG,Financial Services,United States,1689156350145.7605,89002279.66667,19751633.33333,20312741.73333,16295757.66667,18023695.5,54657510.7,89002279.66667,19751633.33333,20312741.73333,16295757.66667,18023695.5,54657510.7,7.64482,7.64482,7.25797,7.25797,7.25797,5.77169,7.25797,35.92095,0.7952,0.0,0.0,0.0,0.0,0.4644,0.29594,0,1.737,4100,0.00042,0.99151,38772100,67345136,1.73695,10000000,647428234,48880336201,6.73451,-0.01221,0.06298,-0.01221,0.06298,-0.01221,0.06298,-0.01221,1.03779,0.06298,1.36488,1,1,-67898466.6,62149276.33333,894515.20793,10.41731,447262.81262,1.27069,1.31341,1.29205,1.13668,USD,ILS,1.0,0.30749,9.5,9.5,9.5,9.5,0.4539,2701,4500,3875.5764,5.79072,51.79563,-8.88889,1.55531,14.15465,1.82357,1.76346,0.0,0.0,0.0,0.0,2.78291,1.78411,1.80352,0.01,0.01,2.29351,2.04851,1113068871.53333,1131455413.0,1122262142.26667,0.03606,None
TLV:ANGL,SALOMON A.ANGEL,Consumer Defensive,Israel,1796705273525.4219,440008133.33333,-7070733.33333,104115400.0,-999600.0,-4035166.66667,272061766.66667,440008133.33333,-7070733.33333,104115400.0,-999600.0,-4035166.66667,272061766.66667,0.25183,0.25183,20267075.14146,20267075.14146,20267075.14146,0.19701,20267075.14146,8.21767,-0.01033,0.0,0.0,0.0,0.0,0.00852,0.01,0,-0.82,4848,-0.00017,0.71703,5360000,-4287000,-0.79981,1032,104488250,8178102200,-4154.06977,0.21533,-0.03536,0.21533,-0.03536,0.21533,-0.03536,0.21533,2.12665,-0.03536,1.01464,1,1,17797133.33333,6191600.0,5.87107,16.87581,11.37344,1.85486,1.8786,1.86673,1.36628,USD,ILS,1.0,0.30749,100.0,200.0,100.0,0,-0.02199,3848,5500,4605.6387,5.26227,25.98753,-11.85455,1.21065,3.14862,1.52607,1.51596,0.31435,0.14352,2.42273,3.03503,0.78518,0.78872,1.53101,0.23893,2.73888,0.79695,1.16398,329265800.0,318225000.0,323745400.0,0.00754,None
