"Maximal price_to_earnings_limit: 10000000000.0, Maximal enterprise_value_to_revenue_limit: 10000000000.0, Minimal profit_margin_limit: 0.0001"
Symbol,Name,Sector,Country,sss_value,annualized_revenue,annualized_earnings,quarterized_revenue,quarterized_earnings,effective_earnings,effective_revenue,annualized_total_revenue,annualized_net_income,quarterized_total_revenue,quarterized_net_income,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,pe_effective,enterprise_value_to_ebitda,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,held_percent_institutions,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,rqg_effective,rqg_factor_effective,price_to_earnings_to_growth_ratio,effective_peg_ratio,annualized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,annualized_debt_to_equity,quarterized_debt_to_equity,debt_to_equity_effective,debt_to_equity_effective_used,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,annualized_total_ratio,quarterized_total_ratio,annualized_other_current_ratio,quarterized_other_current_ratio,annualized_other_ratio,quarterized_other_ratio,annualized_total_current_ratio,quarterized_total_current_ratio,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,annualized_total_assets,quarterized_total_assets,effective_total_assets,calculated_roa,skip_reason
TLV:QLRD,QUICKLIZARD LTD,Technology,Israel,1e+50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,10000000000000.0,0.33333,0,0,0.0,0.0,0.0,0.0,0.01,0.27697,0,0,6200,0.0,10000.0,100000000,0,0.0,10000000,0,0,0.0,-0.9,-0.9,-0.9,-0.9,0,0,-0.9,0.15,-0.9,0.15,1,1,0,0,10000000000000.0,10000000000000.0,10000000000000.0,10000000000000.0,10000000000000.0,0.0,0.0,USD,ILS,1.0,0.30749,0,0,0,0,0.54076,3900,7550,5672.023,9.30844,58.97436,-17.88079,1.26027,4.00673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0,0,0,0.0,None
TLV:QLTU,QUALITAU,Technology,Israel,5826450.70349,23109666.66667,2765666.66667,6721400.0,1384700.0,2075183.33333,14915533.33333,23109666.66667,2765666.66667,6721400.0,1384700.0,2075183.33333,14915533.33333,1.88338,1.88338,15.95701,15.95701,15.95701,1.94322,5.319,12.95394,0.12186,0.2934,2.5,0.1736,1.0,0.24467,0.31418,0,0.644,3393,0.00019,2.23301,4257890,2744000,0.64445,63,42411279,4375542278,43555.55556,0.076,-0.01127,0.01473,-0.01127,0.01473,-0.01127,0.06068,1.35342,-0.01127,1.03873,1,1,2610666.66667,462700.0,16.24538,91.66043,53.9529,0.30901,0.33948,0.32424,0.56942,USD,ILS,1.0,0.30749,117.4289,42.1367,41.91,100.0,0.38208,1705,3450,2497.7568,35.84189,99.00293,-1.65217,1.93467,52.43751,4.28543,3.96114,0.01924,0.01452,36.76222,42.49091,4.31525,4.41915,4.13329,0.02688,39.63657,4.3772,4.25524,22864733.33333,25186200.0,24025466.66667,0.10637,None
TLV:QNCO,QUEENCO LTD(Y.Z),Consumer Cyclical,Israel,394732664.05904,25319833.564,2952559.97867,4495380.804,2137793.476,2545176.72733,14907607.184,25319833.564,2952559.97867,4495380.804,2137793.476,2545176.72733,14907607.184,1.99684,1.99684,7.70262,7.70262,7.70262,1.61257,7.70262,30.55344,0.20859,0.81814,5.625,0.36931,1.0,0.61283,0.0648,0,0.34,873.1,0.00039,1.4477,30026800,10172000,0.33876,696,97373542,7863695928,14614.94253,1.316,-0.23658,0.06688,-0.23658,0.06688,-0.23658,1.00372,6.0686,-0.23658,0.81342,1,1,3500589.156,40711.676,27.81633,2391.78417,1209.80025,2.0941,2.01798,2.05604,1.43389,ILS,ILS,0.30749,0.30749,239.973,700.0,816.929,0,0.79392,410.2,900,823.03613,6.08283,112.84739,-2.98889,1.89016,45.60268,1.79227,1.82192,0.01279,0.01111,0.1585,0.16651,0.43632,0.36613,1.8171,0.02195,0.1725,0.41122,1.11416,56242155.42733,56294039.24,56268097.33367,0.06523,None
TLV:QUIK,QUIK SUPER ONLINE,Consumer Cyclical,Israel,1e+50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,10000000000000.0,1.0,0,0,0.0,0.0,0.0,0.0,0.01,0.14863,0,0,601.2,0.0,10000.0,44944800,0,0.0,10000000,7739243026,7739243026,0.0,-0.9,-0.9,-0.9,-0.9,0,0,-0.9,0.15,-0.9,0.15,1,1,0,0,10000000000000.0,10000000000000.0,10000000000000.0,10000000000000.0,10000000000000.0,0.0,0.0,USD,ILS,1.0,0.30749,0,0,0,0,-0.03157,560,840,703.7107,-14.56717,7.35714,-28.42857,0.29429,0.29529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0,0,0,0.0,None
TLV:RADA,RADA ELECTRONIC,Technology,Israel,240283408.12166,57953733.33333,2637666.66667,23538933.33333,3045266.66667,2841466.66667,40746333.33333,57953733.33333,2637666.66667,23538933.33333,3045266.66667,2841466.66667,40746333.33333,6.95973,6.95973,59.68574,59.68574,59.68574,7.01487,19.89525,51.98334,0.107,0.0,0.0,0.0,0.0,0.07114,0.53764,0,0.207,4160,5e-05,4.5827,49035000,9241000,0.18846,244,601057364,60582488464,37872.95082,21.182,0.22038,0.16225,0.22038,0.16225,0.22038,15.92706,80.68531,0.22038,2.15188,1,1,720133.33333,180033.33333,834.64733,3338.58932,2086.61833,0.46223,0.37008,0.41616,0.6451,USD,ILS,1.0,0.30749,0,0,0,0,0.04052,3450,4760,4079.3855,1.97614,20.57971,-12.60504,1.08397,1.62219,3.33547,3.8782,1.05444,0.23719,0.23863,0.28048,3.45844,4.2439,3.61684,0.65581,0.26956,3.86117,3.739,83862800.0,138737133.33333,111299966.66667,0.04553,None
TLV:RANI,RANI ZIM SHOPPING,Real Estate,Israel,20740605.33492,47229466.66667,30643000.0,13729266.66667,11587800.0,21115400.0,30479366.66667,47229466.66667,30643000.0,13729266.66667,11587800.0,21115400.0,30479366.66667,8.53254,8.53254,4.85699,4.85699,4.85699,3.96202,4.85699,18.09671,0.75514,0.0,0.0,0.0,0.0,0.44151,0.19243,0,0.318,502.2,0.00063,0.46313,145160000,42732000,0.29438,40,482842032,22420283628,1068300.0,2.171,0.07699,0.163,0.07699,0.163,0.07699,1.669,9.395,0.07699,1.43494,1,1,15934333.33333,2237533.33333,30.30199,215.79211,123.04705,1.77376,2.08378,1.92877,1.3888,USD,ILS,1.0,0.30749,26.9033,26.9033,0,0,0.86761,260,558.6,487.73264,2.96625,93.15385,-10.09667,1.62224,18.22577,1.59862,1.48355,1.03131,0.32966,1.62102,2.29946,0.24355,0.425,1.55108,0.69049,1.97024,0.34428,0.94768,1113070800.0,1425481866.66667,1269276333.33333,0.03664,None
TLV:RATI-L,RATIO,Energy,Israel,167945380.61467,86743466.66667,-2462066.66667,51873400.0,11521400.0,4529666.66667,69308433.33333,86743466.66667,-2462066.66667,51873400.0,11521400.0,4529666.66667,69308433.33333,3.85162,3.85162,13.20343,13.20343,13.20343,2.67094,13.20343,4.76732,0.20697,0.04271,1.0,0.17239,1.0,0.18363,0.2174,0,0.033,143.9,0.00023,2.43415,1123840000,37944000,0.03376,10000000,706139282,48967204989,3.7944,0.75483,0.0,0.75483,0.0,0.75483,0.0,0.75483,4.82416,0.0,1.05,1,1,11438266.66667,34580733.33333,61.73482,20.42002,41.07742,4.9608,4.8223,4.89155,2.21168,USD,ILS,1.0,0.30749,0,0,0,0,0.74636,78.1,149.7,133.14305,8.07924,84.25096,-3.87442,1.83799,38.55291,1.20551,1.20813,0.0,0.0,4.68745,4.03662,2.19246,1.18204,1.21682,0.01,4.37203,1.69725,1.45704,1018669066.66667,1109941533.33333,1064305300.0,0.02426,None
TLV:RAVD,RAVAD LTD,Real Estate,Israel,4.392362870757595e+17,7152483.89133,1053563.23667,1523940.93933,441473.64267,747518.43967,4338212.41533,7152483.89133,1053563.23667,1523940.93933,441473.64267,747518.43967,4338212.41533,7.58301,7.58301,9334.59029,9334.59029,9334.59029,3.31943,9334.59029,14.63068,-0.09685,0.12155,1.0,0.52161,1.0,0.32895,0.05737,0,-0.078,863.4,-9e-05,0.23585,26170800,-931000,-0.03557,4,159401861,6977778372,-232750.0,2.031,-0.05209,-0.62654,-0.05209,-0.62654,-0.05209,1.36661,7.88307,-0.05209,0.99791,1,1,-1567891.51,-1909164.41133,1053933089.3226,584130271.09216,819031680.20738,1.31596,1.30837,1.31217,1.1455,ILS,ILS,0.30749,0.30749,30.0,40.0,40.0,40.0,0.52007,500,874.8,713.1257,21.07262,72.68,-1.30316,1.93917,53.1731,1.76485,1.76991,2.64343,2.18823,7.23842,7.57245,1.19469,1.24428,1.77738,2.42583,7.41544,1.22948,1.50343,203390756.95133,204101140.84867,203745948.9,0.02367,None
TLV:REKA,REKAH PHARMA IND,Healthcare,Israel,49431.35921,233845800.0,6079866.66667,67021600.0,2190200.0,4135033.33333,150433700.0,233845800.0,6079866.66667,67021600.0,2190200.0,4135033.33333,150433700.0,0.48337,0.48337,8.96084,8.96084,8.96084,0.34004,8.96084,3.71202,0.03829,0.0,0.0,0.0,0.0,0.03188,0.57775,0,0.874,2500,0.00035,0.55149,11414600,10067000,0.88194,10000000,127063320,8939652499,1.0067,-0.279,0.08303,0.32763,0.08303,0.32763,0.08303,-0.12734,0.92266,0.08303,1.46516,1,1,18952066.66667,10394733.33333,6.70446,12.22382,9.46414,1.3838,1.49198,1.43789,1.19912,USD,ILS,1.0,0.30749,30.0,60.0,0,0,0.28205,1834,2908,2514.5278,-0.57775,36.31407,-14.03026,1.24022,3.63915,1.7413,1.67109,0.72487,0.63652,0.43073,0.40094,2.17328,2.06546,1.71619,0.69069,0.42583,2.12937,1.92278,381431400.0,413753666.66667,397592533.33333,0.0304,None
TLV:RIMO,RIMONI INDUSTRIES,Basic Materials,Israel,7077.73235,53523451.84333,11855645.938,15073795.27933,3466970.24933,7661308.09367,34298623.56133,53523451.84333,11855645.938,15073795.27933,3466970.24933,7661308.09367,34298623.56133,0.95968,0.95968,3.99493,3.99493,3.99493,0.93983,3.99493,3.10288,0.23527,0.55565,2.5,1.4352,6.25,1.02248,0.05612,0,5.157,6700,0.00077,1.11307,8404000,43342000,5.15731,362,176803365,17313777499,119729.28177,0.18,0.00554,0.04153,0.00554,0.04153,0.00554,0.14538,1.77691,0.00554,1.07768,1,1,14116722.40467,2806912.21533,12.52439,62.98856,37.75648,0.4096,0.47102,0.44031,0.66356,ILS,ILS,0.30749,0.30749,149.0,111.0,108.0,232.0,0.76316,3560,7610,6474.3335,3.48556,88.20225,-11.95795,1.55062,13.90041,3.51653,3.15067,0.1017,0.1612,0.1107,0.07068,1.42605,1.38046,3.3436,0.14145,0.10069,1.41325,2.37843,67502869.71333,69940691.432,68721780.57267,0.13148,None
TLV:RIT1,REIT 1 LTD,Real Estate,Israel,39956645.22889,95481282.31667,77650080.712,23539281.97,12377312.97267,45013696.84233,59510282.14333,95481282.31667,77650080.712,23539281.97,12377312.97267,45013696.84233,59510282.14333,5.8623,5.8623,6.80733,6.80733,6.80733,3.18228,6.80733,39.60607,0.46691,2.04124,2.5,1.30285,2.5,1.61537,0.46664,0,0.795,1763,0.00045,0.36024,178824992,141994000,0.79404,10000000,1782815724,96776938665,14.1994,-0.192,0.00792,-0.22299,0.00792,-0.22299,0.00792,-0.19975,0.85025,0.00792,1.08962,1,1,54236029.16933,11326763.138,32.87143,157.39852,95.13497,1.04204,1.04263,1.04234,1.02095,ILS,ILS,0.30749,0.30749,18.5,18.0,18.0,18.0,0.40255,1166,1882,1624.2847,8.54009,51.20069,-6.32306,1.6676,21.50541,1.96507,1.96647,0.57365,0.03658,20.674,5.15522,0.76729,0.62654,1.97577,0.31512,12.92461,0.70692,1.34134,1625029445.29533,1686708146.91867,1655868796.107,0.04718,None
TLV:RLCO,RALCO AGENCIES,Consumer Cyclical,Israel,9.15366,69308471.49267,6274661.43933,20344952.854,2539129.424,4406895.43167,44826712.17333,69308471.49267,6274661.43933,20344952.854,2539129.424,4406895.43167,44826712.17333,0.18757,0.18757,2.17691,2.17691,2.17691,0.23124,2.17691,1.05346,0.10654,1.38065,15.46875,0.30397,2.5,0.90101,0.12477,0,6.28,4443,0.00141,0.67541,4082590,25714000,6.29845,47,45264185,5581310834,547106.38298,0.912,0.04094,0.17399,0.04094,0.17399,0.04094,0.7275,4.68748,0.04094,1.25468,1,1,12667932.02133,6205763.18,3.57313,7.2939,5.43351,0.82412,0.73795,0.78104,0.88376,ILS,ILS,0.30749,0.30749,538.8738,221.0992,293.9367,220.0939,1.33473,1830,4614,3484.986,27.48975,142.78689,-3.70611,1.87716,43.75232,2.30013,2.3973,32.039,0.04719,12.08312,8.68366,2.1664,2.23977,2.35871,16.0531,10.39339,2.21308,2.2859,40368599.15733,41774422.938,41071511.04767,0.1273,None
TLV:RMLI,RAMI LEVI CHAIN,Consumer Defensive,Israel,1556.17336,1874027508.534,45365065.66533,499092615.318,15507663.66933,30436364.66733,1186560061.926,1874027508.534,45365065.66533,499092615.318,15507663.66933,30436364.66733,1186560061.926,0.17711,0.17711,4.78332,6.72809,5.02642,0.14213,5.02642,2.91962,0.02971,0.1353,5.625,0.07751,2.5,0.11371,0.26989,9.89,13.911,21770,0.00064,1.71519,13775600,191627008,13.91061,7354,1142567425,91663997857,26057.52081,0.629,0.04188,0.1138,0.04188,0.1138,0.04188,0.5002,3.551,0.04188,1.25939,1,1,141787144.386,60502736.86733,8.05833,18.88456,13.47144,5.16982,6.05369,5.61175,2.36891,ILS,ILS,0.30749,0.30749,290.3688,362.961,290.3688,203.2581,0.1239,18840,24020,21580.139,0.8798,15.55202,-9.36719,1.13127,2.09608,1.23663,1.18295,0.10125,0.03254,1.47147,1.73145,0.99423,0.99562,1.21979,0.07689,1.61146,1.00492,1.11236,991880476.17533,1170411322.60533,1081145899.39033,0.04815,None
TLV:RMN,RAM-ON INVESTMENTS,Basic Materials,Israel,29340684.75542,932678.668,18520061.202,232974.92333,7353500.354,12936780.778,582826.79567,932678.668,18520061.202,232974.92333,7353500.354,12936780.778,582826.79567,14.40837,14.40837,0.67652,0.67652,0.67652,23.42918,0.67652,3.38917,34.29149,111.27418,5.625,78.64421,2.5,90.9638,0.22525,0,6.336,1403,0.00452,0.43429,16632800,104349000,6.27369,308,43844935,7129500885,338795.45455,0.264,0.00318,0.42144,0.00318,0.42144,0.00318,0.30336,2.56679,0.00318,1.06591,1,1,6038755.11133,-2182379.526,7.26059,8230694.26101,4115350.7608,0.35267,0.39083,0.37175,0.60971,ILS,ILS,0.30749,0.30749,31.3007,361.1625,30.0968,84.271,1.21189,553,1854,1520.2709,-7.71382,153.70705,-24.32578,1.30669,4.97771,4.61353,4.04948,0.0,0.0,18.30415,4.47355,1.70023,1.52753,4.34151,0.01,11.39885,1.62388,2.98269,73980679.546,75783329.42133,74882004.48367,0.19276,None
TLV:ROBO,ROBOGROUP T.E.K,Technology,Israel,7126755122395818.0,15558666.66667,-440866.66667,4414400.0,175000.0,-132933.33333,9986533.33333,15558666.66667,-440866.66667,4414400.0,175000.0,-132933.33333,9986533.33333,3.24925,3.24925,47.59945,47.59945,47.59945,0.03082,15.86648,39.87407,0.07177,-0.06238,0.0,0.09016,2.5,0.07312,0.10843,0,0.03,456.7,7e-05,4.62131,40621600,1351000,0.03326,75,61166614,58006975,18013.33333,-0.136,0.12201,0.53059,0.12201,0.53059,0.12201,0.03065,1.20323,0.12201,1.66006,1,1,-421200.0,783400.0,3068846106.86058,78.07839,1534423092.46949,1.64285,1.3579,1.50037,1.2249,USD,ILS,1.0,0.30749,0,0,0,0,1.29093,1.281,470,4.016,11272.01195,35551.8345,-2.82979,1.94325,53.84824,1.78209,1.88256,0.14383,0.01377,0.29852,0.41592,2.08289,2.1705,1.84233,0.0888,0.36722,2.13669,1.98951,20624600.0,26083000.0,23353800.0,0.01431,None
TLV:ROTS,ROTSHTEIN REALEST,Real Estate,Israel,3820673819.52644,323508866.66667,36612200.0,99587933.33333,9149733.33333,22880966.66667,211548400.0,323508866.66667,36612200.0,99587933.33333,9149733.33333,22880966.66667,211548400.0,1.00857,1.00857,2.81553,2.81553,2.81553,0.39911,2.81553,9.40028,0.14596,0.0,0.0,0.0,0.0,0.09341,0.01,0,3.687,3427,0.00108,0.82257,13484900,51193000,3.79632,25,353723625,13998488606,2047720.0,0.413,-0.02471,0.25526,-0.02471,0.25526,-0.02471,0.37356,2.91782,-0.02471,1.02529,1,1,-52381266.66667,-67521800.0,321822.60165,152158.53912,236990.57038,4.93436,5.16336,5.04886,2.24697,USD,ILS,1.0,0.30749,59.473,59.8437,37.5893,30.0714,0.77198,1701,3990,3046.611,12.48564,101.46972,-14.11028,1.50808,11.76386,1.25452,1.24637,1.17974,0.73692,50.5478,13.14072,1.09777,1.11568,1.26045,0.96833,31.85426,1.11672,1.18858,883738266.66667,1083529800.0,983634033.33333,0.04326,None
TLV:RPAC,RAPAC COMM & INFRA,Energy,Israel,75610.7675,224952673.228,3076047.96267,74911041.78933,2123238.94933,2599643.456,149931857.50867,224952673.228,3076047.96267,74911041.78933,2123238.94933,2599643.456,149931857.50867,0.30872,0.30872,10.85933,10.85933,10.85933,0.15683,10.85933,3.01617,0.01444,0.16381,5.625,0.06804,2.5,0.12511,0.29061,0,0.886,3150,0.00028,0.53254,15332000,13587000,0.88619,569,290494097,14751471928,23878.73462,0.538,0.22293,0.13118,0.22293,0.13118,0.22293,0.4363,3.23148,0.22293,2.16466,1,1,18527440.962,7201518.29667,15.67913,40.3379,28.00851,6.91942,8.58762,7.75352,2.78451,ILS,ILS,0.30749,0.30749,16.9968,14.4782,31.0,350.0,0.53884,1912,3296,2933.9443,7.364,64.74895,-4.42961,1.78902,32.78591,1.20807,1.16073,2.73857,1.82512,3.42306,1.64745,1.55499,1.57641,1.1944,2.29185,2.54525,1.5757,1.38505,632535424.07333,827453150.57933,729994287.32633,0.02356,None
TLV:RSEL,R.S.L.ELECTRONICS,Industrials,Israel,1808549122.03237,6605377.184,418145.40133,2062058.689,202758.906,310452.15367,4333717.9365,6605377.184,418145.40133,2062058.689,202758.906,310452.15367,4333717.9365,0.80501,0.80501,5315.84655,5315.84655,5315.84655,0.79683,5315.84655,53.7001,-0.08923,0.05697,1.0,-0.03152,0.0,0.0208,0.08861,0,-0.183,530.2,-0.00035,0.78117,10122700,-1848000,-0.18256,37,16671313,1650316010,-49945.94595,1.508,-0.01589,-0.33943,-0.01589,-0.33943,-0.01589,1.04614,6.28071,-0.01589,1.03411,1,1,204050.364,165152.879,81.70195,100.94473,91.32334,0.39772,0.35388,0.3758,0.61302,ILS,ILS,0.30749,0.30749,39.51,74.57,220.871,24.3104,2.1959,150,699,592.9097,-10.5766,253.46667,-24.14878,1.38506,7.06023,3.65428,3.82923,0.29017,3.46773,3.16825,2.02581,4.40612,4.57549,3.75176,1.88895,2.60703,4.50081,4.12628,8664268.726,8546192.566,8605230.646,0.05608,None
TLV:RTEN-L,ROTEM ENERGY MINER,Utilities,Israel,1e+50,0.0,-814571.42857,0.0,-204100.0,-509335.71429,0.0,0.0,-814571.42857,0.0,-204100.0,-509335.71429,0.0,0,0,10132331.65946,10132331.65946,10132331.65946,12620338.02407,10132331.65946,155253.14645,0,0.0,0.0,0.0,0.0,0.01,0.07811,0,-0.004,61.7,-6e-05,1.10626,26810700,-130000,-0.00485,10000000,7907546,516075787,-0.013,0.31267,0.0,0.31267,0.0,0.31267,0.0,0.31267,2.61333,0.0,1.05,1,1,-1051285.71429,-272100.0,442761.93036,24797914.11778,12620338.02407,0.29135,0.21559,0.25347,0.50346,USD,ILS,1.0,0.30749,0,0,0,0,0.56997,36.2,102,65.70348,-6.09325,70.44199,-39.5098,0.77508,0.77608,6.39636,5.80299,0.0,0.0,1.37392,1.21028,3.63705,3.26746,6.10968,0.01,1.3021,3.46226,4.78597,6809571.42857,7271200.0,7040385.71429,-0.05234,None
TLV:RTLS,RETAILORS LTD,Consumer Cyclical,Israel,1e+50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,10000000000000.0,1.0,0,0,0.0,0.0,0.0,0.0,0.01,0.01,0,0,6023,0.0,10000.0,48442900,0,0.0,10000000,89970069079,89970069079,0.0,-0.9,-0.9,-0.9,-0.9,0,0,-0.9,0.15,-0.9,0.15,1,1,0,0,10000000000000.0,10000000000000.0,10000000000000.0,10000000000000.0,10000000000000.0,0.0,0.0,USD,ILS,1.0,0.30749,0,0,0,0,0.02975,5555,6458,6053.385,-0.50195,8.42484,-6.73583,1.03654,1.24031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0,0,0,0.0,None
TLV:RTPT-L,RATIO PETROLEUM,Energy,Israel,1e+50,0.0,-4168133.33333,0.0,-10901600.0,-7534866.66667,0.0,0.0,-4168133.33333,0.0,-10901600.0,-7534866.66667,0.0,0,0,6174662.79635,6174662.79635,6174662.79635,2415.49963,6174662.79635,55988.94722,0,0.0,0.0,0.0,0.0,0.01,0.01,0,-0.115,67.5,-0.0017,1.08346,224824000,-21355000,-0.09499,10000000,42186171,4652525334,-2.1355,0.07131,0.0,0.07131,0.0,0.07131,0.0,0.07131,1.40657,0.0,1.05,1,1,1136600.0,8800.0,37.11611,4793.88315,2415.49963,0.05828,0.16589,0.11208,0.33479,USD,ILS,1.0,0.30749,0,0,0,0,-0.7205,55.3,342,99.27778,-32.00896,22.06148,-80.26316,0.08511,0.08611,44.17235,11.33885,0.0,0.0,0.0,0.0,35.56533,6.77416,27.7656,0.01,0.01,21.17974,24.47267,40232466.66667,47858933.33333,44045700.0,-0.15107,None
TLV:RTSN,ROTEM SHANI ENTREP,Real Estate,Israel,1e+50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,10000000000000.0,1.0,0,0,0.0,0.0,0.0,0.0,0.01,0.17527,0,0,1801,0.0,10000.0,13904900,0,0.0,10000000,7533638111,7533638111,0.0,-0.9,-0.9,-0.9,-0.9,0,0,-0.9,0.15,-0.9,0.15,1,1,0,0,10000000000000.0,10000000000000.0,10000000000000.0,10000000000000.0,10000000000000.0,0.0,0.0,USD,ILS,1.0,0.30749,0,0,0,0,0.49089,1051,2040,1456.0087,23.69432,71.36061,-11.71569,1.51668,12.17222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0,0,0,0.0,None
TLV:RVL,RAVAL ICS LTD,Consumer Cyclical,Israel,1139831.37333,291149290.88,17111590.64,78413829.6,7282800.56,12197195.6,184781560.24,291149290.88,17111590.64,78413829.6,7282800.56,12197195.6,184781560.24,1.16446,1.16446,13.23797,13.23797,13.23797,1.08805,13.23797,6.44868,0.08156,0.32039,5.625,0.22584,2.5,0.26926,0.32103,0,0.232,1013,0.00023,2.64304,85397000,19661000,0.23023,1088,280690824,26227212682,18070.77206,0.718,0.00836,0.34962,0.00836,0.34962,0.00836,0.6259,4.17952,0.00836,1.09181,1,1,47653859.2,16693461.04,5.8902,16.81442,11.35231,1.72007,1.74722,1.73365,1.31668,EUR,ILS,1.2108,0.30749,83.64,10.278,10.7919,26.2089,0.70855,493.6,1094,933.9653,8.46227,105.2269,-7.40402,1.73018,26.82548,1.58837,1.5771,0.11504,0.15878,8.2021,3.17548,1.24025,1.22719,1.59274,0.14691,5.69879,1.24372,1.41823,310806386.72,336087244.96,323446815.84,0.05771,None
TLV:RZR,RAZOR LABS LTD,Technology,Israel,1e+50,19843142.85714,1031000.0,4498600.0,-3143800.0,-1056400.0,12170871.42857,19843142.85714,1031000.0,4498600.0,-3143800.0,-1056400.0,12170871.42857,4.78946,4.78946,889657.2879,889657.2879,889657.2879,7.72199,296552.4293,889657.2879,-0.30551,0.0,0.0,0.0,0.0,-0.03364,0.24982,0,-0.194,1069,-0.00018,1.17746,100000000,-5995000,-0.05995,60,93983290,93983290,-99916.66667,-0.60489,0.1529,-0.60489,0.1529,-0.60489,0.1529,-0.60489,0.44511,0.1529,1.8145,1,1,1868428.57143,-4336733.33333,50.30071,10319577.91485,5159814.10778,3.91218,1.71051,2.81134,1.67671,USD,ILS,1.0,0.30749,0,0,0,0,-0.22648,925,1759,1281.5979,-16.5885,15.56757,-39.22683,0.34532,0.34632,1.25653,3.084,1.59895,2.36744,2.34192,1.22041,1.084,9.09944,2.18026,1.99319,1.79116,5.10172,3.64099,21337857.14286,84799285.71429,53068571.42857,9e-05,None
TLV:SAE,SHUFERSAL LTD,Consumer Defensive,Israel,11226.05543,4363283100.0,102025182.0,1171926387.33333,34151889.33333,68088535.66667,2767604743.66667,4363283100.0,102025182.0,1171926387.33333,34151889.33333,68088535.66667,2767604743.66667,0.24292,0.24292,4.77775,6.7165,5.0201,0.14124,5.0201,3.24187,0.02692,0.13059,5.625,0.07287,2.5,0.10929,0.62999,1.21,1.701,2643,0.00064,0.69119,265303008,411000000,1.54917,16000,3708650331,215610720649,25687.5,0.267,0.04878,0.10228,0.04878,0.10228,0.04878,0.22582,2.1791,0.04878,1.2939,1,1,412180095.33333,142142377.33333,8.99765,26.0911,17.54437,4.56203,4.46484,4.51343,2.12448,ILS,ILS,0.30749,0.30749,52.7835,33.5913,67.1827,67.7373,0.22191,2105,2845,2643.9167,-0.03467,25.55819,-7.10018,1.45405,9.45112,1.22903,1.2277,0.11137,0.09574,2.21084,2.72209,0.81539,0.88944,1.23837,0.11356,2.47646,0.86242,1.05039,3579470590.66667,4239713118.66667,3909591854.66667,0.03742,None
TLV:SALG,SHALAG INDUSTRIES,Consumer Cyclical,Israel,7.9517,170414012.40067,13932822.88533,53339408.82867,6532235.56267,10232529.224,111876710.61467,170414012.40067,13932822.88533,53339408.82867,6532235.56267,10232529.224,111876710.61467,0.28812,0.28812,2.13269,2.13269,2.13269,0.23575,2.13269,1.43844,0.1105,0.19626,2.5,0.30455,2.5,0.25589,0.25944,0,2.056,1434,0.00143,0.41527,36755000,75538000,2.05518,138,196884184,16116359288,547376.81159,1.046,0.11371,0.25111,0.11371,0.25111,0.11371,0.84728,5.28639,0.11371,1.61854,1,1,24974973.27933,7913931.628,7.88326,24.87818,16.38072,0.99222,1.02119,1.00671,1.00335,ILS,ILS,0.30749,0.30749,76.5,61.0,61.0,68.5,0.15738,1089,1717,1267.1666,13.16586,31.68044,-16.48224,1.09873,1.75929,2.16397,2.00935,0.00273,0.00068,0.06376,0.06284,2.34116,2.27131,2.09666,0.01171,0.0733,2.31623,2.20645,215558115.752,237876006.44333,226717061.09767,0.06513,None
