"Maximal price_to_earnings_limit: 10000000000.0, Maximal enterprise_value_to_revenue_limit: 10000000000.0, Minimal profit_margin_limit: 0.0001"
Symbol,Name,Sector,Country,sss_value,annualized_revenue,annualized_earnings,quarterized_revenue,quarterized_earnings,effective_earnings,effective_revenue,annualized_total_revenue,annualized_net_income,quarterized_total_revenue,quarterized_net_income,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,pe_effective,enterprise_value_to_ebitda,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,held_percent_institutions,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,rqg_effective,rqg_factor_effective,price_to_earnings_to_growth_ratio,effective_peg_ratio,annualized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,annualized_debt_to_equity,quarterized_debt_to_equity,debt_to_equity_effective,debt_to_equity_effective_used,financial_currency,conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,annualized_total_ratio,quarterized_total_ratio,annualized_other_current_ratio,quarterized_other_current_ratio,annualized_other_ratio,quarterized_other_ratio,annualized_total_current_ratio,quarterized_total_current_ratio,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,skip_reason
RHI,Robert Half International Inc.,Industrials,United States,12951001.34,5469137267,361806666.7,1326100267,97342800,229574733.3,3397618767,5469137267,361806666.7,1326100267,97342800,229574733.3,3397618767,1.936,1.936,30.74446,19.55727,27.94766,2.00249,27.94766,25.88,0.06538,0.16396,2.5,2.18833,30.07812,1.31666,0.95824,4.54,2.888,88.94,0.03247,8.22358,112781000,326959008,2.89906,13000,9679707136,10013825024,25150.69292,0.23,-0.75,-0.07649,-0.07649,-0.07649,-0.07649,0.15338,1.81688,0.15338,1.81688,0.79,0.79,563225000,83360666.67,17.18622,116.1184,66.65231,1.02189,1.13276,1.07732,1.03794,USD,1,0.38,0.38,0.34,0.34,88.94,48.29,91.28,74.00674,20.17824,84.17892,-2.56354,1.89114,45.74447,2.00204,1.88302,22.43255,13.94161,2.80349,1.37013,1.76814,1.74995,1.95253,18.19708,2.09681,1.76905,1.86079,None
RJF,"Raymond James Financial, Inc.",Financial Services,United States,11341.74246,7578533333,868666666.7,2268933333,311866666.7,590266666.7,4923733333,7578533333,868666666.7,2268933333,311866666.7,590266666.7,4923733333,0.803,0.803,17.70936,14.1656,16.82342,2.16589,33.64684,11.43169,0.12478,0.64419,5.625,4.09317,30.07812,2.55084,0.72794,9.36,7.487,131.79,0.05681,2.47388,137711008,1047000000,7.60288,14800,6747744256,18191347712,70743.24324,1.101,-0.75,-0.01876,-0.01876,-0.01876,-0.01876,0.82106,5.1553,0.82106,5.1553,0.7,0.7,2425533333,1446571429,2.78196,4.66465,3.7233,5.32286,5.97833,5.6506,2.3771,USD,1,0.39,0.39,0.37,0.37,131.79,64.98,138.56,111.92058,17.75314,102.81625,-4.88597,1.81598,35.86494,1.19078,1.16943,0.51084,0.55095,0.04716,0.05348,4.07275,3.38922,1.19011,0.54089,0.06032,3.74099,2.46555,None
RL,Ralph Lauren Corporation,Consumer Cyclical,United States,191818976.2,6236520000,334953333.3,1232366667,19840000,177396666.7,3734443333,6236520000,334953333.3,1232366667,19840000,177396666.7,3734443333,2.466,2.466,51.14263,18.5194,42.98682,2.06763,42.98682,29.786,-0.06746,0.05399,1,-0.0121,0,0.02776,0.96564,6.7,-4.029,125.64,-0.03207,3.36936,48237100,-296000000,-6.13636,13700,10821157888,9072531456,-21605.83942,-0.641,-0.75,0.23921,0.23921,0.23921,0.23921,-0.42095,0.62905,-0.42095,0.62905,0.44,0.44,804986666.7,191653333.3,13.44265,56.46214,34.9524,1.2749,2.01563,1.64526,1.28268,USD,1,0.688,0.6875,0.688,0.6875,125.64,63.9,142.06,112.30746,11.87146,96.61972,-11.5585,1.57984,15.54792,1.90837,1.49712,0.18235,0.09967,0.7361,1.0564,2.12715,2.48419,1.71275,0.15101,0.90625,2.31567,2.01421,None
RLGY,Realogy Holdings Corp.,Real Estate,United States,493778.6365,6081066667,-195133333.3,1697400000,34533333.33,-80300000,3889233333,6081066667,-195133333.3,1697400000,34533333.33,-80300000,3889233333,0.835,0.835,15.25409,6.53505,13.07433,0.31237,13.07433,7.858,0.02045,-0.03145,0,0.01999,1,0.0229,1.09336,2.71,1.161,17.49,0.06638,1.14918,116411000,135000000,1.15968,9235,5508192768,2061638656,14618.29995,-0.53901,-0.75,-0.53901,-0.53901,-0.53901,-0.53901,-0.53901,0.51099,-0.53901,0.51099,0.19,0.19,594866666.7,127266666.7,9.25954,43.28072,26.27013,2.66452,2.94556,2.80504,1.67482,USD,1,0.09,0.09,0.09,0.09,17.49,5.42,19.49,15.27058,14.53397,222.69373,-10.26167,1.71571,25.50698,1.38412,1.34135,0.75785,1.16394,0.5708,0.61213,0.79399,0.98537,1.37274,0.9709,0.60146,0.89968,1.13621,None
ROK,"Rockwell Automation, Inc.",Industrials,United States,327626885.7,6470726667,857806666.7,1666933333,435760000,646783333.3,4068830000,6470726667,857806666.7,1666933333,435760000,646783333.3,4068830000,5.158,5.158,19.43691,26.80081,21.27789,4.85486,21.27789,26.639,0.25197,0.33344,2.5,0.658,2.5,0.51727,0.79812,9.84,13.568,263.09,0.05157,16.84574,116077000,1586599936,13.66851,23500,32523540480,30611826688,67514.89089,2.139,-0.75,0.11563,0.11563,0.11563,0.11563,1.63316,9.21578,1.63316,9.21578,2.45,2.45,1155066667,291666666.7,28.15728,111.50928,69.83328,7.3326,4.20218,5.76739,2.40154,USD,1,1.07,1.07,1.07,1.02,26.48596,200.6,275.43,255.80159,2.84924,31.15155,-4.48027,1.67019,21.70644,1.22617,1.30477,0.23156,0.21207,0.30074,0.28372,1.5082,1.38264,1.27547,0.23182,0.30223,1.45542,1.36545,None
RP,"RealPage, Inc.",None,Unknown,9.92353E+13,1042022600,44878066.67,294994866.7,13207133.33,29042600,668508733.3,1042022600,44878066.67,294994866.7,13207133.33,29042600,668508733.3,0,13.54897,192.86957,36.06504,153.66844,13.54897,153.66844,311.87299,0.02981,0.23846,5.625,0.11156,2.5,0.18239,0.01,0,0,88.72,0,1000,100000000,0,0,10000000,9057602560,9057602560,0,0.14696,-0.75,0.14696,0.14696,0.14696,0.14696,0.14696,1.7848,0.14696,1.7848,1,1,273986200,66862666.67,33.05861,135.46577,84.26219,1.29136,1.1937,1.24253,1.11469,USD,1,0,0,0,0,0,52.16,89.2,74.90348,18.44577,70.09202,-0.53812,1.97408,59.18222,1.80407,1.84132,0.61095,0.67952,1.63582,1.40728,1.18164,1.18841,1.8327,0.65523,1.53155,1.19502,1.51386,None
RS,Reliance Steel & Aluminum Co.,Basic Materials,United States,6304.12603,9812026667,509306666.7,2495606667,195266666.7,352286666.7,6153816667,9812026667,509306666.7,2495606667,195266666.7,352286666.7,6153816667,1.306,1.306,18.91828,15.39103,18.03647,1.17956,18.03647,11.115,0.06327,0.1273,2.5,2.26283,30.07812,1.34846,0.85857,10.92,8.884,168.31,0.05278,2.00405,63707800,574300032,9.0146,12800,11850826752,10707369984,44867.19,3.326,-0.75,-0.16058,-0.16058,-0.16058,-0.16058,2.45435,13.32177,2.45435,13.32177,1.05,1.05,1087880000,218900000,10.89351,54.13808,32.5158,0.60016,0.59025,0.59521,0.7715,USD,1,0.688,0.6875,0.625,0.625,17.51408,89.38,181.21,138.68384,21.36237,88.30835,-7.11881,1.71905,25.80626,2.68031,2.69703,0,0,0.18146,0.19445,4.81253,4.62996,2.69867,0.01,0.19795,4.73125,3.71496,None
RYN,Rayonier Inc. REIT,Real Estate,United States,1.98009E+11,811421866.7,59282866.67,206000800,7224666.667,33253766.67,508711333.3,811421866.7,59282866.67,206000800,7224666.667,33253766.67,508711333.3,8.119,8.119,138.87273,93.14634,127.44113,6.16958,127.44113,25.364,0.04316,0.18553,2.5,0.03344,1,0.13312,0.87673,0.41,0.275,38.23,0.00719,3.56283,138796000,37084000,0.26718,413,6975356928,5300619264,89791.76755,-0.359,-0.75,-0.23502,-0.23502,-0.23502,-0.23502,-0.32801,0.72199,-0.32801,0.72199,18.06,18.06,225239533.3,59139866.67,30.96862,117.94678,74.4577,0.97853,1.1863,1.08241,1.04039,USD,1,0.27,0.27,0.27,0.27,38.23,22.25,38.98,32.61688,17.20924,71.82022,-1.92406,1.91034,48.60321,2.34939,2.13268,0.60227,0.69499,1.24187,1.20156,1.85619,1.86601,2.25103,0.65863,1.23171,1.8711,2.06107,None
SAIC,SCIENCE APPLICATIONS INTERNATIO,Technology,United States,223092.8524,6382400000,201933333.3,1752866667,58266666.67,130100000,4067633333,6382400000,201933333.3,1752866667,58266666.67,130100000,4067633333,1.132,1.132,25.24157,12.91092,22.15891,0.73824,7.3863,13.164,0.02962,0.17913,5.625,0.4004,12.03125,0.29421,0.79336,6.96,3.56,88.95,0.04002,3.37997,57967800,209000000,3.60545,26000,7990450688,5208986624,8038.46154,0.051,-0.75,0.02873,0.02873,0.02873,0.02873,0.04543,1.27717,0.04543,1.27717,2.61,2.61,563800000,128200000,14.17249,62.32801,38.25025,2.69172,2.85662,2.77417,1.66558,USD,1,0.37,0.37,0.37,0.37,88.95,68.76,103.95,92.18442,-1.62525,29.363,-14.43001,1.14749,2.28288,1.39204,1.35406,0.36286,0.11227,0.69368,0.58068,1.18138,1.00714,1.38305,0.24756,0.64718,1.10426,1.24366,None
SBAC,SBA Communications Corporation,Real Estate,United States,1.25452E+14,2012183200,65290133.33,539109733.3,26474466.67,45882300,1275646467,2012183200,65290133.33,539109733.3,26474466.67,45882300,1275646467,22.039,22.039,241.3927,84.45325,202.15784,15.41215,202.15784,33.082,0.06592,0.18573,5.625,0.12494,2.5,0.16124,0.98768,3.53,1.235,297.14,0.00416,1000,109331000,139416992,1.27518,1483,46608506880,32593758208,94010.10924,-0.31729,-0.75,-0.31729,-0.31729,-0.31729,-0.31729,-0.31729,0.73271,-0.31729,0.73271,1.24,1.24,1027210000,276819466.7,45.37388,168.37149,106.87269,-3.19191,-2.94929,31.70597,5.63081,USD,1,0.58,0.58,0.465,0.465,297.14,232.88,328.37,277.51746,7.07074,27.59361,-9.51061,1.3459,5.94397,0.68378,0.66176,0.4781,0.4641,2.08982,2.61779,0.59871,0.73497,0.68277,0.4811,2.36381,0.67684,0.6798,None
SCHW,Charles Schwab Corporation (The,Financial Services,United States,89668068.46,11019600000,3371733333,4118000000,1231933333,2301833333,7568800000,11019600000,3371733333,4118000000,1231933333,2301833333,7568800000,4.577,4.577,31.85936,21.59357,29.29291,10.09655,58.58582,27.41701,0.28922,1.72681,5.625,2.03923,6.875,1.70997,0.74013,3.42,2.318,73.85,0.03139,2.49975,1805900032,3673999872,2.03444,32000,63109378048,1.39221E+11,114812.496,0.867,-0.75,0.00286,0.00286,0.00286,0.00286,0.65097,4.30483,0.65097,4.30483,1.29,1.29,7745933333,5203571429,8.14742,12.12809,10.13775,12.28054,10.54118,11.41086,3.378,USD,1,0.18,0.18,0.18,0.18,73.85,31.63,74.3,60.21014,22.65375,133.48087,-0.60565,1.97891,60.0556,1.09744,1.10503,0.00507,0.00131,0.95522,2.82111,0.36616,0.37459,1.11124,0.01319,1.89817,0.38037,0.74581,None
SEB,Seaboard Corporation,Industrials,United States,4764.14232,6889533333,244333333.3,1853266667,170200000,207266666.7,4371400000,6889533333,244333333.3,1853266667,170200000,207266666.7,4371400000,0.602,0.602,15.04238,0,15.04238,0.59701,15.04238,10.598,0.03971,0.19837,5.625,0.42761,4.8125,0.3167,0.179,0,243.645,3603.9,0.06761,1.11455,1160780,283000000,243.80158,13100,4292359680,4254258688,21603.05344,0.48,-0.75,0.13636,0.13636,0.13636,0.13636,0.39409,3.02046,0.39409,3.02046,1,1,248866666.7,153200000,17.24763,28.01801,22.63282,0.67719,0.69344,0.68532,0.82784,USD,1,2.25,2.25,2.25,2.25,3603.9,2624.5,3945,3426.669,5.17211,37.31758,-8.64639,1.48338,10.65394,2.49754,2.44929,0.30621,0.264,0.31058,0.38726,3.19787,3.00371,2.48342,0.2951,0.35892,3.11079,2.7971,None
SEE,Sealed Air Corporation,Consumer Cyclical,United States,576899057.7,4821133333,418420000,1276820000,133360000,275890000,3048976667,4821133333,418420000,1276820000,133360000,275890000,3048976667,2.406,2.406,17.6529,15.32615,17.07121,1.77686,17.07121,12.107,0.10257,0.48913,5.625,0.26056,2.5,0.3786,0.94339,3.71,3.221,56.63,0.05688,51.04129,153224000,483900000,3.15812,16500,11797864448,8712316928,29327.27273,0.363,-0.75,0.13465,0.13465,0.13465,0.13465,0.30591,2.57956,0.30591,2.57956,1.58,1.58,614720000,287106666.7,19.19226,41.09227,30.14226,10.35375,68.21884,39.28629,6.26788,USD,1,0.16,0.16,0.16,0.16,56.63,29.36,57.94,46.69964,21.26432,92.88147,-2.26096,1.90833,48.2967,1.00016,1.01301,0.13099,0.09382,0.65321,0.67797,1.25379,1.30912,1.01659,0.12241,0.67559,1.29146,1.15402,None
SFM,"Sprouts Farmers Market, Inc.",Consumer Defensive,United States,63949.01771,5957913067,224908533.3,1603811933,67596933.33,146252733.3,3780862500,5957913067,224908533.3,1603811933,67596933.33,146252733.3,3780862500,0.678,0.678,10.9465,13.03922,11.46968,0.48603,11.46968,8.464,0.04444,0.20871,5.625,0.10528,2.5,0.16569,1.05704,2.04,2.43,26.06,0.09325,3.55996,118195000,287449984,2.432,33000,4385850880,3143986944,8710.60558,1.162,-0.75,0.17197,0.17197,0.17197,0.17197,0.91449,5.62246,0.91449,5.62246,1.08,1.08,418096333.3,83163733.33,10.49005,52.73754,31.6138,2.48733,2.43199,2.45966,1.56833,USD,1,0,0,0,0,26.06,18.21,28.63,23.09398,12.84324,43.10818,-8.9766,1.50672,11.70015,1.43555,1.4184,0.11457,0.18281,0.12813,0.15552,0.95924,0.93741,1.43697,0.15869,0.15182,0.95832,1.19765,None
SHLS,"Shoals Technologies Group, Inc.",Technology,United States,2.14217E+12,156402000,27713857.14,38463000,5443333.333,16578595.24,97432500,156402000,27713857.14,38463000,5443333.333,16578595.24,97432500,29.961,29.961,277.36522,0,277.36522,26.1986,92.45507,106.062,0.19238,5.97085,34.80469,0.88756,6.25,3.70299,0.68854,0,0,27.18,0,1000,93539696,33766000,0.36098,504,5258646528,4598325760,66996.03175,-0.458,-0.75,0.26032,0.26032,0.26032,0.26032,-0.27842,0.77158,-0.27842,0.77158,3.46,3.46,41670428.57,13143000,126.19612,400.11006,263.15309,-1.05691,-1.29001,12.73456,3.56855,USD,1,0,0,0,0,27.18,20.94,44.04,32.98548,-17.6001,29.79943,-38.28338,0.54026,0.54126,2.27684,2.00189,0,0,0,0,2.34311,2.18485,2.14936,0.01,0.01,2.27398,2.21167,None
SIRI,Sirius XM Holdings Inc.,Communication Services,United States,5.16356E+11,7497533333,513600000,2076266667,-11266666.67,251166666.7,4786900000,7497533333,513600000,2076266667,-11266666.67,251166666.7,4786900000,4.157,4.157,480.76923,20.16129,365.61725,3.13863,365.61725,14.114,0.007,0.42241,5.625,0.00084,1,0.2535,0.15858,0.31,0.013,6.21,0.00209,1000,4090769920,57000000,0.01393,5726,33859504128,25567311872,9954.59308,-0.253,-0.75,-0.42262,-0.42262,-0.42262,-0.42262,-0.29541,0.75459,-0.29541,0.75459,2.42,2.42,1988533333,405666666.7,17.02738,83.46632,50.24685,-8.41542,-7.0627,78.3906,8.85385,USD,1,0.015,0.015,0.015,0.013,6.21,4.95,8.14,6.17862,-2.80831,25.45455,-23.71007,0.78997,0.79097,0.85234,0.8276,0.01036,0.00777,1.24635,0.89847,0.27793,0.32399,0.84997,0.01906,1.08241,0.31096,0.58047,None
SITC,SITE Centers Corp.,Real Estate,United States,1.75907E+12,538315200,45049800,123387266.7,8858733.333,26954266.67,330851233.3,538315200,45049800,123387266.7,8858733.333,26954266.67,330851233.3,10.898,10.898,117.20349,83.16666,108.69429,6.82939,108.69429,19.155,0.03761,0.09741,1,0.06785,1,0.09042,0.75761,0.18,-0.018,14.88,-0.00121,1.71223,211031008,-3305000,-0.01566,323,5041362944,3159134208,-10232.19814,-0.534,-0.75,-0.14756,-0.14756,-0.14756,-0.14756,-0.43739,0.61261,-0.43739,0.61261,-19.14,191.4,235947933.3,56665133.33,21.36642,88.96764,55.16703,1.35893,1.1843,1.27162,1.12766,USD,1,0,0,0,0,14.88,5.64,15.31,12.28438,21.12948,163.82979,-6.15937,1.91107,48.71391,1.90438,2.0119,0.70142,1.17506,0.22866,0.26642,0.94968,1.41165,1.96814,0.94824,0.25754,1.19066,1.5794,None
SIVB,SVB Financial Group,Financial Services,United States,16344517.06,3322833133,1110170267,1273157600,466153000,788161633.3,2297995367,3322833133,1110170267,1273157600,466153000,788161633.3,2297995367,2.781,2.781,19.18474,22.61016,20.0411,6.95741,40.08219,16.05463,0.3538,5.17272,15.46875,2.27335,6.25,3.66591,0.89167,25.78,30.383,584.69,0.05196,3.57062,54301800,1591184000,29.3026,4656,12653640704,31651977216,341749.1409,2.958,-0.75,0.08664,0.08664,0.08664,0.08664,2.24016,12.2508,2.24016,12.2508,2.58,2.58,1248960067,394537571.4,10.13134,32.07208,21.10171,12.14271,13.96226,13.05249,3.61282,USD,1,0.00375,0.0288,0.00375,0.0272,584.69,199.7,595.9,471.39044,24.03518,192.78418,-1.88119,1.94341,53.87532,1.08916,1.08013,1.87966,4.62634,47.74651,22.89101,0.15536,0.20255,1.09464,3.263,35.32876,0.18896,0.6418,None
SJM,J.M. Smucker Company (The) New,Consumer Defensive,United States,214404407.8,7724433333,770873333.3,2052346667,247700000,509286666.7,4888390000,7724433333,770873333.3,2052346667,247700000,509286666.7,4888390000,2.326,2.326,15.85276,15.46288,15.75529,1.76606,15.75529,9.896,0.1169,0.25099,2.5,0.30164,2.5,0.27077,0.88754,8.62,8.408,132.52,0.06345,1.78209,108310000,955600000,8.82282,7300,19016108032,14436638720,130904.1096,0.395,-0.75,0.04521,0.04521,0.04521,0.04521,0.30755,2.58776,0.30755,2.58776,-34.79,347.9,1206546667,434060000,15.76077,43.80986,29.78532,1.07484,1.00544,1.04014,1.01987,USD,1,0.9,0.9,0.9,0.9,132.52,101.89,139.57,121.73978,8.85513,30.06183,-5.05123,1.6258,18.46701,1.93469,1.995,0.52898,0.24328,0.06167,0.08789,1.10828,0.853,1.97485,0.39613,0.08478,0.99064,1.48274,None
SKX,"Skechers U.S.A., Inc.",Consumer Cyclical,United States,1233616.096,4758916667,197068266.7,1342305333,70811133.33,133939700,3050611000,4758916667,197068266.7,1342305333,70811133.33,133939700,3050611000,1.764,1.764,49.8426,17.99242,41.88006,1.56637,41.88006,20.924,0.03084,0.10122,2.5,0.11926,2.5,0.11148,0.92883,2.64,0.953,47.69,0.01998,2.85457,137344992,148036000,1.07784,5900,8465935360,7519012864,25090.84746,1.008,-0.75,-0.26204,-0.26204,-0.26204,-0.26204,0.69049,4.50246,0.69049,4.50246,0.35,0.35,376951533.3,167216142.9,22.45895,50.6287,36.54382,1.0317,1.24411,1.13791,1.06673,USD,1,0,0,0,0,47.69,27.03,53.14,39.53123,20.6388,76.43359,-10.25593,1.58254,15.70799,2.20391,1.88366,0.22641,0.27857,1.31276,1.36237,2.70065,2.74118,2.05379,0.26249,1.34756,2.73092,2.39235,None
SLG,SL Green Realty Corp,Real Estate,United States,2.75114E+13,1136071400,319590866.7,244134666.7,52854933.33,186222900,690103033.3,1136071400,319590866.7,244134666.7,52854933.33,186222900,690103033.3,12.483,12.483,23.50044,-165.04167,2801998.605,5.87616,2801998.605,24.973,0.27043,4.52079,15.46875,0.18407,1,2.69687,0.96069,-0.48,3.371,78.46,0.04296,1.1717,70414400,232070000,3.29577,794,11849817088,5578228736,292279.597,0.15321,-0.75,0.15321,0.15321,0.15321,0.15321,0.15321,1.81606,0.15321,1.81606,22.3,22.3,491057000,184961000,24.13125,64.06657,44.09891,1.2588,1.3788,1.3188,1.14839,USD,1,0.303,0.3033,0.3033,0.3033,78.46,41.67868,79.85,67.28519,16.60813,88.24972,-1.74076,1.92717,51.22958,1.94317,1.8528,2.54433,2.8339,1.02944,1.25939,2.64949,3.84382,1.90799,2.69911,1.15441,3.25665,2.58232,None
SNA,Snap-On Incorporated,Industrials,United States,9218851.847,3996633333,647166666.7,1096033333,189133333.3,418150000,2546333333,3996633333,647166666.7,1096033333,189133333.3,418150000,2546333333,3.345,3.345,20.44319,18.12242,19.863,3.34439,19.863,12.914,0.16574,0.40464,2.5,0.4291,2.5,0.39449,0.96248,14.05,12.455,253.69,0.0491,3.55034,54080000,682400000,12.61834,12300,13771417600,13769848832,55479.6748,0.404,-0.75,-0.01184,-0.01184,-0.01184,-0.01184,0.30004,2.5502,0.30004,2.5502,1.83,1.83,860313333.3,301760000,16.00744,45.63699,30.82222,0.70336,0.71749,0.71042,0.84287,USD,1,1.23,1.23,1.23,1.08,26.09912,127.39,259.99,203.94196,24.39323,99.14436,-2.42317,1.90498,47.79021,2.43262,2.40199,0.09919,0.10767,0.29002,0.37048,2.5103,2.5985,2.42731,0.11343,0.34025,2.5644,2.49586,None
SNV,Synovus Financial Corp.,Financial Services,United States,15317368.95,1654994200,425140400,485989800,158314666.7,291727533.3,1070492000,1654994200,425140400,485989800,158314666.7,291727533.3,1070492000,4.65,4.65,14.90743,11.98049,14.1757,3.95485,28.3514,29.47758,0.28242,0.64005,2.5,2.01633,6.25,1.38541,0.78926,4.1,3.295,49.15,0.06704,1.5814,148888992,489104000,3.28502,5134,8599422976,7313426944,95267.62758,3.857,-0.75,-0.04585,-0.04585,-0.04585,-0.04585,2.88129,15.45643,2.88129,15.45643,1.37,1.37,288517600,192582428.6,29.80554,44.65321,37.22937,10.30211,10.74244,10.52228,3.24381,USD,1,0.33,0.33,0.33,0.33,49.15,17.68,50.51,40.73015,20.67229,177.99774,-5.88201,1.91715,49.65182,1.10751,1.10396,0,0,89.01112,53.87392,0.08657,0.09684,1.11573,0.01,71.45252,0.10171,0.60872,None
SO,Southern Company (The),Utilities,United States,63377068.45,21246466667,3280133333,5573866667,916133333.3,2098133333,13410166667,21246466667,3280133333,5573866667,916133333.3,2098133333,13410166667,6.007,6.007,20.10063,17.95506,19.56423,3.18181,19.56423,13.369,0.15921,0.38928,2.5,0.40276,2.5,0.37412,0.59923,3.56,3.18,63.66,0.04995,2.37577,1058630016,3385999872,3.19847,27700,1.27751E+11,67667628032,122238.2625,0.308,-0.75,0.04973,0.04973,0.04973,0.04973,0.24343,2.26716,0.24343,2.26716,3.02,3.02,6465066667,1502600000,19.76023,85.02012,52.39018,3.27116,3.22196,3.24656,1.80182,USD,1,0.66,0.64,0.64,0.64,63.66,50.4,66.93,61.58986,3.36118,26.30952,-4.8857,1.60436,17.05313,1.35539,1.36221,0.58518,0.60871,0.56944,0.56871,0.72797,0.81088,1.3688,0.60694,0.57907,0.77942,1.07411,None
SRC,"Spirit Realty Capital, Inc.",Real Estate,United States,180788064.8,480343466.7,83732000,122843333.3,18125266.67,50928633.33,301593400,480343466.7,83732000,122843333.3,18125266.67,50928633.33,301593400,16.614,16.614,315.06665,47.26,248.11499,11.24972,248.11499,19.571,0.0553,0.43373,2.5,0.69432,4.8125,0.53858,1.04888,1,0.15,47.11,0.00318,1.57965,114953000,15630000,0.13597,82,8023102976,5432678400,190609.7561,5.264,-0.75,-0.34263,-0.34263,-0.34263,-0.34263,3.86234,20.36171,3.86234,20.36171,1.27,1.27,329161333.3,90346666.67,24.37438,88.80353,56.58895,0.83223,0.84004,0.83613,0.9144,USD,1,0.625,0.625,0.625,0.625,47.11,28.06,48.05,41.61681,13.19945,67.89024,-1.9563,1.90595,47.93725,2.28212,2.25171,2.53437,1.85371,0.23293,0.16084,2.62698,1.91128,2.27691,2.20404,0.20688,2.27913,2.27802,None
ST,Sensata Technologies Holding pl,Technology,United States,523680.4129,3234475667,270099400,887954600,68496600,169298000,2061215133,3234475667,270099400,887954600,68496600,169298000,2061215133,3.459,3.459,44.68421,14.78358,37.20905,2.92376,12.40302,15.747,0.06521,0.20382,2.5,0.18564,2.5,0.18883,1.0182,4.02,1.33,58.9,0.02258,3.36276,158110000,209588000,1.32558,19000,11115435008,9396476928,11030.94737,5.373,-0.75,-0.22685,-0.22685,-0.22685,-0.22685,3.97304,20.91519,3.97304,20.91519,0.63,0.63,583681333.3,147979733.3,19.04367,75.11458,47.07912,1.79069,1.87252,1.83161,1.35337,USD,1,0,0,0,0,6.40821,34.42,64.8,55.58565,5.9626,71.12144,-9.10494,1.61159,17.51951,1.5613,1.53421,0.3698,0.42768,0.31165,0.41969,2.48396,3.41476,1.55775,0.40874,0.37567,2.95936,2.25856,None
STAY,"Extended Stay America, Inc. - P",Consumer Cyclical,United States,72650820.31,1122224067,135086666.7,259301666.7,42785666.67,88936166.67,690762866.7,1122224067,135086666.7,259301666.7,42785666.67,88936166.67,690762866.7,5.653,5.653,36.5,24.94937,33.61234,3.40947,33.61234,16.298,0.09368,0.29482,2.5,0.16374,1,0.23864,0.94337,0.79,0.54,19.74,0.02736,3.0768,177731008,96256000,0.54158,10000000,5808309760,3503077888,9.6256,1.755,-0.75,-0.1712,-0.1712,-0.1712,-0.1712,1.27345,7.41725,1.27345,7.41725,0.91,0.91,313068533.3,37877533.33,18.55284,153.34446,85.94865,2.43223,2.66386,2.54805,1.59626,USD,1,0.09,0.35,0.01,0.01,19.74,10.64,20.085,16.60949,18.8477,85.52632,-1.7177,1.92695,51.1937,1.41514,1.37639,0.93536,0.46887,4.28579,4.28579,1.90025,1.72684,1.40576,0.71212,4.29579,1.82354,1.61465,None
STE,STERIS plc (Ireland),Healthcare,Ireland,15382278.94,2881905867,344589266.7,777118333.3,109275733.3,226932500,1829512100,2881905867,344589266.7,777118333.3,109275733.3,226932500,1829512100,6.45,6.45,37.95188,27.26572,35.28034,5.32891,35.28034,24.316,0.14127,1.83271,15.46875,0.35098,2.5,1.17772,0.92409,7,5.029,190.89,0.02635,4.21194,85352400,431864992,5.05979,13000,19716548608,16290359296,33220.384,0.091,-0.75,0.15394,0.15394,0.15394,0.15394,0.10674,1.58368,0.10674,1.58368,2.52,2.52,548122800,184065133.3,35.97104,107.11724,71.54414,0.60847,0.61813,0.6133,0.78313,USD,1,0.4,0.4,0.4,0.4,190.89,146.12,216.74,191.51057,-0.32404,30.6392,-11.92673,1.26791,4.15467,2.65504,2.65975,0.00186,0.00778,0.2056,0.1876,2.39312,2.40948,2.66739,0.01482,0.2066,2.4113,2.53935,None
