"Maximal price_to_earnings_limit: 10000000000.0, Maximal enterprise_value_to_revenue_limit: 10000000000.0, Minimal profit_margin_limit: 0.0001"
Symbol,Name,Sector,Country,sss_value,annualized_revenue,annualized_earnings,quarterized_revenue,quarterized_earnings,effective_earnings,effective_revenue,annualized_total_revenue,annualized_net_income,quarterized_total_revenue,quarterized_net_income,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,pe_effective,enterprise_value_to_ebitda,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,held_percent_institutions,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,rqg_effective,rqg_factor_effective,price_to_earnings_to_growth_ratio,effective_peg_ratio,annualized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,annualized_debt_to_equity,quarterized_debt_to_equity,debt_to_equity_effective,debt_to_equity_effective_used,financial_currency,conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,annualized_total_ratio,quarterized_total_ratio,annualized_other_current_ratio,quarterized_other_current_ratio,annualized_other_ratio,quarterized_other_ratio,annualized_total_current_ratio,quarterized_total_current_ratio,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,skip_reason
LULU,lululemon athletica inc.,Consumer Cyclical,Canada,28663681.01186,4023869000.0,567996800.0,1384262800.0,227700133.33333,397848466.66667,2704065900.0,4023869000.0,567996800.0,1384262800.0,227700133.33333,397848466.66667,2704065900.0,9.42,9.42,73.22666,41.13857,65.20464,10.14593,65.20464,41.542,0.13379,0.79168,5.625,4.56391,30.07812,2.86325,0.86935,8.01,4.5,317.36,0.01418,16.78826,125128000,588913024,4.70648,25000,41467490304,44661161984,23556.52096,0.107,0.07135,0.05801,0.07135,0.05801,0.07135,0.09475,1.52377,0.07135,1.40677,2.27,2.27,738589800.0,405746066.66667,56.14414,102.2006,79.17237,0.59629,0.66877,0.63253,0.79532,USD,1.0,0,0,0,0,0.00653,269.28,399.9,333.41663,-4.81579,17.85502,-20.64016,0.73618,0.73718,2.79755,2.50092,0.55955,0.74806,0.88631,1.09502,2.76798,2.30606,2.65923,0.6638,1.00067,2.54702,2.60313,None
TDY,Teledyne Technologies Incorpora,Technology,United States,31667078.80341,3050093333.33333,381280000.0,794940000.0,99166666.66667,240223333.33333,1922516666.66667,3050093333.33333,381280000.0,794940000.0,99166666.66667,240223333.33333,1922516666.66667,5.098,5.098,39.53549,27.68262,36.57227,6.32301,12.19076,23.86,0.13014,0.70042,5.625,0.31179,2.5,0.51791,0.97758,15.25,10.678,421.36,0.02534,4.68952,46540400,404400000,8.68922,10670,15840369664,19647496192,37900.65604,0.03,0.01299,0.05345,0.01299,0.05345,0.01299,0.03586,1.22931,0.01299,1.11494,1.7,1.7,543206666.66667,160080000.0,29.16085,98.95283,64.05684,0.64931,0.96065,0.80498,0.89721,USD,1.0,0,0,0,0,0.10756,289.19,457.79,398.77258,5.66424,45.70352,-7.9578,1.56785,14.85361,2.57237,2.20547,0.05443,0.04773,0.70908,0.70906,1.99736,4.53953,2.39892,0.06108,0.71907,3.27844,2.83868,None
PTC,PTC Inc.,Technology,United States,33216916.85736,1355835400.0,69728866.66667,436277533.33333,73976400.0,71852633.33333,896056466.66667,1355835400.0,69728866.66667,436277533.33333,73976400.0,71852633.33333,896056466.66667,10.204,10.204,70.46252,34.60574,61.49833,9.48124,20.49944,42.496,0.1352,0.10778,2.25,1.03495,6.25,0.65542,0.89649,3.83,1.881,129.58,0.01452,9.38336,116855000,220860992,1.89004,6648,16668626944,15487961088,33222.17088,14.269,0.04889,0.39796,0.04889,0.39796,0.04889,10.80124,55.0562,0.04889,1.29447,2.01,2.01,242783400.0,106735800.0,68.65637,156.16716,112.41177,1.37832,1.44942,1.41387,1.18906,USD,1.0,0,0,0,0,0.55334,72.27,149.5,129.43007,0.11584,79.29985,-13.32441,1.48414,10.68676,1.73383,1.69369,0.07728,0.09282,3.74026,5.26714,1.16037,1.22572,1.72376,0.09505,4.5137,1.20305,1.4634,None
AMZN,"Amazon.com, Inc.",Consumer Cyclical,United States,33362360.32233,323616000000.0,16011933333.33333,110104400000.0,7443266666.66667,11727600000.0,216860200000.0,323616000000.0,16011933333.33333,110104400000.0,7443266666.66667,11727600000.0,216860200000.0,3.959,3.959,60.99882,44.41363,56.85252,3.85793,56.85252,29.022,0.06419,0.73303,15.46875,0.46677,6.875,0.5714,0.5942,72.19,52.562,3187.01,0.01649,15.6401,504324000,26902999040,53.34467,1271000,1659226947584,1616973660160,21166.79704,2.198,0.13612,0.26585,0.13612,0.26585,0.13612,1.71496,9.62481,0.13612,1.7306,1.61,1.61,50825266666.66666,13330800000.0,32.64571,124.46567,78.55569,2.61579,2.27282,2.4443,1.56343,USD,1.0,0,0,0,0,0.26265,2487.34,3554,3212.6333,-0.79758,28.12925,-10.32611,1.31189,5.09781,1.38669,1.44207,0.03011,0.02527,0.6922,0.90233,1.06841,1.06769,1.42438,0.03769,0.80726,1.07805,1.25121,None
CHTR,"Charter Communications, Inc.",Communication Services,United States,34066234.44302,46445400000.0,2986866666.66667,12429733333.33333,922266666.66667,1954566666.66667,29437566666.66667,46445400000.0,2986866666.66667,12429733333.33333,922266666.66667,1954566666.66667,29437566666.66667,4.511,4.511,38.58305,24.54693,35.07402,2.63482,35.07402,11.845,0.07432,0.36602,5.625,0.18518,2.5,0.28268,0.62499,27.81,17.693,675.64,0.02619,6.13386,188666000,3632999936,19.25625,96100,220491218944,128792846336,37804.36978,1.038,0.02445,0.11351,0.02445,0.11351,0.02445,0.80688,5.08439,0.02445,1.17226,0.99,0.99,13265066666.66667,3830733333.33333,16.62195,57.55849,37.09022,4.02328,5.02363,4.52346,2.12684,USD,1.0,0,0,0,0,0.25035,498.08,712.41,643.999,4.91321,35.64889,-5.16135,1.65688,20.68964,1.32631,1.25858,0.0,0.0,0.04488,0.07371,0.39574,0.39002,1.30244,0.01,0.0693,0.40288,0.85266,None
ON,ON Semiconductor Corporation,Technology,United States,34369161.81192,5427420000.0,319060000.0,1433271428.57143,76600000.0,197830000.0,3430345714.28571,5427420000.0,319060000.0,1432460000.0,93000000.0,206030000.0,3429940000.0,3.532,3.532,48.61323,16.8326,40.66807,2.98893,13.55602,16.779,0.06194,0.14495,2.5,0.3581,6.875,0.26489,0.97237,2.27,0.786,37.74,0.02083,4.42041,427008000,338100000,0.79179,31000,19282649088,16315975680,10906.45161,-0.13092,-0.01879,-0.13092,-0.01879,-0.13092,-0.01879,-0.13092,0.91908,-0.01879,1.03121,2.34,2.34,899720000.0,255393333.33333,21.43183,75.50177,48.4668,1.47232,1.47227,1.47229,1.21338,USD,1.0,0,0,0,0,0.81268,18.05,44.59,37.04882,1.86558,109.08587,-15.36219,1.4838,10.67207,1.68456,1.69029,0.66531,0.68006,1.69188,1.99367,1.88329,1.92827,1.69743,0.68268,1.85278,1.91578,1.8066,None
DVA,DaVita Inc.,Healthcare,United States,40433037.57591,11444447800.0,694364400.0,2860627133.33333,207551066.66667,450957733.33333,7152537466.66667,11444447800.0,694364400.0,2860627133.33333,207551066.66667,450957733.33333,7152537466.66667,2.208,2.208,18.59329,12.52917,17.07726,1.10793,17.07726,10.842,0.06691,0.1516,2.5,0.18188,2.5,0.1668,0.9272,9.6,6.469,121.13,0.05341,10.31915,106200000,791084992,7.44901,67000,25451589632,12773735424,11807.23869,-0.009,0.00713,0.09086,0.00713,0.09086,0.00713,0.01597,1.12983,0.00713,1.08564,0.75,0.75,2056318800.0,319346666.66667,12.37726,79.69894,46.0381,7.85116,10.73932,9.29524,3.04881,USD,1.0,0,0,0,0,0.3923,75.3,129.59,113.12956,7.07193,60.86321,-6.52828,1.68834,23.16115,1.25494,1.19894,0.86,0.19924,0.08868,0.08616,1.5133,1.50313,1.23694,0.53962,0.09742,1.51822,1.37758,None
ANSS,"ANSYS, Inc.",Technology,United States,43392912.70025,1546431066.66667,424951800.0,434676200.0,112635333.33333,268793566.66667,990553633.33333,1546431066.66667,424951800.0,434676200.0,112635333.33333,268793566.66667,990553633.33333,16.821,16.821,64.4436,43.04702,59.09445,16.97302,19.69815,47.961,0.26456,1.55267,5.625,0.60668,2.5,1.10837,0.94258,7.87,5.257,329.3,0.01596,7.17922,87151600,460220992,5.28069,4800,29261414400,29525219328,95879.37333,0.572,0.06403,0.03294,0.06403,0.03294,0.06403,0.43724,3.23618,0.06403,1.37014,5,5,518390666.66667,158972933.33333,56.44665,184.06539,120.25602,0.39849,0.4118,0.40514,0.63651,USD,1.0,0,0,0,0,0.13259,265.68,413.19,350.14243,-5.95256,23.9461,-20.30301,0.86259,0.86359,3.63899,3.44509,0.0,0.0,1.22488,1.27306,2.3271,2.55339,3.55204,0.01,1.25897,2.45025,3.00114,None
GMED,"Globus Medical, Inc.",Healthcare,United States,45120131.43062,767714866.66667,123961066.66667,222243333.33333,42803666.66667,83382366.66667,494979100.0,767714866.66667,123961066.66667,222243333.33333,42803666.66667,83382366.66667,494979100.0,8.093,8.093,59.60931,32.59546,52.85585,8.53974,52.85585,32.338,0.14733,0.91323,5.625,0.18479,1.0,0.60569,0.905,2.2,1.203,70.5,0.01706,4.58885,77601000,121665000,1.56783,2200,6683262464,7052190720,55302.27273,0.747,0.02329,-0.09201,0.02329,-0.09201,0.02329,0.53725,3.73624,0.02329,1.16646,2.54,2.54,186705866.66667,63924000.0,35.79567,104.55013,70.1729,0.10655,0.10848,0.10751,0.32789,USD,1.0,0,0,0,0,0.28369,43.22,73.81,65.09412,8.30471,63.11893,-4.48449,1.78359,32.19358,10.47917,10.29441,0.00587,0.00147,1.13929,0.73659,6.59315,6.84659,10.39679,0.01367,0.94794,6.72987,8.56333,None
WOOF,Petco Health and Wellness Compa,Consumer Cyclical,United States,47466245.24841,4706001285.71429,-101638000.0,1353621266.66667,765466.66667,-50436266.66667,3029811276.19048,4706001285.71429,-101638000.0,1353621266.66667,765466.66667,-50436266.66667,3029811276.19048,1.698,1.698,416.79245,27.27161,319.41224,1.27785,319.41224,19.65,0.00234,-0.02271,0.0,0.00029,2.5,0.00818,0.55034,0.81,0.053,21.89,0.00242,2.79726,226479008,12245000,0.05407,27081,8865862656,6672527360,452.16203,0.586,0.03621,0.586,0.03621,0.586,0.03621,0.586,3.98001,0.03621,1.23106,0.69,0.69,214048000.0,91629933.33333,41.41997,96.75727,69.08862,4.87744,3.13093,4.00419,2.00105,USD,1.0,0,0,0,0,-0.25544,17.86,31.08,23.69031,-7.59935,22.56439,-29.56885,0.60968,0.61068,1.34203,1.44716,1.47996,1.84313,0.32762,0.33816,0.94909,0.89045,1.4046,1.67155,0.34289,0.92977,1.16718,None
XPO,"XPO Logistics, Inc.",Industrials,United States,48566045.51485,16436466666.66667,249333333.33333,4586400000.0,98333333.33333,173833333.33333,10511433333.33333,16436466666.66667,249333333.33333,4586400000.0,98333333.33333,173833333.33333,10511433333.33333,1.386,1.386,85.4124,19.84196,69.01979,0.92346,69.01979,16.432,0.01177,0.03763,2.5,0.05109,2.5,0.05163,0.91207,7.15,1.661,146.11,0.01137,5.7238,111711000,173000000,1.54864,108000,23793129472,15848438784,1601.85185,4,-0.00389,-0.31943,-0.00389,-0.31943,-0.00389,2.92014,15.65071,-0.00389,1.04611,0.87,0.87,882200000.0,197733333.33333,26.97022,120.32938,73.6498,4.20576,4.72208,4.46392,2.1128,USD,1.0,0,0,0,0,0.761,71.69,151.22,124.92765,16.95569,103.80806,-3.37918,1.8715,42.96671,1.27772,1.22397,2.6481,2.28921,0.29883,0.33477,1.05757,1.10991,1.26084,2.47866,0.3268,1.09374,1.17729,None
CBRE,CBRE Group Inc,Real Estate,United States,51071355.31341,23166325800.0,931259133.33333,6121646933.33333,255655800.0,593457466.66667,14643986366.66667,23166325800.0,931259133.33333,6121646933.33333,255655800.0,593457466.66667,14643986366.66667,1.343,1.343,35.31514,20.3164,31.56545,1.23672,31.56545,16.047,0.03543,0.10071,2.5,0.10344,2.5,0.10294,0.98515,4.33,2.491,88.8,0.02805,4.00574,335656992,845996032,2.52042,100000,32068560896,29527746560,8459.96032,0.546,0.02501,-0.09257,0.02501,-0.09257,0.02501,0.38636,2.98179,0.02501,1.17505,1.83,1.83,1513110733.33333,278964400.0,21.1938,114.95575,68.07477,1.56855,1.4034,1.48597,1.21901,USD,1.0,0,0,0,0,0.60029,41.03,90.21,73.34757,21.06741,116.427,-1.56302,1.94266,53.75022,1.66456,1.7503,5.4799,3.92381,1.71123,1.94274,1.20735,1.31094,1.71743,4.71185,1.83699,1.26915,1.49329,None
SAM,"Boston Beer Company, Inc. (The)",Consumer Defensive,United States,61869564.74014,1449669466.66667,150681266.66667,509474000.0,58497666.66667,104589466.66667,979571733.33333,1449669466.66667,150681266.66667,509474000.0,58497666.66667,104589466.66667,979571733.33333,6.619,6.619,57.3445,32.9842,51.25442,6.96727,51.25442,33.897,0.12265,0.57655,5.625,0.28465,2.5,0.43831,0.88472,33.54,19.292,1099,0.01755,13.03588,10108800,237959008,23.53979,2423,12913335296,13592764416,98208.42262,2.596,0.13565,0.17474,0.13565,0.17474,0.13565,1.99068,11.00342,0.13565,1.72826,1.29,1.29,213540000.0,42087266.66667,60.47268,306.82285,183.64777,0.42554,0.43115,0.42834,0.65448,USD,1.0,0,0,0,0,1.13386,498.29,1349.98,1063.8645,3.30263,120.5543,-18.59139,1.41063,7.87916,3.36103,3.32077,0.2019,0.2252,0.48167,0.79825,1.53868,1.63656,3.3509,0.22355,0.64996,1.59762,2.47426,None
BMRN,BioMarin Pharmaceutical Inc.,Healthcare,United States,81715241.50973,1733060133.33333,433729600.0,471984066.66667,117852466.66667,275791033.33333,1102522100.0,1733060133.33333,433729600.0,471984066.66667,117852466.66667,275791033.33333,1102522100.0,7.664,7.664,18.55407,84.66304,35.08131,7.71727,35.08131,51.25258,0.43108,3.19787,13.92188,0.24704,1.0,1.99581,0.9833,0.92,4.198,77.36,0.05427,3.41863,182743008,795089984,4.35086,3059,14135001088,14233852928,259918.26872,-0.787,0.05315,0.75159,0.05315,0.75159,0.05315,-0.40235,0.64765,0.05315,1.31574,-4.95,49.5,60508466.66667,70313933.33333,233.60369,201.02703,217.31536,0.46902,0.43543,0.45222,0.67248,USD,1.0,0,0,0,0,-0.27613,71.35,131.95,80.57331,-3.98806,8.42327,-41.37173,0.19835,0.19935,3.16205,3.34088,3.51349,3.33307,8.61042,10.97838,3.79573,4.75094,3.26146,3.43328,9.8044,4.28334,3.7724,None
CDNS,"Cadence Design Systems, Inc.",Technology,United States,88153504.96883,2468498666.66667,638448200.0,726632800.0,176456800.0,407452500.0,1597565733.33333,2468498666.66667,638448200.0,726632800.0,176456800.0,407452500.0,1597565733.33333,12.23,12.23,54.16667,37.83582,50.08396,12.59213,16.69465,39.434,0.23343,1.4561,5.625,1.66809,6.875,1.41257,0.8857,3.35,2.34,123.94,0.01888,13.87217,278264992,653825024,2.34965,8800,34256347136,35270086656,74298.29818,0.51,0.05894,0.03039,0.05894,0.03039,0.05894,0.3901,3.00049,0.05894,1.34472,3.29,3.29,789201200.0,197857466.66667,43.40635,173.13649,108.27142,0.6894,0.61005,0.64973,0.80606,USD,1.0,0,0,0,0,0.34527,87.75,149.08,131.0103,-5.39675,41.24217,-16.86343,1.18017,2.70193,2.55084,2.65643,0.0,0.0,4.27068,3.9791,1.73399,1.70537,2.61364,0.01,4.13489,1.72968,2.17166,None
TRMB,Trimble Inc.,Technology,United States,88545800.02969,3140140000.0,390693333.33333,848573333.33333,124640000.0,257666666.66667,1994356666.66667,3140140000.0,390693333.33333,848573333.33333,124640000.0,257666666.66667,1994356666.66667,6.45,6.45,45.61143,28.60932,41.3609,6.1791,13.78697,29.837,0.13649,0.30798,2.5,0.9176,6.25,0.64184,0.94461,2.79,1.75,77.85,0.02248,5.45144,250964992,442500000,1.76319,11402,20909891584,20032024576,38808.98088,0.85,0.00806,0.0629,0.00806,0.0629,0.00806,0.65323,4.31613,0.00806,1.09032,3.05,3.05,607940000.0,205820000.0,34.39466,101.5931,67.99388,0.99421,0.89561,0.94491,0.97206,USD,1.0,0,0,0,0,0.72311,39.71,84.87,72.45632,7.44404,96.04634,-8.27147,1.68911,23.22419,2.02144,2.12227,0.16908,0.16508,1.13457,1.3137,1.04334,1.03107,2.08186,0.17708,1.23413,1.04721,1.56453,None
URI,"United Rentals, Inc.",Industrials,United States,93858154.23323,8558600000.0,1023600000.0,2125666666.66667,229333333.33333,626466666.66667,5342133333.33333,8558600000.0,1023600000.0,2125666666.66667,229333333.33333,626466666.66667,5342133333.33333,4.02,4.02,26.17404,13.89414,23.10406,2.8403,23.10406,15.04,0.10872,0.302,2.5,0.26839,2.5,0.27478,0.94799,23.9,12.687,336.12,0.03775,5.06505,72378096,920000000,12.71103,18250,34020829184,24034594816,50410.9589,0.173,-0.67412,-0.08343,-0.0742,-0.08343,-0.0742,0.10889,1.59446,0.09889,1.09426,1.24,1.24,2751666666.66667,667666666.66667,12.36372,50.95481,31.65926,3.45059,2.89934,3.17497,1.78184,USD,1.0,0,0,0,0,31.21461,136.51,354.6,286.16595,17.45632,146.22372,-5.21151,1.83053,37.6235,1.29757,1.3477,1.64964,2.32653,4.83218,4.52182,0.97443,1.04168,1.33263,1.99809,4.687,1.01806,1.17535,None
GO,Grocery Outlet Holding Corp.,Consumer Defensive,United States,98211951.01893,2797758200.0,64514466.66667,771907000.0,23898200.0,44206333.33333,1784832600.0,2797758200.0,64514466.66667,771907000.0,23898200.0,44206333.33333,1784832600.0,1.467,1.467,4193.7495,40.42169,3155.41755,1.05386,3155.41755,26.215,0.03613,0.12009,5.625,0.07727,2.5,0.10586,0.99604,0.83,0.008,34.43,0.00023,4.05683,95707504,112963000,1.18029,774,4586980864,3295207168,145947.02842,0.494,-0.66693,0.4045,0.08068,0.4045,0.08068,0.47163,3.40813,1.08998,1.45341,5.14,5.14,151837400.0,38656933.33333,30.20982,118.65868,74.43425,2.03696,1.66939,1.85318,1.36131,USD,1.0,0,0,0,0,30.89221,31.81,48.87,38.33224,-10.18005,8.2364,-29.54778,0.30715,0.30815,1.52178,1.5994,0.0,0.0,0.87188,2.34336,1.53951,1.76661,1.57059,0.01,1.61762,1.66306,1.61682,None
ZBRA,Zebra Technologies Corporation,Technology,United States,108785174.94281,4378800000.0,471133333.33333,1281866666.66667,196800000.0,333966666.66667,2830333333.33333,4378800000.0,471133333.33333,1281866666.66667,196800000.0,333966666.66667,2830333333.33333,5.92,5.92,43.29646,28.07446,39.49096,5.82803,13.16365,29.311,0.13557,0.26597,2.5,2.6036,17.1875,1.59313,0.88968,18.4,11.931,506.04,0.02358,11.46481,53511300,643000000,12.01615,8800,28079876096,27642333184,73068.18182,1.562,0.01532,0.14637,0.01532,0.14637,0.01532,1.20809,7.09047,0.01532,1.12661,2.7,2.7,832266666.66667,274333333.33333,33.73904,102.35678,68.04791,1.79527,1.398,1.59664,1.26358,USD,1.0,0,0,0,0,0.82646,244.32,518.66,444.62332,13.81319,107.12181,-2.43319,1.908,48.24659,1.60007,1.72613,0.03624,0.06679,0.67972,0.6317,0.78372,0.78925,1.6731,0.06151,0.66571,0.79649,1.23479,None
ANET,"Arista Networks, Inc.",Technology,United States,116836003.46559,2275456266.66667,639690333.33333,645723733.33333,177086866.66667,408388600.0,1460590000.0,2275456266.66667,639690333.33333,645723733.33333,177086866.66667,408388600.0,1460590000.0,9.157,9.157,41.05473,30.59563,38.43996,10.85969,12.81332,28.246,0.27477,0.69656,2.5,1.7142,6.25,1.22781,0.65532,11.45,8.533,343.87,0.02481,7.74034,76321800,676492032,8.86368,2613,22544564224,26737053696,258894.76923,-0.2379,-0.6726,0.02366,0.02398,0.02366,0.02398,-0.17252,2.21582,-0.19343,1.16991,2.85,2.85,758060866.66667,223571066.66667,29.73978,100.83847,65.28913,0.4372,0.42223,0.42972,0.65553,USD,1.0,0,0,0,0,303.45635,192.96,352.2,301.83212,13.92757,78.20792,-2.36513,1.89538,46.36338,3.28953,3.36865,0.20132,0.13002,0.73713,0.80683,5.09621,5.15149,3.33909,0.17567,0.78198,5.13385,4.23647,None
CNXC,Concentrix Corporation,Technology,United States,131818120.46719,4233626800.0,130395733.33333,1294893800.0,70817333.33333,100606533.33333,2764260300.0,4233626800.0,130395733.33333,1294893800.0,70817333.33333,100606533.33333,2764260300.0,1.923,1.923,76.84289,83.43821,78.49172,1.58284,26.16391,12.36,0.04122,0.1704,5.625,1.61233,30.07812,0.98591,0.79968,1.78,0,147.85,0.0,1000.0,52052900,200244992,3.84695,270000,9393096704,7730896896,741.64812,0.698,0.10531,0.18712,0.10531,0.18712,0.10531,0.57028,3.9014,0.10531,1.57657,0.72,0.72,430191133.33333,79219133.33333,21.83471,118.57106,70.20288,1.70579,1.38346,1.54462,1.24283,USD,1.0,0,0,0,0,0.84813,80,163.28,127.44939,16.00683,84.8125,-9.45002,1.62944,18.71694,1.64408,1.7709,6.19504,3.02194,0.40215,0.42161,1.00556,1.3309,1.71749,4.61849,0.42188,1.17823,1.44786,None
USFD,US Foods Holding Corp.,Consumer Defensive,United States,196339936.60905,23955533333.33333,66000000.0,6077866666.66667,-20533333.33333,22733333.33333,15016700000.0,23955533333.33333,66000000.0,6077866666.66667,-20533333.33333,22733333.33333,15016700000.0,0.621,0.621,369.66894,14.79297,280.94995,0.36793,280.94995,28.247,-0.00517,0.00216,1.0,-0.00363,0.0,0.00946,0.96274,2.56,-0.732,37.85,-0.01934,2.402,221912000,-161000000,-0.72551,26000,14180018176,8403807232,-6192.30769,-0.58558,-0.0256,-0.58558,-0.0256,-0.58558,-0.0256,-0.58558,0.46442,-0.0256,1.0244,0.11,0.11,554066666.66667,85733333.33333,25.59262,165.39679,95.49471,2.20841,2.51376,2.36109,1.53658,USD,1.0,0,0,0,0,0.49664,18.44,42.1,36.28441,4.31477,105.2603,-10.09501,1.64074,19.50944,1.48983,1.45767,0.68977,0.42188,0.21325,0.40338,1.58582,1.63546,1.48375,0.56582,0.31831,1.62064,1.55219,None
AZO,"AutoZone, Inc.",Consumer Cyclical,United States,233399317.4132,12122769200.0,1619240066.66667,3447063066.66667,518561266.66667,1068900666.66667,7784916133.33333,12122769200.0,1619240066.66667,3447063066.66667,518561266.66667,1068900666.66667,7784916133.33333,2.612,2.612,15.23452,15.31813,15.25543,2.10288,15.25543,11.015,0.149,4.63786,34.80469,0.37085,2.5,2.78745,0.91269,90.56,91.057,1392.2,0.06541,1000.0,21620000,2124999936,98.28862,60000,37255720960,29991479296,35416.6656,0.739,0.02802,0.04988,0.02802,0.04988,0.02802,0.56672,3.8836,0.02802,1.19011,1.17,1.17,2400407466.66667,601343714.28571,15.52058,61.95412,38.73735,-12.55354,-10.74105,117.47294,10.83849,USD,1.0,0,0,0,0,0.21717,1074.45,1542.3,1292.0111,7.75449,29.57327,-9.73222,1.35834,6.28136,0.90247,0.90235,0.83293,0.95955,0.14913,0.35465,1.00891,0.93476,0.91241,0.90624,0.26189,0.98184,0.94712,None
AVTR,"Avantor, Inc.",Basic Materials,United States,238467606.64184,5885733333.33333,53166666.66667,1742473333.33333,99613333.33333,76390000.0,3814103333.33333,5885733333.33333,53166666.66667,1742473333.33333,99613333.33333,76390000.0,3814103333.33333,3.552,3.552,107.19178,22.19858,85.94348,2.73579,85.94348,19.161,0.03507,0.04728,13.92188,0.05588,1.0,0.06045,0.9543,1.41,0.292,30.68,0.00952,10.10329,582137984,169000000,0.29031,12400,23655819264,18220918784,13629.03226,2.489,0.1132,0.59582,0.1132,0.59582,0.1132,2.0157,11.12852,0.1132,1.61602,0.91,0.91,605860000.0,192760000.0,39.04503,122.72162,80.88332,3.0067,4.15951,3.58311,1.89291,USD,1.0,0,0,0,0,0.68479,16.37,33.99,29.3211,4.63454,87.416,-9.73816,1.62429,18.36464,1.30567,1.38368,0.47385,0.32358,0.07748,0.16833,1.80089,1.85279,1.35467,0.40872,0.13291,1.83684,1.59576,None
FLT,"FleetCor Technologies, Inc.",Technology,United States,256077466.42434,2454850266.66667,771812400.0,602268533.33333,189962533.33333,480887466.66667,1528559400.0,2454850266.66667,771812400.0,602268533.33333,189962533.33333,480887466.66667,1528559400.0,11.458,11.458,32.17937,18.89495,28.85826,9.88186,9.61942,23.033,0.31733,0.78433,2.5,0.78808,2.5,0.72976,0.9306,14.66,8.608,277.29,0.03104,7.00273,83349600,741395008,8.895,8400,26769483776,23087839232,88261.31048,-0.0728,-0.67618,-0.04764,-0.04405,-0.04764,-0.04405,-0.06651,1.9392,-0.08547,1.03823,1.49,1.49,1261054533.33333,190770866.66667,21.22786,140.3227,80.77528,2.31178,2.48084,2.39631,1.548,USD,1.0,0,0,0,0,246.86106,214.88,295.36,274.4244,0.192,29.04412,-6.11796,1.55094,13.91801,1.43294,1.40421,0.43199,0.47694,0.20028,0.23903,0.98043,0.98552,1.42858,0.46447,0.22965,0.99297,1.21077,None
MSP,Datto Holding Corp.,Technology,United States,279232326.9878,482857000.0,-1443857.14286,140069133.33333,9431666.66667,3993904.7619,311463066.66667,482857000.0,-1443857.14286,140069133.33333,9431666.66667,3993904.7619,311463066.66667,7.706,7.706,1061.20043,0,1061.20043,7.86288,353.73348,32.741,0.06759,-0.00856,0.0,0.16787,2.5,0.12402,0.86833,0,0,26.24,0.0,1000.0,161276000,36431000,0.22589,1743,4153939200,4238333440,20901.31956,10.298,0.06907,0.69828,0.06907,0.69828,0.06907,7.89807,40.54035,0.06907,1.39535,0.62,0.62,63814714.28571,38009866.66667,65.09375,109.28581,87.18978,0.30779,0.19672,0.25226,0.50225,USD,1.0,0,0,0,0,-0.03173,22.3,33.46,25.61044,2.45821,17.66816,-21.578,0.70609,0.70709,10.88201,11.6304,0.22983,0.12899,1.88776,1.98179,2.30954,2.64772,11.2662,0.18941,1.94478,2.48863,6.87742,None
PRAH,"PRA Health Sciences, Inc.",Healthcare,United States,315888939.28085,3049013400.0,196210733.33333,885769133.33333,57128400.0,126669566.66667,1967391266.66667,3049013400.0,196210733.33333,885769133.33333,57128400.0,126669566.66667,1967391266.66667,3.533,3.533,52.07034,24.96628,45.29432,3.30972,45.29432,27.063,0.06399,0.3592,5.625,0.40448,6.25,0.3529,0.96827,6.82,3.27,169.92,0.01924,7.08484,64795400,213323008,3.29226,18100,11776764928,11032713216,11785.80155,0.4,0.03711,0.04417,0.03711,0.04417,0.03711,0.31104,2.60522,0.03711,1.23555,1.61,1.61,354112266.66667,171006466.66667,33.25715,68.86737,51.06226,2.01959,1.81961,1.9196,1.3855,USD,1.0,0,0,0,0,0.54952,90.79,175.95,141.17422,20.36192,87.15718,-3.42711,1.85838,41.19202,1.50213,1.55138,0.00041,0.16907,0.41137,0.50879,1.04986,1.16787,1.53675,0.09474,0.47008,1.11887,1.32781,None
